CASE /  ,START DATE (yyyy-mm-dd) /,LOCATION NAME /,LATITUDE (Decimal Degrees) /,LONGITUDE (Decimal Degrees) /,SPECIES NAME /,LIFE STAGE DESCRIPTION /,ETIOLOGICAL DESCRIPTION /
CAS,DATE DE DÉBUT (aaaa-mm-jj),NOM DU LIEU,LATITUDE (Degrés Décimaux),LONGITUDE (Degrés Décimaux),NOM DE L'ESPÈCE,DESCRIPTION DU STADE BIOLOGIQUE,DESCRIPTION ÉTIOLOGIQUE
20150115, 2015-09-18,PINKUT SPAWNING CHANNEL ,54.431236,-125.741925,SOCKEYE SALMON          ,RIPE ADULT,ERGASILUS SP.
20150115, 2015-09-18,PINKUT SPAWNING CHANNEL ,54.431236,-125.741925,SOCKEYE SALMON          ,RIPE ADULT,FUNGAL INFECTION
20150115, 2015-09-18,PINKUT SPAWNING CHANNEL ,54.431236,-125.741925,SOCKEYE SALMON          ,RIPE ADULT,GILL AMOEBA
20150115, 2015-09-18,PINKUT SPAWNING CHANNEL ,54.431236,-125.741925,SOCKEYE SALMON          ,RIPE ADULT,GLOCHIDIA
20150115, 2015-09-18,PINKUT SPAWNING CHANNEL ,54.431236,-125.741925,SOCKEYE SALMON          ,RIPE ADULT,ICHTHYOPHONUS SP.
20150115, 2015-09-18,PINKUT SPAWNING CHANNEL ,54.431236,-125.741925,SOCKEYE SALMON          ,RIPE ADULT,ICHTHYOPHTIRIUS MULTIFILIS
20150115, 2015-09-18,PINKUT SPAWNING CHANNEL ,54.431236,-125.741925,SOCKEYE SALMON          ,RIPE ADULT,INFECTIOUS HEMATOPOIETIC NECROSIS
20150115, 2015-09-18,PINKUT SPAWNING CHANNEL ,54.431236,-125.741925,SOCKEYE SALMON          ,RIPE ADULT,LOMA SALMONAE
20150115, 2015-09-18,PINKUT SPAWNING CHANNEL ,54.431236,-125.741925,SOCKEYE SALMON          ,RIPE ADULT,NEMATODE
20150115, 2015-09-18,PINKUT SPAWNING CHANNEL ,54.431236,-125.741925,SOCKEYE SALMON          ,RIPE ADULT,PARVICAPSULA MINIBICORNIS
20150115, 2015-09-18,PINKUT SPAWNING CHANNEL ,54.431236,-125.741925,SOCKEYE SALMON          ,RIPE ADULT,PHILONEMA
20150115, 2015-09-18,PINKUT SPAWNING CHANNEL ,54.431236,-125.741925,SOCKEYE SALMON          ,RIPE ADULT,SALMINCOLA SP.
20150115, 2015-09-18,PINKUT SPAWNING CHANNEL ,54.431236,-125.741925,SOCKEYE SALMON          ,RIPE ADULT,SPHAEROSPORA SP.
20150115, 2015-09-18,PINKUT SPAWNING CHANNEL ,54.431236,-125.741925,SOCKEYE SALMON          ,RIPE ADULT,TRICHODINA SP.
20150116, 2015-09-22,NADINA RIVER            ,54.000859,-126.532768,SOCKEYE SALMON          ,RIPE ADULT,AEROMONAS HYDROPHILA
20150130, 2015-09-22,FULTON RIVER            ,54.888363,-126.569296,SOCKEYE SALMON          ,RIPE ADULT,ANISAKIS
20150130, 2015-09-22,FULTON RIVER            ,54.888363,-126.569296,SOCKEYE SALMON          ,RIPE ADULT,RENIBACTERIUM SALMONINARUM
20150131, 2015-09-22,ATNARKO RIVER & LAKE,52.40396,-125.920408,SOCKEYE SALMON          ,RIPE ADULT,RENIBACTERIUM SALMONINARUM
20150116, 2015-09-22,NADINA RIVER            ,54.000859,-126.532768,SOCKEYE SALMON          ,RIPE ADULT,CESTODE
20150130, 2015-09-22,FULTON RIVER            ,54.888363,-126.569296,SOCKEYE SALMON          ,RIPE ADULT,CKX
20150116, 2015-09-22,NADINA RIVER            ,54.000859,-126.532768,SOCKEYE SALMON          ,RIPE ADULT,ICHTHYOPHTIRIUS MULTIFILIS
20150130, 2015-09-22,FULTON RIVER            ,54.888363,-126.569296,SOCKEYE SALMON          ,RIPE ADULT,ICHTHYOPHTIRIUS MULTIFILIS
20150116, 2015-09-22,NADINA RIVER            ,54.000859,-126.532768,SOCKEYE SALMON          ,RIPE ADULT,LOMA SALMONAE
20150116, 2015-09-22,NADINA RIVER            ,54.000859,-126.532768,SOCKEYE SALMON          ,RIPE ADULT,NEMATODE
20150130, 2015-09-22,FULTON RIVER            ,54.888363,-126.569296,SOCKEYE SALMON          ,RIPE ADULT,NEMATODE
20150116, 2015-09-22,NADINA RIVER            ,54.000859,-126.532768,SOCKEYE SALMON          ,RIPE ADULT,PARVICAPSULA MINIBICORNIS
20150130, 2015-09-22,FULTON RIVER            ,54.888363,-126.569296,SOCKEYE SALMON          ,RIPE ADULT,PHILONEMA
20150130, 2015-09-22,FULTON RIVER            ,54.888363,-126.569296,SOCKEYE SALMON          ,RIPE ADULT,SPHAEROSPORA SP.
20150130, 2015-09-22,FULTON RIVER            ,54.888363,-126.569296,SOCKEYE SALMON          ,RIPE ADULT,TRICHODINA SP.
20150116, 2015-09-22,NADINA RIVER            ,54.000859,-126.532768,SOCKEYE SALMON          ,RIPE ADULT,VIBRIO SP.
20150132, 2015-09-28,CHEHALIS R. HATCHERY    ,49.281898,-121.926718,COHO SALMON             ,FRY (0 - 4 MONTHS),AEROMONAS HYDROPHILA
20150133, 2015-09-29,SALMON R (THOMPSON) & LAKE,50.369177,-119.875358,CHINOOK SALMON          ,RIPE ADULT,RENIBACTERIUM SALMONINARUM
20150134, 2015-09-29,COLDWATER RIVER         ,50.063038,-120.811249,CHINOOK SALMON          ,RIPE ADULT,RENIBACTERIUM SALMONINARUM
20150135, 2015-09-29,CHILKO RIVER            ,51.68436,-124.109793,CHINOOK SALMON          ,RIPE ADULT,RENIBACTERIUM SALMONINARUM
20150136, 2015-09-29,NICOLA RIVER            ,50.185014,-121.061209,CHINOOK SALMON          ,RIPE ADULT,RENIBACTERIUM SALMONINARUM
20150137, 2015-09-29,SPIUS CREEK & HATCHERY,50.121962,-120.793295,CHINOOK SALMON          ,RIPE ADULT,RENIBACTERIUM SALMONINARUM
20150138, 2015-09-30,LONESOME LAKE,,,SOCKEYE SALMON          ,RIPE ADULT,RENIBACTERIUM SALMONINARUM
20150142, 2015-10-07,SPIUS CREEK & HATCHERY,50.121962,-120.793295,CHINOOK SALMON          ,2 YR,AEROMONAS HYDROPHILA
20150142, 2015-10-07,SPIUS CREEK & HATCHERY,50.121962,-120.793295,CHINOOK SALMON          ,2 YR,FUNGAL INFECTION
20150143, 2015-10-08,TANKEEAH LAKE AND RIVER ,52.375824,-128.206465,SOCKEYE SALMON          ,RIPE ADULT,RENIBACTERIUM SALMONINARUM
20150143, 2015-10-08,TANKEEAH LAKE AND RIVER ,52.375824,-128.206465,SOCKEYE SALMON          ,RIPE ADULT,INFECTIOUS HEMATOPOIETIC NECROSIS
20150144, 2015-10-09,LAGOON CREEK            ,,,SOCKEYE SALMON          ,RIPE ADULT,RENIBACTERIUM SALMONINARUM
20150146, 2015-10-14,KITSUMKALUM RIVER,,,CHINOOK SALMON          ,RIPE ADULT,RENIBACTERIUM SALMONINARUM
20150148, 2015-10-14,SHUSWAP HATCHERY/LUMBY  ,50.274109,-118.96786,CHINOOK SALMON          ,RIPE ADULT,RENIBACTERIUM SALMONINARUM
20150149, 2015-10-15,ROSEWALL CREEK HATCHERY ,49.457643,-124.816229,CHINOOK SALMON          ,RIPE ADULT,RENIBACTERIUM SALMONINARUM
20150150, 2015-10-20,TOBOGGAN CREEK,,,COHO SALMON             ,RIPE ADULT,RENIBACTERIUM SALMONINARUM
20150151, 2015-10-20,STAMP RIVER             ,49.367057,-124.981572,CHINOOK SALMON          ,RIPE ADULT,RENIBACTERIUM SALMONINARUM
20150152, 2015-10-22,ALOUETTE RIVER & LAKE   ,49.29983,-122.481959,SOCKEYE SALMON          ,RIPE ADULT,BACTERIA NOT IDENTIFIED
20150152, 2015-10-22,ALOUETTE RIVER & LAKE   ,49.29983,-122.481959,SOCKEYE SALMON          ,RIPE ADULT,RENIBACTERIUM SALMONINARUM
20150152, 2015-10-22,ALOUETTE RIVER & LAKE   ,49.29983,-122.481959,SOCKEYE SALMON          ,RIPE ADULT,FLAVOBACTERIUM SP.
20150153, 2015-10-27,WEAVER CREEK & LAKE     ,49.322729,-121.874347,SOCKEYE SALMON          ,RIPE ADULT,RENIBACTERIUM SALMONINARUM
20150153, 2015-10-27,WEAVER CREEK & LAKE     ,49.322729,-121.874347,SOCKEYE SALMON          ,RIPE ADULT,CRYPTOBIA SP.
20150153, 2015-10-27,WEAVER CREEK & LAKE     ,49.322729,-121.874347,SOCKEYE SALMON          ,RIPE ADULT,PARVICAPSULA MINIBICORNIS
20150159, 2015-11-06,NITINAT HATCHERY & RIVER,48.833011,-124.681163,COHO SALMON             ,RIPE ADULT,RENIBACTERIUM SALMONINARUM
20150164, 2015-11-09,TENDERFOOT HATCHERY     ,49.838516,-123.157703,CHINOOK SALMON          ,FRY (0 - 4 MONTHS),FLAVOBACTERIUM SP.
20150165, 2015-11-10,KITIMAT HATCHERY        ,54.020976,-128.649159,COHO SALMON             ,RIPE ADULT,RENIBACTERIUM SALMONINARUM
20150166, 2015-11-13,TOBOGGAN CREEK HATCHERY ,54.786428,-127.186261,COHO SALMON             ,FRY (0 - 4 MONTHS),RENIBACTERIUM SALMONINARUM
20150166, 2015-11-13,TOBOGGAN CREEK HATCHERY ,54.786428,-127.186261,COHO SALMON             ,FRY (0 - 4 MONTHS),FLAVOBACTERIUM SP.
20150171, 2015-11-17,SILVER CREEK,,,COHO SALMON             ,RIPE ADULT,RENIBACTERIUM SALMONINARUM
20150174, 2015-11-17,DIANA CREEK,,,COHO SALMON             ,RIPE ADULT,RENIBACTERIUM SALMONINARUM
20150175, 2015-11-17,OLDFIELD CREEK HATCHERY,54.398533,-130.230574,COHO SALMON             ,RIPE ADULT,RENIBACTERIUM SALMONINARUM
20150177, 2015-11-18,PUNTLEDGE RIVER HATCHERY,49.687476,-125.053097,CHINOOK SALMON          ,RIPE ADULT,RENIBACTERIUM SALMONINARUM
20150181, 2015-11-20,"CULTUS LAKE, RIVER & LAB",49.078148,-121.967181,SOCKEYE SALMON          ,RIPE ADULT,RENIBACTERIUM SALMONINARUM
20150182, 2015-11-23,ROBERTSON CK. & HATCHERY,49.316215,-124.996305,CHINOOK SALMON          ,RIPE ADULT,RENIBACTERIUM SALMONINARUM
20150184, 2015-11-26,DEADMAN RIVER,,,COHO SALMON             ,RIPE ADULT,RENIBACTERIUM SALMONINARUM
20150185, 2015-11-26,ROSEWALL CREEK HATCHERY ,49.457643,-124.816229,SOCKEYE SALMON          ,RIPE ADULT,RENIBACTERIUM SALMONINARUM
20150192, 2015-11-30,LITTLE RIVER (COMOX) & HATCHERY,49.726574,-124.886282,COHO SALMON             ,RIPE ADULT,RENIBACTERIUM SALMONINARUM
20150195, 2015-12-04,THORNTON CREEK HATCHERY ,49.049089,-125.361597,COHO SALMON             ,RIPE ADULT,RENIBACTERIUM SALMONINARUM
20150196, 2015-12-04,THORNTON CREEK HATCHERY ,49.049089,-125.361597,COHO SALMON             ,RIPE ADULT,RENIBACTERIUM SALMONINARUM
20150199, 2015-12-08,TENDERFOOT HATCHERY     ,49.838516,-123.157703,COHO SALMON             ,RIPE ADULT,RENIBACTERIUM SALMONINARUM
20150201, 2015-12-09,COLDWATER RIVER         ,50.063038,-120.811249,COHO SALMON             ,RIPE ADULT,RENIBACTERIUM SALMONINARUM
20150202, 2015-12-09,SALMON R (THOMPSON) & LAKE,50.369177,-119.875358,COHO SALMON             ,RIPE ADULT,RENIBACTERIUM SALMONINARUM
20150203, 2015-12-09,EAGLE RIVER & HATCHERY,50.969339,-118.585936,COHO SALMON             ,RIPE ADULT,RENIBACTERIUM SALMONINARUM
20140180, 2015-12-15,TENDERFOOT HATCHERY     ,49.838516,-123.157703,COHO SALMON             ,RIPE ADULT,RENIBACTERIUM SALMONINARUM
20150206, 2015-12-16,NANAIMO R. HATCHERY     ,49.079601,-123.864947,COHO SALMON             ,RIPE ADULT,RENIBACTERIUM SALMONINARUM
20150207, 2015-12-16,NICOMEKL RIVER  & HATCHERY,49.071476,-122.842172,COHO SALMON             ,RIPE ADULT,RENIBACTERIUM SALMONINARUM
20150208, 2015-12-16,INCH CREEK HATCHERY & CREEK,49.199811,-122.085795,COHO SALMON             ,RIPE ADULT,RENIBACTERIUM SALMONINARUM
20150209, 2015-12-16,STAVE RIVER             ,49.523699,-122.280219,COHO SALMON             ,RIPE ADULT,RENIBACTERIUM SALMONINARUM
20150210, 2015-12-16,SERPENTINE RIVER        ,49.08988,-122.838799,COHO SALMON             ,RIPE ADULT,RENIBACTERIUM SALMONINARUM
20150211, 2015-12-24,FANNY BAY ENHANCEMENT,,,COHO SALMON             ,RIPE ADULT,RENIBACTERIUM SALMONINARUM
20160005, 2016-01-06,BIG QUALICUM HAT. & R.  ,49.399036,-124.616359,CHINOOK SALMON          ,SAC FRY/ALEVINS,FLAVOBACTERIUM SP.
20160005, 2016-01-06,BIG QUALICUM HAT. & R.  ,49.399036,-124.616359,CHINOOK SALMON          ,SAC FRY/ALEVINS,FUNGAL INFECTION
20160005, 2016-01-06,BIG QUALICUM HAT. & R.  ,49.399036,-124.616359,CHINOOK SALMON          ,SAC FRY/ALEVINS,PSEUDOMONAS FLUORESCENS
20160007, 2016-01-13,ALLCO/ALOUETTE R. HATCHERY,49.248878,-122.553471,COHO SALMON             ,RIPE ADULT,RENIBACTERIUM SALMONINARUM
20160008, 2016-01-13,KITASOO/KLEMTU HATCHERY ,52.597599,-128.532455,COHO SALMON             ,RIPE ADULT,RENIBACTERIUM SALMONINARUM
20160010, 2016-01-14,PUNTLEDGE RIVER HATCHERY,49.687476,-125.053097,COHO SALMON             ,RIPE ADULT,RENIBACTERIUM SALMONINARUM
20160003, 2016-01-16,NORRISH CREEK,,,COHO SALMON             ,RIPE ADULT,RENIBACTERIUM SALMONINARUM
20160004, 2016-01-16,MAMQUAM RIVER,,,COHO SALMON             ,RIPE ADULT,RENIBACTERIUM SALMONINARUM
20160013, 2016-01-20,GRIST MEMORIAL HATCHERY,,,CHINOOK SALMON          ,SAC FRY/ALEVINS,BACTERIAL GILL DISEASE
20160018, 2016-02-02,CONUMA RIVER HATCHERY   ,49.821967,-126.359328,CHINOOK SALMON          ,FRY (0 - 4 MONTHS),FLAVOBACTERIUM SP.
20160017, 2016-02-10,SPIUS CREEK & HATCHERY,50.121962,-120.793295,CHINOOK SALMON          ,YEARLING,RENIBACTERIUM SALMONINARUM
20160017, 2016-02-10,SPIUS CREEK & HATCHERY,50.121962,-120.793295,CHINOOK SALMON          ,YEARLING,FLAVOBACTERIUM SP.
20160023, 2016-03-04,CHEHALIS R. HATCHERY    ,49.281898,-121.926718,CHINOOK SALMON          ,YEARLING,RENIBACTERIUM SALMONINARUM
20160023, 2016-03-04,CHEHALIS R. HATCHERY    ,49.281898,-121.926718,CHINOOK SALMON          ,YEARLING,FLAVOBACTERIUM SP.
20160029, 2016-03-16,ROBERTSON CK. & HATCHERY,49.316215,-124.996305,STEELHEAD,RIPE ADULT,RENIBACTERIUM SALMONINARUM
20160030, 2016-03-22,ASHLU CREEK,,,CHINOOK SALMON          ,ADVANCED FRY (3 - 8MO),RENIBACTERIUM SALMONINARUM
20160036, 2016-04-05,INCH CREEK HATCHERY & CREEK,49.199811,-122.085795,SOCKEYE SALMON          ,FRY (0 - 4 MONTHS),BACTERIA NOT IDENTIFIED
20160036, 2016-04-05,INCH CREEK HATCHERY & CREEK,49.199811,-122.085795,SOCKEYE SALMON          ,FRY (0 - 4 MONTHS),FUNGAL INFECTION
20160034, 2016-04-06,NICOLA RIVER            ,50.185014,-121.061209,CHINOOK SALMON          ,YEARLING,BACTERIA NOT IDENTIFIED
20160033, 2016-04-06,COLDWATER RIVER         ,50.063038,-120.811249,CHINOOK SALMON          ,YEARLING,DERMOCYSTIDIUM
20160034, 2016-04-06,NICOLA RIVER            ,50.185014,-121.061209,CHINOOK SALMON          ,YEARLING,DERMOCYSTIDIUM
20160038, 2016-04-12,QUINSAM HATCHERY        ,50.027834,-125.311497,CHINOOK SALMON          ,ADVANCED FRY (3 - 8MO),BACTERIA NOT IDENTIFIED
20160038, 2016-04-12,QUINSAM HATCHERY        ,50.027834,-125.311497,CHINOOK SALMON          ,ADVANCED FRY (3 - 8MO),RENIBACTERIUM SALMONINARUM
20160038, 2016-04-12,QUINSAM HATCHERY        ,50.027834,-125.311497,CHINOOK SALMON          ,ADVANCED FRY (3 - 8MO),PHOMA HERBARUM
20160040, 2016-04-13,FANNY BAY ENHANCEMENT,,,COHO SALMON             ,JUVENILE,RENIBACTERIUM SALMONINARUM
20160042, 2016-04-20,QUINSAM HATCHERY        ,50.027834,-125.311497,CHINOOK SALMON          ,FRY (0 - 4 MONTHS),FUNGAL INFECTION
20160042, 2016-04-20,QUINSAM HATCHERY        ,50.027834,-125.311497,CHINOOK SALMON          ,FRY (0 - 4 MONTHS),PHOMA HERBARUM
20160046, 2016-04-21,TOBOGGAN CREEK,,,COHO SALMON             ,YEARLING,RENIBACTERIUM SALMONINARUM
20160045, 2016-04-26,KITIMAT HATCHERY        ,54.020976,-128.649159,STEELHEAD,2 YR,BACTERIA NOT IDENTIFIED
20160044, 2016-04-26,KITIMAT HATCHERY        ,54.020976,-128.649159,COHO SALMON             ,YEARLING,RENIBACTERIUM SALMONINARUM
20160045, 2016-04-26,KITIMAT HATCHERY        ,54.020976,-128.649159,STEELHEAD,2 YR,GYRODACTYLUS SP.
20160044, 2016-04-26,KITIMAT HATCHERY        ,54.020976,-128.649159,COHO SALMON             ,YEARLING,TRICHODINA SP.
20160049, 2016-04-29,"CULTUS LAKE, RIVER & LAB",49.078148,-121.967181,SOCKEYE SALMON          ,FRY (0 - 4 MONTHS),BACTERIA NOT IDENTIFIED
20160049, 2016-04-29,"CULTUS LAKE, RIVER & LAB",49.078148,-121.967181,SOCKEYE SALMON          ,FRY (0 - 4 MONTHS),FUNGAL INFECTION
20160051, 2016-05-03,CAPILANO HATCHERY & RIVER,49.344072,-123.1258,STEELHEAD,FRY (0 - 4 MONTHS),FUNGAL INFECTION
20160051, 2016-05-03,CAPILANO HATCHERY & RIVER,49.344072,-123.1258,STEELHEAD,FRY (0 - 4 MONTHS),FUNGAL INFECTION
20160054, 2016-05-06,FRENCH CREEK & HATCHERY ,49.288435,-124.493344,COHO SALMON             ,FRY (0 - 4 MONTHS),BACTERIA NOT IDENTIFIED
20160054, 2016-05-06,FRENCH CREEK & HATCHERY ,49.288435,-124.493344,COHO SALMON             ,FRY (0 - 4 MONTHS),BURKHOLDERIA SPP
20160054, 2016-05-06,FRENCH CREEK & HATCHERY ,49.288435,-124.493344,COHO SALMON             ,FRY (0 - 4 MONTHS),FLAVOBACTERIUM SP.
20160054, 2016-05-06,FRENCH CREEK & HATCHERY ,49.288435,-124.493344,COHO SALMON             ,FRY (0 - 4 MONTHS),FUNGAL INFECTION
20160054, 2016-05-06,FRENCH CREEK & HATCHERY ,49.288435,-124.493344,COHO SALMON             ,FRY (0 - 4 MONTHS),ICHTHYOBODA
20160054, 2016-05-06,FRENCH CREEK & HATCHERY ,49.288435,-124.493344,COHO SALMON             ,FRY (0 - 4 MONTHS),TRICHODINA SP.
20160057, 2016-05-12,TOBOGGAN CREEK,,,COHO SALMON             ,FRY (0 - 4 MONTHS),BACTERIAL GILL DISEASE
20160057, 2016-05-12,TOBOGGAN CREEK,,,COHO SALMON             ,FRY (0 - 4 MONTHS),BURKHOLDERIA SPP
20160057, 2016-05-12,TOBOGGAN CREEK,,,COHO SALMON             ,FRY (0 - 4 MONTHS),FUSIFORM BACTERIA
20160057, 2016-05-12,TOBOGGAN CREEK,,,COHO SALMON             ,FRY (0 - 4 MONTHS),MYXOSPORIDEA
20160068, 2016-05-18,CHEHALIS R. HATCHERY    ,49.281898,-121.926718,CHINOOK SALMON          ,ADVANCED FRY (3 - 8MO),FLAVOBACTERIUM SP.
20160032, 2016-05-19,SPIUS CREEK & HATCHERY,50.121962,-120.793295,CHINOOK SALMON          ,YEARLING,RENIBACTERIUM SALMONINARUM
20160032, 2016-05-19,SPIUS CREEK & HATCHERY,50.121962,-120.793295,CHINOOK SALMON          ,YEARLING,DERMOCYSTIDIUM
20160073, 2016-05-30,KITIMAT HATCHERY        ,54.020976,-128.649159,STEELHEAD,RIPE ADULT,RENIBACTERIUM SALMONINARUM
20160076, 2016-06-06,BIG QUALICUM HAT. & R.  ,49.399036,-124.616359,COHO SALMON             ,FRY (0 - 4 MONTHS),AEROMONAS SALMONICIDA
20160078, 2016-06-07,QUATSE RIVER & HAT,50.660671,-127.519501,STEELHEAD,FRY (0 - 4 MONTHS),TRICHODINA SP.
20160079, 2016-06-14,BIG QUALICUM HAT. & R.  ,49.399036,-124.616359,CHINOOK SALMON          ,JUVENILE,RENIBACTERIUM SALMONINARUM
