Year,Product,Origin,Destination / PADD,Mode of Transportation,Volume (m3),Volume (bbl),Value (CN$),Value (US$),Price (CN cents/L),Price (US cents/gallon)
1991,Butane,Total,PADD II,Truck,19173.0,120594.3354,3045214.2,2640071.01928,15.882825,52.123947
1991,Butane,Total,PADD IV,Pipeline,192565.0,1211195.337,23899908.4,20837252.82729,12.411345,40.961408
1991,Butane,Total,PADD IV,Railway,79451.7,499735.30266,8921776.73,7807354.26265,11.229182,37.197388
1991,Butane,Total,PADD IV,Total,272016.7,1710930.63966,32821685.13,28644607.08994,12.066055,39.861999
1991,Butane,Total,PADD V,Railway,422414.9,2656905.23802,46720019.5,40854392.23965,11.06022,36.610973
1991,Butane,Total,PADD V,Total,428362.1,2694311.93658,47202793.1,41275382.93838,11.019367,36.47471
1991,Butane,Total,PADD V,Truck,5947.2,37406.69856,482773.6,420990.69873,8.117662,26.796108
1991,Butane,Total,Total,Pipeline,578491.5,3638595.8367,76478984.72,66684786.56078,13.220416,43.635661
1991,Butane,Total,Total,Railway,1772648.3,11149603.27734,229780478.63,200709016.13145,12.962553,42.860385
1991,Butane,Total,Total,Total,2376850.0,14949911.13,309860021.15,270519200.08697,13.036582,43.083212
1991,Butane,Total,Total,Truck,25710.2,161712.01596,3600557.8,3125397.39474,14.004394,46.016284
1991,Propane,Alberta,PADD II,Railway,16778.1,105530.89338,1540941.18,1346122.67717,9.184241,30.370616
1991,Propane,Alberta,PADD II,Total,17226.1,108348.72378,1590888.38,1389347.42439,9.235336,30.530621
1991,Propane,Alberta,PADD II,Truck,448.0,2817.8304,49947.2,43224.74722,11.148928,36.522981
1991,Propane,Alberta,PADD IV,Railway,34910.9,219582.57882,2968482.03,2591271.66874,8.503023,28.097237
1991,Propane,Alberta,PADD IV,Total,118814.2,747317.55516,9493527.56,8289436.65823,7.990229,26.410001
1991,Propane,Alberta,PADD IV,Truck,83903.3,527734.97634,6525045.53,5698164.98949,7.776863,25.707965
1991,Propane,Alberta,PADD V,Railway,174259.9,1096059.91902,14532271.05,12681242.03564,8.339423,27.547113
1991,Propane,Alberta,PADD V,Total,184736.9,1161958.15362,15367240.27,13410015.99471,8.318446,27.478143
1991,Propane,Alberta,PADD V,Truck,10477.0,65898.2346,834969.22,728773.95907,7.969544,26.331019
1991,Propane,Alberta,Total,Railway,225948.9,1421173.39122,19041694.26,16618636.38155,8.427433,27.841772
1991,Propane,Alberta,Total,Total,320777.2,2017624.43256,26451656.21,23088800.07733,8.246114,27.246431
1991,Propane,Alberta,Total,Truck,94828.3,596451.04134,7409961.95,6470163.69578,7.814082,25.827898
1991,Propane,British Columbia,PADD II,Railway,2933.0,18447.9834,355524.9,312867.76916,12.121544,40.37946
1991,Propane,British Columbia,PADD II,Total,2933.0,18447.9834,355524.9,312867.76916,12.121544,40.37946
1991,Propane,British Columbia,PADD III,Railway,16397.0,103133.8506,1199231.8,1056307.43771,7.313726,24.385838
1991,Propane,British Columbia,PADD III,Total,16397.0,103133.8506,1199231.8,1056307.43771,7.313726,24.385838
1991,Propane,British Columbia,PADD IV,Railway,7297.9,45902.33142,698277.55,606382.23109,9.568198,31.452873
1991,Propane,British Columbia,PADD IV,Total,7602.6,47818.83348,737539.75,640579.64286,9.701151,31.895012
1991,Propane,British Columbia,PADD IV,Truck,304.7,1916.50206,39262.2,34197.41177,12.885526,42.484699
1991,Propane,British Columbia,PADD V,Railway,93736.9,589586.35362,8368458.01,7301625.85139,8.927602,29.486332
1991,Propane,British Columbia,PADD V,Total,101880.2,640806.08196,9235351.32,8053766.69598,9.064912,29.924094
1991,Propane,British Columbia,PADD V,Truck,8143.3,51219.72834,866893.31,752140.84459,10.645479,34.963147
1991,Propane,British Columbia,Total,Railway,120364.8,757070.51904,10621492.26,9277183.28935,8.824417,29.176179
1991,Propane,British Columbia,Total,Total,128812.8,810206.74944,11527647.77,10063521.54571,8.949147,29.573498
1991,Propane,British Columbia,Total,Truck,8448.0,53136.2304,906155.51,786338.25636,10.726272,35.234431
1991,Propane,Manitoba,PADD II,Railway,117828.0,741114.5544,10920163.9,9540468.21957,9.267885,30.650172
1991,Propane,Manitoba,PADD II,Total,154884.9,974195.04402,14495902.74,12670492.36819,9.359145,30.966786
1991,Propane,Manitoba,PADD II,Truck,37056.9,233080.48962,3575738.84,3130024.14862,9.649319,31.973514
1991,Propane,Manitoba,PADD IV,Railway,120.0,754.776,14700.0,12717.31303,12.25,40.116761
1991,Propane,Manitoba,PADD IV,Total,251.0,1578.7398,28651.5,25060.16865,11.41494,37.793926
1991,Propane,Manitoba,PADD IV,Truck,131.0,823.9638,13951.5,12342.85562,10.65,35.666141
1991,Propane,Manitoba,PADD V,Total,36.0,226.4328,4993.2,4319.73383,13.87,45.421999
1991,Propane,Manitoba,PADD V,Truck,36.0,226.4328,4993.2,4319.73383,13.87,45.421999
1991,Propane,Manitoba,Total,Railway,117948.0,741869.3304,10934863.9,9553185.5326,9.270919,30.659806
1991,Propane,Manitoba,Total,Total,155171.9,976000.21662,14529547.44,12699872.27067,9.363517,30.981186
1991,Propane,Manitoba,Total,Truck,37223.9,234130.88622,3594683.54,3146686.73807,9.656923,31.999516
1991,Propane,New Brunswick,PADD I,Marine,5505.5,34628.4939,850116.4,741915.12391,15.44122,51.01163
1991,Propane,New Brunswick,PADD I,Total,5505.5,34628.4939,850116.4,741915.12391,15.44122,51.01163
1991,Propane,New Brunswick,Other,Marine,113.0,710.7474,34051.5,29733.86811,30.13407,99.605825
1991,Propane,New Brunswick,Other,Total,113.0,710.7474,34051.5,29733.86811,30.13407,99.605825
1991,Propane,New Brunswick,Total,Marine,5618.5,35339.2413,884167.9,771648.99202,15.736725,51.988964
1991,Propane,New Brunswick,Total,Total,5618.5,35339.2413,884167.9,771648.99202,15.736725,51.988964
1991,Propane,Ontario,PADD I,Railway,270918.2,1704021.29436,30484808.39,26610183.85729,11.252403,37.181032
1991,Propane,Ontario,PADD I,Total,334981.7,2106967.89666,37611867.26,32832128.3657,11.228036,37.101349
1991,Propane,Ontario,PADD I,Truck,64063.5,402946.6023,7127058.87,6221944.50841,11.124991,36.76438
1991,Propane,Ontario,PADD II,Pipeline,757776.0,4766259.4848,75523731.87,65900398.03993,9.966498,32.919932
1991,Propane,Ontario,PADD II,Railway,53570.2,336945.84396,5842260.06,5101273.40606,10.905802,36.046831
1991,Propane,Ontario,PADD II,Total,895346.8,5631552.30264,90512936.86,78990337.91536,10.10926,33.395999
1991,Propane,Ontario,PADD II,Truck,84000.6,528346.97388,9146944.93,7988666.46937,10.889142,36.000097
1991,Propane,Ontario,PADD V,Railway,3541.0,22272.1818,474848.1,410802.1722,13.41,43.915572
1991,Propane,Ontario,PADD V,Total,3541.0,22272.1818,474848.1,410802.1722,13.41,43.915572
1991,Propane,Ontario,Total,Pipeline,757776.0,4766259.4848,75523731.87,65900398.03993,9.966498,32.919932
1991,Propane,Ontario,Total,Railway,328029.4,2063239.32012,36801916.55,32122259.43555,11.21909,37.068507
1991,Propane,Ontario,Total,Total,1233869.5,7760792.3811,128599652.22,112233268.45326,10.422467,34.43215
1991,Propane,Ontario,Total,Truck,148064.1,931293.57618,16274003.8,14210610.97778,10.991188,36.330782
1991,Propane,Québec,PADD I,Railway,776.0,4880.8848,90097.6,78034.28056,11.610515,38.065842
1991,Propane,Québec,PADD I,Total,47639.7,299644.18506,6003461.71,5238632.01176,12.601804,41.625614
1991,Propane,Québec,PADD I,Truck,46863.7,294763.30026,5913364.11,5160597.7312,12.618218,41.684556
1991,Propane,Québec,PADD II,Total,618.8,3892.12824,52598.0,45947.43661,8.5,28.107534
1991,Propane,Québec,PADD II,Truck,618.8,3892.12824,52598.0,45947.43661,8.5,28.107534
1991,Propane,Québec,PADD III,Total,1270.5,7991.1909,163139.8,143572.19273,12.840598,42.776716
1991,Propane,Québec,PADD III,Truck,1270.5,7991.1909,163139.8,143572.19273,12.840598,42.776716
1991,Propane,Québec,Total,Railway,776.0,4880.8848,90097.6,78034.28056,11.610515,38.065842
1991,Propane,Québec,Total,Total,49529.0,311527.5042,6219199.51,5428151.6411,12.556682,41.48625
1991,Propane,Québec,Total,Truck,48753.0,306646.6194,6129101.91,5350117.36054,12.571743,41.540692
1991,Propane,Saskatchewan,PADD II,Pipeline,1808456.4,11374829.06472,161750575.24,141274761.35041,8.944123,29.571155
1991,Propane,Saskatchewan,PADD II,Railway,10790.0,67866.942,1041098.6,904006.59383,9.648735,31.714797
1991,Propane,Saskatchewan,PADD II,Total,1832785.0,11527851.093,163982732.34,143218995.8575,8.947188,29.580183
1991,Propane,Saskatchewan,PADD II,Truck,13538.6,85155.08628,1191058.5,1040227.91326,8.797501,29.084829
1991,Propane,Saskatchewan,PADD IV,Total,4551.8,28629.91164,461138.78,401409.89505,10.13091,33.38233
1991,Propane,Saskatchewan,PADD IV,Truck,4551.8,28629.91164,461138.78,401409.89505,10.13091,33.38233
1991,Propane,Saskatchewan,Total,Pipeline,1808456.4,11374829.06472,161750575.24,141274761.35041,8.944123,29.571155
1991,Propane,Saskatchewan,Total,Railway,10790.0,67866.942,1041098.6,904006.59383,9.648735,31.714797
1991,Propane,Saskatchewan,Total,Total,1837336.8,11556481.00464,164443871.12,143620405.75255,8.950121,29.589601
1991,Propane,Saskatchewan,Total,Truck,18090.4,113784.99792,1652197.28,1441637.80831,9.133005,30.16614
1991,Propane,Total,PADD I,Marine,5505.5,34628.4939,850116.4,741915.12391,15.44122,51.01163
1991,Propane,Total,PADD I,Railway,271694.2,1708902.17916,30574905.99,26688218.13785,11.253426,37.18356
1991,Propane,Total,PADD I,Total,388126.9,2441240.57562,44465445.37,38812675.50137,11.456419,37.853985
1991,Propane,Total,PADD I,Truck,110927.2,697709.90256,13040422.98,11382542.23961,11.755838,38.843019
1991,Propane,Total,PADD II,Pipeline,2566232.4,16141088.54952,237274307.11,207175159.39034,9.246017,30.560007
1991,Propane,Total,PADD II,Railway,201899.3,1269906.21714,19699988.64,17204738.66579,9.757333,32.257078
1991,Propane,Total,PADD II,Total,2903794.6,18264287.27508,270990583.22,236627988.77121,9.332291,30.846933
1991,Propane,Total,PADD II,Truck,135662.9,853292.50842,14016287.47,12248090.71508,10.331702,34.175829
1991,Propane,Total,PADD III,Railway,16397.0,103133.8506,1199231.8,1056307.43771,7.313726,24.385838
1991,Propane,Total,PADD III,Total,17667.5,111125.0415,1362371.6,1199879.63044,7.711173,25.708359
1991,Propane,Total,PADD III,Truck,1270.5,7991.1909,163139.8,143572.19273,12.840598,42.776716
1991,Propane,Total,PADD IV,Railway,42328.8,266239.68624,3681459.58,3210371.21286,8.697292,28.709859
1991,Propane,Total,PADD IV,Total,131219.6,825345.04008,10720857.59,9356486.36479,8.170164,26.991428
1991,Propane,Total,PADD IV,Truck,88890.8,559105.35384,7039398.01,6146115.15193,7.919152,26.173126
1991,Propane,Total,PADD V,Railway,271537.8,1707918.45444,23375577.16,20393670.05923,8.60859,28.430001
1991,Propane,Total,PADD V,Total,290194.1,1825262.85018,25082432.89,21878904.59672,8.643329,28.539656
1991,Propane,Total,PADD V,Truck,18656.3,117344.39574,1706855.73,1485234.53749,9.14895,30.135698
1991,Propane,Total,Other,Marine,113.0,710.7474,34051.5,29733.86811,30.13407,99.605825
1991,Propane,Total,Other,Total,113.0,710.7474,34051.5,29733.86811,30.13407,99.605825
1991,Propane,Total,Total,Marine,5618.5,35339.2413,884167.9,771648.99202,15.736725,51.988964
1991,Propane,Total,Total,Pipeline,2566232.4,16141088.54952,237274307.11,207175159.39034,9.246017,30.560007
1991,Propane,Total,Total,Railway,803857.1,5056100.38758,78531163.17,68553305.51344,9.769293,32.282065
1991,Propane,Total,Total,Total,3731115.7,23467971.52986,352655742.17,307905668.73264,9.45175,31.23854
1991,Propane,Total,Total,Truck,355407.7,2235443.35146,35966103.99,31405554.83684,10.119674,33.449634
1992,Butane,Alberta,PADD I,Railway,3859.0,24272.3382,546274.0,446931.72005,14.155843,43.840769
1992,Butane,Alberta,PADD I,Total,3859.0,24272.3382,546274.0,446931.72005,14.155843,43.840769
1992,Butane,Alberta,PADD II,Railway,53749.7,338074.86306,5797831.5,4808820.02111,10.786723,33.866804
1992,Butane,Alberta,PADD II,Total,53749.7,338074.86306,5797831.5,4808820.02111,10.786723,33.866804
1992,Butane,Alberta,PADD IV,Pipeline,98887.0,621979.4526,10327704.0,8659638.03123,10.443945,33.149141
1992,Butane,Alberta,PADD IV,Railway,59724.1,375652.64418,6428743.7,5213683.06116,10.764069,33.045077
1992,Butane,Alberta,PADD IV,Total,163070.1,1025678.31498,17312710.5,14313838.95651,10.616728,33.227185
1992,Butane,Alberta,PADD IV,Truck,4459.0,28046.2182,556262.8,440517.86412,12.475057,37.397091
1992,Butane,Alberta,PADD V,Railway,111873.9,703664.45622,11372457.75,9360520.38924,10.165425,31.672544
1992,Butane,Alberta,PADD V,Total,112247.9,706016.84142,11407823.75,9390062.71835,10.163062,31.666643
1992,Butane,Alberta,PADD V,Truck,374.0,2352.3852,35366.0,29542.32911,9.456149,29.900943
1992,Butane,Alberta,Total,Pipeline,98887.0,621979.4526,10327704.0,8659638.03123,10.443945,33.149141
1992,Butane,Alberta,Total,Railway,229206.7,1441664.30166,24145306.95,19829955.19156,10.534293,32.749615
1992,Butane,Alberta,Total,Total,332926.7,2094042.35766,35064639.75,28959653.41602,10.53224,32.927328
1992,Butane,Alberta,Total,Truck,4833.0,30398.6034,591628.8,470060.19323,12.24144,36.817005
1992,Butane,British Columbia,PADD II,Railway,5569.0,35027.8962,257324.0,217826.39035,4.62065,14.806248
1992,Butane,British Columbia,PADD II,Total,5569.0,35027.8962,257324.0,217826.39035,4.62065,14.806248
1992,Butane,British Columbia,PADD III,Railway,117.0,735.9066,14449.5,12219.14031,12.35,39.533616
1992,Butane,British Columbia,PADD III,Total,117.0,735.9066,14449.5,12219.14031,12.35,39.533616
1992,Butane,British Columbia,PADD IV,Railway,592.0,3723.5616,82880.0,69596.46979,14.0,44.501768
1992,Butane,British Columbia,PADD IV,Total,592.0,3723.5616,82880.0,69596.46979,14.0,44.501768
1992,Butane,British Columbia,PADD V,Railway,227146.1,1428703.53978,22375437.68,18282193.08321,9.85068,30.467356
1992,Butane,British Columbia,PADD V,Total,234543.3,1475230.44834,22841731.78,18663846.41251,9.738812,30.122419
1992,Butane,British Columbia,PADD V,Truck,7397.2,46526.90856,466294.1,381653.3293,6.303656,19.530503
1992,Butane,British Columbia,Total,Railway,233424.1,1468190.90418,22730091.18,18581835.08366,9.737679,30.133851
1992,Butane,British Columbia,Total,Total,240821.3,1514717.81274,23196385.28,18963488.41296,9.632198,29.808155
1992,Butane,British Columbia,Total,Truck,7397.2,46526.90856,466294.1,381653.3293,6.303656,19.530503
1992,Butane,Manitoba,PADD I,Railway,1212.0,7623.2376,114776.4,99246.56798,9.47,30.997354
1992,Butane,Manitoba,PADD I,Total,1212.0,7623.2376,114776.4,99246.56798,9.47,30.997354
1992,Butane,Manitoba,PADD II,Railway,153886.0,967912.1628,17507829.7,14404968.20332,11.377142,35.434387
1992,Butane,Manitoba,PADD II,Total,153886.0,967912.1628,17507829.7,14404968.20332,11.377142,35.434387
1992,Butane,Manitoba,Total,Railway,155098.0,975535.4004,17622606.1,14504214.7713,11.362239,35.399717
1992,Butane,Manitoba,Total,Total,155098.0,975535.4004,17622606.1,14504214.7713,11.362239,35.399717
1992,Butane,Nova Scotia,PADD I,Railway,3400.0,21385.32,324440.0,269371.95024,9.542352,29.990604
1992,Butane,Nova Scotia,PADD I,Total,3400.0,21385.32,324440.0,269371.95024,9.542352,29.990604
1992,Butane,Nova Scotia,Total,Railway,3400.0,21385.32,324440.0,269371.95024,9.542352,29.990604
1992,Butane,Nova Scotia,Total,Total,3400.0,21385.32,324440.0,269371.95024,9.542352,29.990604
1992,Butane,Ontario,PADD I,Railway,248455.2,1562733.51696,31949844.55,26200582.42026,12.859398,39.918538
1992,Butane,Ontario,PADD I,Total,253304.3,1593233.38614,32620526.1,26752076.97326,12.877999,39.978518
1992,Butane,Ontario,PADD I,Truck,4849.1,30499.86918,670681.55,551494.553,13.831052,43.051854
1992,Butane,Ontario,PADD II,Pipeline,302270.0,1901217.846,34466951.15,28729348.45024,11.402703,35.978452
1992,Butane,Ontario,PADD II,Railway,839337.6,5279265.63648,107520145.24,88427633.01436,12.810118,39.88073
1992,Butane,Ontario,PADD II,Total,1170362.6,7361346.68148,145704362.39,120171455.24514,12.449506,38.868041
1992,Butane,Ontario,PADD II,Truck,28755.0,180863.199,3717266.0,3014473.78054,12.927372,39.683495
1992,Butane,Ontario,Total,Pipeline,302270.0,1901217.846,34466951.15,28729348.45024,11.402703,35.978452
1992,Butane,Ontario,Total,Railway,1087792.8,6841999.15344,139469989.79,114628215.43462,12.821374,39.889364
1992,Butane,Ontario,Total,Total,1423666.9,8954580.06762,178324888.49,146923532.2184,12.525745,39.065619
1992,Butane,Ontario,Total,Truck,33604.1,211363.06818,4387947.55,3565968.33354,13.057774,40.169552
1992,Butane,Québec,PADD I,Railway,699.0,4396.5702,62979.9,53258.60654,9.01,28.841935
1992,Butane,Québec,PADD I,Total,699.0,4396.5702,62979.9,53258.60654,9.01,28.841935
1992,Butane,Québec,Total,Railway,699.0,4396.5702,62979.9,53258.60654,9.01,28.841935
1992,Butane,Québec,Total,Total,699.0,4396.5702,62979.9,53258.60654,9.01,28.841935
1992,Butane,Saskatchewan,PADD I,Railway,1673.5,10525.9803,173211.0,137594.06516,10.350224,31.123305
1992,Butane,Saskatchewan,PADD I,Total,1673.5,10525.9803,173211.0,137594.06516,10.350224,31.123305
1992,Butane,Saskatchewan,PADD II,Pipeline,3000.0,18869.4,315000.0,257715.89316,10.5,32.518588
1992,Butane,Saskatchewan,PADD II,Railway,98851.2,621754.27776,9087035.2,7350726.94421,9.19264,28.148814
1992,Butane,Saskatchewan,PADD II,Total,105435.3,663166.94994,9829807.3,7951572.47874,9.32307,28.5482
1992,Butane,Saskatchewan,PADD II,Truck,3584.1,22543.27218,427772.1,343129.64137,11.935272,36.24014
1992,Butane,Saskatchewan,PADD IV,Railway,3539.0,22259.6022,381556.0,301638.02317,10.781463,32.263929
1992,Butane,Saskatchewan,PADD IV,Total,3539.0,22259.6022,381556.0,301638.02317,10.781463,32.263929
1992,Butane,Saskatchewan,PADD V,Railway,3171.0,19944.9558,271185.6,223250.65102,8.552052,26.650677
1992,Butane,Saskatchewan,PADD V,Total,3171.0,19944.9558,271185.6,223250.65102,8.552052,26.650677
1992,Butane,Saskatchewan,Total,Pipeline,3000.0,18869.4,315000.0,257715.89316,10.5,32.518588
1992,Butane,Saskatchewan,Total,Railway,107234.7,674484.81606,9912987.8,8013209.68356,9.244197,28.286742
1992,Butane,Saskatchewan,Total,Total,113818.8,715897.48824,10655759.9,8614055.21809,9.362038,28.648732
1992,Butane,Saskatchewan,Total,Truck,3584.1,22543.27218,427772.1,343129.64137,11.935272,36.24014
1992,Butane,Total,PADD I,Railway,259298.7,1630936.96326,33171525.85,27206985.33023,12.792785,39.718408
1992,Butane,Total,PADD I,Total,264147.8,1661436.83244,33842207.4,27758479.88323,12.811845,39.779603
1992,Butane,Total,PADD I,Truck,4849.1,30499.86918,670681.55,551494.553,13.831052,43.051854
1992,Butane,Total,PADD II,Pipeline,305270.0,1920087.246,34781951.15,28987064.3434,11.393832,35.944451
1992,Butane,Total,PADD II,Railway,1151393.5,7242034.8363,140170165.64,115209974.57335,12.173958,37.877216
1992,Butane,Total,PADD II,Total,1489002.6,9365528.55348,179097154.89,147554642.33866,12.027994,37.51191
1992,Butane,Total,PADD II,Truck,32339.1,203406.47118,4145038.1,3357603.42191,12.817419,39.30187
1992,Butane,Total,PADD III,Railway,117.0,735.9066,14449.5,12219.14031,12.35,39.533616
1992,Butane,Total,PADD III,Total,117.0,735.9066,14449.5,12219.14031,12.35,39.533616
1992,Butane,Total,PADD IV,Pipeline,98887.0,621979.4526,10327704.0,8659638.03123,10.443945,33.149141
1992,Butane,Total,PADD IV,Railway,63855.1,401635.80798,6893179.7,5584917.55412,10.795033,33.107998
1992,Butane,Total,PADD IV,Total,167201.1,1051661.47878,17777146.5,14685073.44947,10.632194,33.246714
1992,Butane,Total,PADD IV,Truck,4459.0,28046.2182,556262.8,440517.86412,12.475057,37.397091
1992,Butane,Total,PADD V,Railway,342191.0,2152312.9518,34019081.03,27865964.12347,9.941547,30.826004
1992,Butane,Total,PADD V,Total,349962.2,2201192.24556,34520741.13,28277159.78188,9.864134,30.586263
1992,Butane,Total,PADD V,Truck,7771.2,48879.29376,501660.1,411195.65841,6.455374,20.029596
1992,Butane,Total,Total,Pipeline,404157.0,2542066.6986,45109655.15,37646702.37463,11.161418,35.260509
1992,Butane,Total,Total,Railway,1816855.3,11427656.46594,214268401.72,175880060.72148,11.793366,36.644436
1992,Butane,Total,Total,Total,2270430.7,14280555.01686,265251699.42,218287574.59355,11.68288,36.394229
1992,Butane,Total,Total,Truck,49418.4,310831.85232,5873642.55,4760811.49744,11.885537,36.467336
1992,Propane,Alberta,PADD I,Railway,2811.0,17680.6278,405124.0,321636.28015,14.412095,43.31277
1992,Propane,Alberta,PADD I,Total,2811.0,17680.6278,405124.0,321636.28015,14.412095,43.31277
1992,Propane,Alberta,PADD II,Railway,23352.0,146879.4096,2037407.6,1666323.77356,8.724767,27.011399
1992,Propane,Alberta,PADD II,Total,24568.0,154527.8064,2138990.6,1748635.09636,8.706409,26.942702
1992,Propane,Alberta,PADD II,Truck,1216.0,7648.3968,101583.0,82311.3228,8.353865,25.62346
1992,Propane,Alberta,PADD IV,Railway,28820.0,181272.036,2072145.25,1697195.51831,7.189955,22.292031
