NoArrond,NomArrond,NoDistrict,NomDistrict,NoSection,NbrAdrVac,NbrElectNDom,NbrElect,TotalVotes
18,18 Ville-Marie,183,183 Sainte-Marie,9,115,1,429,129
18,18 Ville-Marie,183,183 Sainte-Marie,10,136,1,314,92
18,18 Ville-Marie,183,183 Sainte-Marie,11,223,2,448,112
18,18 Ville-Marie,183,183 Sainte-Marie,12,150,1,416,167
18,18 Ville-Marie,183,183 Sainte-Marie,13,116,2,428,140
18,18 Ville-Marie,183,183 Sainte-Marie,14,158,1,418,175
18,18 Ville-Marie,183,183 Sainte-Marie,15,186,0,393,132
18,18 Ville-Marie,183,183 Sainte-Marie,16,143,5,383,172
18,18 Ville-Marie,183,183 Sainte-Marie,17,104,2,389,169
18,18 Ville-Marie,183,183 Sainte-Marie,18,156,3,421,150
18,18 Ville-Marie,183,183 Sainte-Marie,19,128,1,433,191
18,18 Ville-Marie,183,183 Sainte-Marie,20,297,2,429,111
18,18 Ville-Marie,183,183 Sainte-Marie,21,126,4,431,159
18,18 Ville-Marie,183,183 Sainte-Marie,22,134,2,445,159
18,18 Ville-Marie,183,183 Sainte-Marie,23,105,2,428,190
18,18 Ville-Marie,183,183 Sainte-Marie,24,84,2,428,179
18,18 Ville-Marie,183,183 Sainte-Marie,25,143,3,441,172
18,18 Ville-Marie,183,183 Sainte-Marie,26,113,0,453,179
18,18 Ville-Marie,183,183 Sainte-Marie,27,194,2,432,141
18,18 Ville-Marie,183,183 Sainte-Marie,28,127,0,427,176
18,18 Ville-Marie,183,183 Sainte-Marie,29,102,1,398,148
18,18 Ville-Marie,183,183 Sainte-Marie,30,86,1,413,177
18,18 Ville-Marie,183,183 Sainte-Marie,31,127,3,441,134
18,18 Ville-Marie,183,183 Sainte-Marie,32,136,0,431,164
18,18 Ville-Marie,183,183 Sainte-Marie,33,97,4,454,173
18,18 Ville-Marie,183,183 Sainte-Marie,34,160,0,459,137
18,18 Ville-Marie,183,183 Sainte-Marie,35,94,2,368,124
18,18 Ville-Marie,183,183 Sainte-Marie,36,86,0,434,199
18,18 Ville-Marie,183,183 Sainte-Marie,37,36,0,459,193
18,18 Ville-Marie,183,183 Sainte-Marie,38,115,5,461,173
18,18 Ville-Marie,183,183 Sainte-Marie,39,107,0,464,166
18,18 Ville-Marie,183,183 Sainte-Marie,40,140,4,468,155
18,18 Ville-Marie,183,183 Sainte-Marie,41,133,0,412,168
18,18 Ville-Marie,183,183 Sainte-Marie,42,148,0,312,175
18,18 Ville-Marie,183,183 Sainte-Marie,43,34,0,303,178
18,18 Ville-Marie,183,183 Sainte-Marie,44,28,0,314,186
19,19 Villeray--Saint-Michel--Parc-Extension,191,191 Saint-Michel,1,68,1,343,85
19,19 Villeray--Saint-Michel--Parc-Extension,191,191 Saint-Michel,2,76,2,423,137
19,19 Villeray--Saint-Michel--Parc-Extension,191,191 Saint-Michel,3,90,1,403,126
19,19 Villeray--Saint-Michel--Parc-Extension,191,191 Saint-Michel,4,100,5,399,116
19,19 Villeray--Saint-Michel--Parc-Extension,191,191 Saint-Michel,5,119,0,378,109
19,19 Villeray--Saint-Michel--Parc-Extension,191,191 Saint-Michel,6,100,1,401,90
19,19 Villeray--Saint-Michel--Parc-Extension,191,191 Saint-Michel,7,114,1,408,106
19,19 Villeray--Saint-Michel--Parc-Extension,191,191 Saint-Michel,8,134,1,442,105
19,19 Villeray--Saint-Michel--Parc-Extension,191,191 Saint-Michel,9,103,0,451,108
19,19 Villeray--Saint-Michel--Parc-Extension,191,191 Saint-Michel,10,84,4,447,109
19,19 Villeray--Saint-Michel--Parc-Extension,191,191 Saint-Michel,11,80,0,447,130
19,19 Villeray--Saint-Michel--Parc-Extension,191,191 Saint-Michel,12,88,1,448,113
19,19 Villeray--Saint-Michel--Parc-Extension,191,191 Saint-Michel,13,138,2,466,84
19,19 Villeray--Saint-Michel--Parc-Extension,191,191 Saint-Michel,14,60,0,334,90
19,19 Villeray--Saint-Michel--Parc-Extension,191,191 Saint-Michel,15,83,0,412,128
19,19 Villeray--Saint-Michel--Parc-Extension,191,191 Saint-Michel,16,124,4,447,124
19,19 Villeray--Saint-Michel--Parc-Extension,191,191 Saint-Michel,17,61,0,400,83
19,19 Villeray--Saint-Michel--Parc-Extension,191,191 Saint-Michel,18,33,0,339,101
19,19 Villeray--Saint-Michel--Parc-Extension,191,191 Saint-Michel,19,56,1,368,127
19,19 Villeray--Saint-Michel--Parc-Extension,191,191 Saint-Michel,20,72,1,378,78
19,19 Villeray--Saint-Michel--Parc-Extension,191,191 Saint-Michel,21,47,0,312,76
19,19 Villeray--Saint-Michel--Parc-Extension,191,191 Saint-Michel,22,91,0,420,125
19,19 Villeray--Saint-Michel--Parc-Extension,191,191 Saint-Michel,23,83,1,438,108
19,19 Villeray--Saint-Michel--Parc-Extension,191,191 Saint-Michel,24,92,3,442,110
19,19 Villeray--Saint-Michel--Parc-Extension,191,191 Saint-Michel,25,110,1,411,100
19,19 Villeray--Saint-Michel--Parc-Extension,191,191 Saint-Michel,26,100,0,442,112
19,19 Villeray--Saint-Michel--Parc-Extension,191,191 Saint-Michel,27,70,0,410,117
19,19 Villeray--Saint-Michel--Parc-Extension,191,191 Saint-Michel,28,90,1,435,93
19,19 Villeray--Saint-Michel--Parc-Extension,191,191 Saint-Michel,29,95,0,461,108
19,19 Villeray--Saint-Michel--Parc-Extension,191,191 Saint-Michel,30,84,1,462,134
19,19 Villeray--Saint-Michel--Parc-Extension,191,191 Saint-Michel,31,100,0,411,124
19,19 Villeray--Saint-Michel--Parc-Extension,191,191 Saint-Michel,32,59,0,449,148
19,19 Villeray--Saint-Michel--Parc-Extension,191,191 Saint-Michel,33,98,0,428,115
19,19 Villeray--Saint-Michel--Parc-Extension,191,191 Saint-Michel,34,45,2,462,133
19,19 Villeray--Saint-Michel--Parc-Extension,191,191 Saint-Michel,35,72,2,461,130
19,19 Villeray--Saint-Michel--Parc-Extension,191,191 Saint-Michel,36,81,1,417,128
19,19 Villeray--Saint-Michel--Parc-Extension,191,191 Saint-Michel,37,64,1,445,130
19,19 Villeray--Saint-Michel--Parc-Extension,191,191 Saint-Michel,38,66,1,448,166
19,19 Villeray--Saint-Michel--Parc-Extension,191,191 Saint-Michel,39,104,3,430,81
19,19 Villeray--Saint-Michel--Parc-Extension,191,191 Saint-Michel,40,90,0,439,108
19,19 Villeray--Saint-Michel--Parc-Extension,191,191 Saint-Michel,41,99,0,437,122
19,19 Villeray--Saint-Michel--Parc-Extension,191,191 Saint-Michel,42,107,0,439,116
19,19 Villeray--Saint-Michel--Parc-Extension,191,191 Saint-Michel,43,170,1,303,54
19,19 Villeray--Saint-Michel--Parc-Extension,191,191 Saint-Michel,44,69,0,476,103
19,19 Villeray--Saint-Michel--Parc-Extension,191,191 Saint-Michel,45,102,0,448,140
19,19 Villeray--Saint-Michel--Parc-Extension,191,191 Saint-Michel,46,153,0,387,75
19,19 Villeray--Saint-Michel--Parc-Extension,191,191 Saint-Michel,47,122,0,403,90
19,19 Villeray--Saint-Michel--Parc-Extension,191,191 Saint-Michel,48,106,1,449,154
19,19 Villeray--Saint-Michel--Parc-Extension,191,191 Saint-Michel,49,92,2,441,107
19,19 Villeray--Saint-Michel--Parc-Extension,191,191 Saint-Michel,50,121,2,440,123
19,19 Villeray--Saint-Michel--Parc-Extension,191,191 Saint-Michel,51,107,1,435,96
19,19 Villeray--Saint-Michel--Parc-Extension,191,191 Saint-Michel,52,202,4,441,68
19,19 Villeray--Saint-Michel--Parc-Extension,192,192 François-Perrault,1,73,1,346,138
19,19 Villeray--Saint-Michel--Parc-Extension,192,192 François-Perrault,2,130,2,454,170
19,19 Villeray--Saint-Michel--Parc-Extension,192,192 François-Perrault,3,120,1,425,151
19,19 Villeray--Saint-Michel--Parc-Extension,192,192 François-Perrault,4,90,2,349,161
19,19 Villeray--Saint-Michel--Parc-Extension,192,192 François-Perrault,5,84,1,339,149
19,19 Villeray--Saint-Michel--Parc-Extension,192,192 François-Perrault,6,83,0,421,134
19,19 Villeray--Saint-Michel--Parc-Extension,192,192 François-Perrault,7,90,2,449,146
19,19 Villeray--Saint-Michel--Parc-Extension,192,192 François-Perrault,8,83,1,389,154
19,19 Villeray--Saint-Michel--Parc-Extension,192,192 François-Perrault,9,96,2,425,130
19,19 Villeray--Saint-Michel--Parc-Extension,192,192 François-Perrault,10,82,6,381,150
19,19 Villeray--Saint-Michel--Parc-Extension,192,192 François-Perrault,11,71,0,351,162
19,19 Villeray--Saint-Michel--Parc-Extension,192,192 François-Perrault,12,72,0,288,101
19,19 Villeray--Saint-Michel--Parc-Extension,192,192 François-Perrault,13,81,0,390,151
19,19 Villeray--Saint-Michel--Parc-Extension,192,192 François-Perrault,14,67,0,375,136
19,19 Villeray--Saint-Michel--Parc-Extension,192,192 François-Perrault,15,96,2,410,135
19,19 Villeray--Saint-Michel--Parc-Extension,192,192 François-Perrault,16,96,0,433,118
19,19 Villeray--Saint-Michel--Parc-Extension,192,192 François-Perrault,17,97,2,434,147
19,19 Villeray--Saint-Michel--Parc-Extension,192,192 François-Perrault,18,110,1,416,124
19,19 Villeray--Saint-Michel--Parc-Extension,192,192 François-Perrault,19,128,2,481,106
19,19 Villeray--Saint-Michel--Parc-Extension,192,192 François-Perrault,20,39,2,304,152
19,19 Villeray--Saint-Michel--Parc-Extension,192,192 François-Perrault,21,71,2,318,128
19,19 Villeray--Saint-Michel--Parc-Extension,192,192 François-Perrault,22,123,3,449,174
19,19 Villeray--Saint-Michel--Parc-Extension,192,192 François-Perrault,23,105,1,340,130
19,19 Villeray--Saint-Michel--Parc-Extension,192,192 François-Perrault,24,117,0,418,136
19,19 Villeray--Saint-Michel--Parc-Extension,192,192 François-Perrault,25,103,2,356,133
19,19 Villeray--Saint-Michel--Parc-Extension,192,192 François-Perrault,26,64,0,397,164
19,19 Villeray--Saint-Michel--Parc-Extension,192,192 François-Perrault,27,95,1,415,131
19,19 Villeray--Saint-Michel--Parc-Extension,192,192 François-Perrault,28,83,2,449,140
19,19 Villeray--Saint-Michel--Parc-Extension,192,192 François-Perrault,29,72,0,397,142
19,19 Villeray--Saint-Michel--Parc-Extension,192,192 François-Perrault,30,49,1,370,138
19,19 Villeray--Saint-Michel--Parc-Extension,192,192 François-Perrault,31,45,0,381,138
19,19 Villeray--Saint-Michel--Parc-Extension,192,192 François-Perrault,32,55,1,421,184
19,19 Villeray--Saint-Michel--Parc-Extension,192,192 François-Perrault,33,38,0,439,138
19,19 Villeray--Saint-Michel--Parc-Extension,192,192 François-Perrault,34,52,0,359,117
19,19 Villeray--Saint-Michel--Parc-Extension,192,192 François-Perrault,35,100,1,443,148
19,19 Villeray--Saint-Michel--Parc-Extension,192,192 François-Perrault,36,148,1,437,131
19,19 Villeray--Saint-Michel--Parc-Extension,192,192 François-Perrault,37,121,2,446,123
19,19 Villeray--Saint-Michel--Parc-Extension,192,192 François-Perrault,38,155,0,451,138
19,19 Villeray--Saint-Michel--Parc-Extension,192,192 François-Perrault,39,137,1,431,143
19,19 Villeray--Saint-Michel--Parc-Extension,192,192 François-Perrault,40,127,1,435,144
19,19 Villeray--Saint-Michel--Parc-Extension,192,192 François-Perrault,41,124,2,457,119
19,19 Villeray--Saint-Michel--Parc-Extension,192,192 François-Perrault,42,99,3,469,141
19,19 Villeray--Saint-Michel--Parc-Extension,192,192 François-Perrault,43,168,3,449,91
19,19 Villeray--Saint-Michel--Parc-Extension,192,192 François-Perrault,44,91,1,447,119
19,19 Villeray--Saint-Michel--Parc-Extension,192,192 François-Perrault,45,139,1,445,126
19,19 Villeray--Saint-Michel--Parc-Extension,192,192 François-Perrault,46,99,0,448,131
19,19 Villeray--Saint-Michel--Parc-Extension,192,192 François-Perrault,47,99,0,438,108
19,19 Villeray--Saint-Michel--Parc-Extension,192,192 François-Perrault,48,70,0,460,143
19,19 Villeray--Saint-Michel--Parc-Extension,192,192 François-Perrault,49,67,2,421,104
19,19 Villeray--Saint-Michel--Parc-Extension,192,192 François-Perrault,50,101,2,443,124
19,19 Villeray--Saint-Michel--Parc-Extension,192,192 François-Perrault,51,83,0,427,144
19,19 Villeray--Saint-Michel--Parc-Extension,192,192 François-Perrault,52,139,4,425,104
19,19 Villeray--Saint-Michel--Parc-Extension,192,192 François-Perrault,53,139,2,386,112
19,19 Villeray--Saint-Michel--Parc-Extension,192,192 François-Perrault,54,36,0,402,152
19,19 Villeray--Saint-Michel--Parc-Extension,192,192 François-Perrault,55,74,2,446,144
19,19 Villeray--Saint-Michel--Parc-Extension,193,193 Villeray,1,80,3,296,133
19,19 Villeray--Saint-Michel--Parc-Extension,193,193 Villeray,2,46,0,318,143
19,19 Villeray--Saint-Michel--Parc-Extension,193,193 Villeray,3,39,2,297,138
19,19 Villeray--Saint-Michel--Parc-Extension,193,193 Villeray,4,54,0,279,114
19,19 Villeray--Saint-Michel--Parc-Extension,193,193 Villeray,5,28,0,228,110
19,19 Villeray--Saint-Michel--Parc-Extension,193,193 Villeray,6,71,1,308,137
