Geographic ID,Region,County,Route,Road,Milepoint,Latitude,Longitude,Location 1
40379,10,NASSAU,NY24,Fulton Ave,6.782,40.70535959,-73.6361793,"(40.70535959, -73.6361793)"
18060,5, , , ,0.0,43.12909746,-79.00598003,"(43.12909746, -79.00598003)"
35065,10,SUFFOLK,NY110,Walt Whitman Rd,9.3439,40.80269844,-73.41195709,"(40.80269844, -73.41195709)"
27182,8,ORANGE,NY32,Route 32,1.1537,41.32871278,-74.1222085,"(41.32871278, -74.1222085)"
36080,10,NASSAU,NY25,Jericho Tpke,23.2544,40.77506571,-73.56960981,"(40.77506571, -73.56960981)"
28082,8,DUTCHESS,US9,Albany Post Rd,71.0896,41.78453034,-73.93335142,"(41.78453034, -73.93335142)"
18510,5, , , ,0.0,43.17264114,-79.03006747,"(43.17264114, -79.03006747)"
18491,5, , , ,0.0,43.1036212,-79.05262898,"(43.1036212, -79.05262898)"
38131,10,SUFFOLK,NY347,Nesconset Hwy,13.3284,40.91942597,-73.05225186,"(40.91942597, -73.05225186)"
9,1,GREEN,NY23A,Main St,18.7467,42.19606862,-74.14649897,"(42.19606862, -74.14649897)"
37837,10,SUFFOLK,NY454,Veterans Memorial Hwy,0.1862,40.84138139,-73.2873462,"(40.84138139, -73.2873462)"
41046,11, , , ,0.0,40.62164976,-74.16854933,"(40.62164976, -74.16854933)"
30183,8,ORANGE,NY94,Oakland Ave,4.2102,41.25599576,-74.36004524,"(41.25599576, -74.36004524)"
20480,5,CATTARAUGUS,NY16,State Hwy 16,21.8804,42.24771935,-78.40039923,"(42.24771935, -78.40039923)"
36814,10,NASSAU,NY24,Hempstead Tpke,5.0215,40.70678952,-73.66934546,"(40.70678952, -73.66934546)"
41453,11, , , ,0.0,40.66705642,-73.7939842,"(40.66705642, -73.7939842)"
39231,10,SUFFOLK,NY112,Route 112,3.5542,40.81665569,-72.99986352,"(40.81665569, -72.99986352)"
31729,9,CHENANGO,NY12,N Broad St,36.2379,42.53953581,-75.52456571,"(42.53953581, -75.52456571)"
17359,5,NIAGARA,NY61,Hyde Park Blvd,2.0958,43.11097079,-79.03123152,"(43.11097079, -79.03123152)"
10338,4,MONROE,NY18,Latta Rd,81.2062,43.25320968,-77.69627145,"(43.25320968, -77.69627145)"
4492,2,HERKIMER,NY51,State Route 51,39.6033,42.8777928,-75.1927544,"(42.8777928, -75.1927544)"
31502,9,CHENANGO,NY8,N Main St,45.8237,42.62767762,-75.33250057,"(42.62767762, -75.33250057)"
32383,9,BROOME,NY17C,W Main St,31.6821,42.09437317,-76.06967911,"(42.09437317, -76.06967911)"
27659,8,ORANGE,NY302,State Route 302,10.1407,41.60715721,-74.30425612,"(41.60715721, -74.30425612)"
25624,7,ST LAWRENCE,NY11C,State Highway 11C,2.9827,44.79268297,-74.78877373,"(44.79268297, -74.78877373)"
20297,5,CHAUTAUQUA,951C,Washington St,0.178,42.10113736,-79.2451336,"(42.10113736, -79.2451336)"
11377,4,LIVINGSTON,NY36,North St,79.6799,42.98462514,-77.8573054,"(42.98462514, -77.8573054)"
28844,8,WESTCHESTER,NY100,Central Ave,7.716,41.02908991,-73.78962803,"(41.02908991, -73.78962803)"
42062,11, , , ,0.0,40.71073686,-73.95635702,"(40.71073686, -73.95635702)"
25001,7,JEFFERSON,NY3,Eastern Blvd,77.6501,43.96892363,-75.88092661,"(43.96892363, -75.88092661)"
27347,8,ORANGE,NY52,Main St,62.6621,41.60770471,-74.2977739,"(41.60770471, -74.2977739)"
18006,5,NIAGARA,NY78,S Transit St,60.8758,43.16780979,-78.69664521,"(43.16780979, -78.69664521)"
19559,5, , , ,0.0,42.05842148,-79.15277322,"(42.05842148, -79.15277322)"
6116,2, , , ,0.0,43.22602027,-75.06139778,"(43.22602027, -75.06139778)"
35589,10,NASSAU,NY24,Hempstead Tpke,5.3986,40.70657036,-73.66205786,"(40.70657036, -73.66205786)"
33940,10,SUFFOLK,NY112,Route 112,2.9787,40.80841684,-73.00267977,"(40.80841684, -73.00267977)"
32818,10,SUFFOLK,NY231,Deer Park Ave,2.7112,40.73381094,-73.3202867,"(40.73381094, -73.3202867)"
38471,10,SUFFOLK,NY25,E Main St,45.1292,40.85592656,-73.18989193,"(40.85592656, -73.18989193)"
19788,5,CHAUTAUQUA,NY394,Fairmount Ave,26.4908,42.09696441,-79.27050516,"(42.09696441, -79.27050516)"
16328,5,ERIE,NY277,N Buffalo Rd,6.6781,42.76892498,-78.74415922,"(42.76892498, -78.74415922)"
4038,2,MONTARIOGOMERY,NY5,E Main St,309.1526,42.99869052,-74.67744595,"(42.99869052, -74.67744595)"
7201,3,ONONDAGA,US11,Brewerton Rd,91.4952,43.09666523,-76.14596199,"(43.09666523, -76.14596199)"
22531,6, , , ,0.0,42.41308886,-76.85104813,"(42.41308886, -76.85104813)"
22793,6,ALLEGANY,NY305,South St,18.1206,42.21722306,-78.27545213,"(42.21722306, -78.27545213)"
41333,11, , , ,0.0,40.71986069,-73.94433938,"(40.71986069, -73.94433938)"
27992,8,COLUMBIA,NY66,State Route 66,10.0097,42.32926706,-73.61548541,"(42.32926706, -73.61548541)"
27701,8,ULSTER,US9W,Malden Ave,86.5158,42.08240669,-73.94403583,"(42.08240669, -73.94403583)"
21673,5, , , ,0.0,42.8928947,-78.86976884,"(42.8928947, -78.86976884)"
5186,2,HERKIMER,NY171,S Litchfield St,5.2732,43.03410174,-75.07461525,"(43.03410174, -75.07461525)"
4513,2,HERKIMER,NY51,OTSEGOego St,53.3772,43.0026292,-75.04498954,"(43.0026292, -75.04498954)"
5611,2,MADISON,NY12B,Broad St,10.9566,42.82701532,-75.54466498,"(42.82701532, -75.54466498)"
4924,2,ONEIDA,921T,Campion Rd,0.2726,43.07362921,-75.28750826,"(43.07362921, -75.28750826)"
38557,10,SUFFOLK,NY25,Middle Country Rd,52.2669,40.86235334,-73.05683753,"(40.86235334, -73.05683753)"
34958,10,SUFFOLK,NY25A,W Broadway,56.5081,40.94532154,-73.0825948,"(40.94532154, -73.0825948)"
22029,5,ERIE,NY240,Harlem Rd,49.7247,42.950493,-78.78395744,"(42.950493, -78.78395744)"
32199,9,TIOGA,NY38,State Hwy 38,17.8794,42.35558663,-76.20072468,"(42.35558663, -76.20072468)"
33741,10,SUFFOLK,NY111,Islip Ave,0.385,40.73566586,-73.20793226,"(40.73566586, -73.20793226)"
29524,8,ROCKLAND,US9W,N Route 9W,17.2088,41.21279176,-73.9857018,"(41.21279176, -73.9857018)"
2063,1,ALBANY,915B,Green Island Brg,0.2373,42.73635331,-73.69206305,"(42.73635331, -73.69206305)"
42089,11, , , ,0.0,40.83437146,-73.82254596,"(40.83437146, -73.82254596)"
9013,4,GENESEE,NY5,E Main St,109.7005,42.99611131,-78.17171367,"(42.99611131, -78.17171367)"
27297,8,ORANGE,980P,South St,2.12,41.50693393,-74.01050864,"(41.50693393, -74.01050864)"
2032,1,ALBANY,US20,Western Ave,333.4721,42.7145643,-73.93257915,"(42.7145643, -73.93257915)"
7418,3,CORTLAND,NY13,State Route 13,62.8539,42.71186979,-76.02875228,"(42.71186979, -76.02875228)"
38491,10,SUFFOLK,NY25,Middle Country Rd,46.4796,40.85757835,-73.16517655,"(40.85757835, -73.16517655)"
17603,5,NIAGARA,US62,Niagara Falls Blvd,98.9142,43.08821647,-78.9828578,"(43.08821647, -78.9828578)"
11866,4,WAYNE,NY21,State Hwy 21,99.7755,43.23156152,-77.18697977,"(43.23156152, -77.18697977)"
7962,3,TOMPKINS,NY13,S Meadow St,27.0049,42.43146732,-76.5078319,"(42.43146732, -76.5078319)"
583,1,WASHINGTON,NY29,Salem St,84.8286,43.0907071,-73.49895697,"(43.0907071, -73.49895697)"
31539,9,SCHOHARIE,NY10,N Grand St,88.7897,42.68016839,-74.48853651,"(42.68016839, -74.48853651)"
7963,3,TOMPKINS,NY13,S Meadow St,27.0049,42.43163226,-76.50783948,"(42.43163226, -76.50783948)"
633,1,WASHINGTON,US4,Main St,52.4364,43.29304337,-73.58644585,"(43.29304337, -73.58644585)"
3839,1, , , ,0.0,43.33099951,-73.67587614,"(43.33099951, -73.67587614)"
11245,4,ONTARIO,US20,Parkway Plz,149.8535,42.87772129,-77.26250088,"(42.87772129, -77.26250088)"
37553,10,SUFFOLK,NY112,Medford Ave,0.5384,40.77386715,-73.00752732,"(40.77386715, -73.00752732)"
39388,10,SUFFOLK,906C,Sunrise Hwy,4.1802,40.72453957,-73.29030923,"(40.72453957, -73.29030923)"
31297,9,BROOME,NY17C,Main St,37.5588,42.11578351,-75.96435776,"(42.11578351, -75.96435776)"
42218,11, , , ,0.0,40.59044773,-74.19302663,"(40.59044773, -74.19302663)"
17562,5,NIAGARA,US62,Niagara Falls Blvd,97.9718,43.09104643,-78.96507839,"(43.09104643, -78.96507839)"
4825,2,ONEIDA,NY49,Erie Blvd  W,48.8346,43.2100483,-75.45821561,"(43.2100483, -75.45821561)"
16491,5,ERIE,NY265,Military Rd,2.3651,42.961999,-78.88852222,"(42.961999, -78.88852222)"
22019,5, , , ,0.0,42.94961518,-78.78448417,"(42.94961518, -78.78448417)"
34923,10,SUFFOLK,NY25A,E Main St,43.69,40.88261126,-73.22843477,"(40.88261126, -73.22843477)"
29202,8,WESTCHESTER,US1,N Main St,20.9307,41.00433487,-73.66014493,"(41.00433487, -73.66014493)"
28751,8,WESTCHESTER,984H,Riverdale Ave,0.3554,40.91809981,-73.90133973,"(40.91809981, -73.90133973)"
30963,8,DUTCHESS,US44,Church St,31.3245,41.69824839,-73.9182645,"(41.69824839, -73.9182645)"
23709,6,STEUBEN,NY226,E Lamoka Ave,0.4292,42.28901276,-77.21656459,"(42.28901276, -77.21656459)"
3941,2,MONTARIOGOMERY,NY80,Main St,126.18,42.93052403,-74.6240184,"(42.93052403, -74.6240184)"
21314,5, , , ,0.0,42.72175035,-78.825911,"(42.72175035, -78.825911)"
20237,5,CHAUTAUQUA,952P,Forest Ave,7.0118,42.0830883,-79.24283135,"(42.0830883, -79.24283135)"
30191,8,ORANGE,NY94,S Main St,9.4966,41.32782125,-74.35578,"(41.32782125, -74.35578)"
40180,10,SUFFOLK,NY27A,Montauk Hwy,8.7999,40.69616819,-73.29171577,"(40.69616819, -73.29171577)"
13614,4, , , ,0.0,42.97448469,-77.35686058,"(42.97448469, -77.35686058)"
11116,4,LIVINGSTON,NY436,Portage St,9.8729,42.57916437,-77.94411187,"(42.57916437, -77.94411187)"
32998,10,NASSAU,NY24,Hempstead Tpke,5.2854,40.70678983,-73.66469982,"(40.70678983, -73.66469982)"
19762,5, , , ,0.0,42.09695989,-79.26278507,"(42.09695989, -79.26278507)"
13737,4, , , ,0.0,43.18297093,-77.50776252,"(43.18297093, -77.50776252)"
30998,8,DUTCHESS,NY55,Manchester Rd,91.562,41.68798003,-73.87953933,"(41.68798003, -73.87953933)"
19902,5, , , ,0.0,42.09795583,-79.32592478,"(42.09795583, -79.32592478)"
28522,8,WESTCHESTER,NY100,Central Ave,7.594,41.02773838,-73.79072949,"(41.02773838, -73.79072949)"
28079,8,DUTCHESS,US9,Albany Post Rd,70.8545,41.78128743,-73.93220217,"(41.78128743, -73.93220217)"
13607,4, , , ,0.0,42.97444407,-77.36920747,"(42.97444407, -77.36920747)"
30869,8,DUTCHESS,NY9D,North Ave,16.4226,41.50947725,-73.9775621,"(41.50947725, -73.9775621)"
30997,8,DUTCHESS,NY55,Manchester Rd,91.3224,41.68972818,-73.88319878,"(41.68972818, -73.88319878)"
27346,8,ORANGE,NY302,State Route 302,10.1407,41.60704822,-74.30429667,"(41.60704822, -74.30429667)"
39159,10,SUFFOLK,NY111,Islip Ave,1.6614,40.75421803,-73.2088794,"(40.75421803, -73.2088794)"
36762,10,NASSAU,NY24,Hempstead Tpke,2.9758,40.70803957,-73.70771958,"(40.70803957, -73.70771958)"
17780,5, , , ,0.0,43.09141998,-79.03758725,"(43.09141998, -79.03758725)"
20532,5, , , ,0.0,42.33407729,-78.45900861,"(42.33407729, -78.45900861)"
10708,4,MONROE,NY31,Monroe Ave,85.7283,43.09700762,-77.52924879,"(43.09700762, -77.52924879)"
24395,7,JEFFERSON,NY26,Main St,184.5334,44.1557249,-75.70936444,"(44.1557249, -75.70936444)"
25414,7,FRANKLIN,US11,E Main St,265.4916,44.84944236,-74.28533607,"(44.84944236, -74.28533607)"
3635,1,WARREN,NY9N,Lakeshore Dr,41.2177,43.56004263,-73.65444918,"(43.56004263, -73.65444918)"
38586,10,SUFFOLK,NY25,Middle Country Rd,55.4338,40.87023806,-72.99848199,"(40.87023806, -72.99848199)"
5428,2,ONEIDA,NY69,Church St,27.4765,43.33615574,-75.74275857,"(43.33615574, -75.74275857)"
613,1,WASHINGTON,US4,Broadway,50.3313,43.26461553,-73.58310766,"(43.26461553, -73.58310766)"
18519,5,NIAGARA,NY93,Youngstown Lockport Rd,7.4698,43.23800914,-78.90718217,"(43.23800914, -78.90718217)"
13155,4,MONROE,NY96,East Ave,121.8427,43.12864513,-77.52889161,"(43.12864513, -77.52889161)"
18132,5, , , ,0.0,43.09719678,-78.97511803,"(43.09719678, -78.97511803)"
16639,5,ERIE,NY277,Union Rd,14.6362,42.88288591,-78.7543252,"(42.88288591, -78.7543252)"
8848,4,ONTARIO,US20,HAMILTONilton St,164.2924,42.86076707,-76.98581383,"(42.86076707, -76.98581383)"
28118,8,DUTCHESS,NY9D,Wolcott Ave,16.3518,41.50825501,-73.9776687,"(41.50825501, -73.9776687)"
32210,9,DELAWARE,NY23,Main St,81.0734,42.40813165,-74.61700827,"(42.40813165, -74.61700827)"
17664,5, , , ,0.0,43.09085729,-79.05671528,"(43.09085729, -79.05671528)"
35966,10,NASSAU,NY25B,Hillside Ave,3.0915,40.74517841,-73.69006726,"(40.74517841, -73.69006726)"
23651,6,STEUBEN,NY415,E High St,1.571,42.15599209,-77.08233371,"(42.15599209, -77.08233371)"
37165,10,SUFFOLK,NY27A,Montauk Hwy,8.2517,40.69600024,-73.30269229,"(40.69600024, -73.30269229)"
35514,10,NASSAU,NY107,Hicksville Rd,1.4587,40.68754476,-73.47669584,"(40.68754476, -73.47669584)"
30175,8,ORANGE,US9W,US Route 9W,42.4868,41.48956405,-74.02041719,"(41.48956405, -74.02041719)"
6702,3,CAYUGA,NY5,Grant Ave,199.9865,42.93973856,-76.55477032,"(42.93973856, -76.55477032)"
35949,10,NASSAU,NY25B,Hillside Ave,2.6515,40.74125476,-73.69671594,"(40.74125476, -73.69671594)"
7399,3,CORTLAND,NY90,Cayuga St,0.0756,42.63473966,-76.18032801,"(42.63473966, -76.18032801)"
14087,4,LIVINGSTON,NY5,State St,126.2618,42.97092901,-77.85070701,"(42.97092901, -77.85070701)"
24062,7,CLINTON,NY3,State Route 3,244.0957,44.69678446,-73.48936442,"(44.69678446, -73.48936442)"
29064,8,WESTCHESTER,NY448,Bedford Rd,1.9551,41.09901625,-73.83085979,"(41.09901625, -73.83085979)"
4869,2,ONEIDA,NY315,State Route 315,5.166,42.99431068,-75.42629652,"(42.99431068, -75.42629652)"
21257,5, , , ,0.0,43.01986014,-78.9608349,"(43.01986014, -78.9608349)"
33840,10,SUFFOLK,NY112,Medford Ave,1.0974,40.78177165,-73.00857948,"(40.78177165, -73.00857948)"
40956,11, , , ,0.0,40.53431288,-74.1928666,"(40.53431288, -74.1928666)"
38254,10,SUFFOLK,NY25A,Route 25A,67.0915,40.94634291,-72.8957036,"(40.94634291, -72.8957036)"
36763,10,NASSAU,NY24,Hempstead Tpke,3.0322,40.70782181,-73.70663404,"(40.70782181, -73.70663404)"
39787,10,SUFFOLK,NY454,Veterans Memorial Hwy,12.2569,40.78139682,-73.08051911,"(40.78139682, -73.08051911)"
11933,4,MONROE,NY18,Latta Rd,81.5429,43.25284838,-77.68984293,"(43.25284838, -77.68984293)"
31722,9,CHENANGO,NY12,N Broad St,35.8645,42.53415795,-75.52417053,"(42.53415795, -75.52417053)"
801,1,ESSEX,NY9N,Nys Route 9N,125.3728,44.37527374,-73.72784898,"(44.37527374, -73.72784898)"
35998,10,NASSAU,NY25B,Hillside Ave,4.9024,40.75306919,-73.65803272,"(40.75306919, -73.65803272)"
24286,7,JEFFERSON,NY3,State St,95.0378,43.98198297,-75.60486555,"(43.98198297, -75.60486555)"
33350,10,NASSAU,NY106,Pine Hollow Rd,12.6218,40.86573036,-73.5323987,"(40.86573036, -73.5323987)"
4042,2,MONTARIOGOMERY,NY5,W Main St,308.9559,42.99917225,-74.68133573,"(42.99917225, -74.68133573)"
9622,4,ORLEANS,NY31,S Main St,36.0044,43.2155994,-78.3856291,"(43.2155994, -78.3856291)"
17247,5,NIAGARA,NY31E,State St,0.9934,43.21290953,-78.46686486,"(43.21290953, -78.46686486)"
27335,8,ORANGE,NY52,N Montgomery St,69.0493,41.56723666,-74.19489534,"(41.56723666, -74.19489534)"
34393,10,SUFFOLK,NY25,Main Rd,76.3691,40.93950051,-72.64216506,"(40.93950051, -72.64216506)"
38546,10,SUFFOLK,NY25,Middle Country Rd,51.5525,40.86026594,-73.06974506,"(40.86026594, -73.06974506)"
10312,4,MONROE,NY18,Main St,74.0415,43.28807213,-77.79148105,"(43.28807213, -77.79148105)"
5658,2,MADISON,NY46,N Main St,17.0594,43.09815158,-75.65404389,"(43.09815158, -75.65404389)"
27896,8,DUTCHESS,US44,Church St,30.3424,41.70263422,-73.93638731,"(41.70263422, -73.93638731)"
25780,7,LEWIS,NY26,State Hwy 26,126.265,43.4597643,-75.46267027,"(43.4597643, -75.46267027)"
36710,10,NASSAU,NY25,Jericho Tpke,26.6861,40.80632841,-73.52024844,"(40.80632841, -73.52024844)"
18354,5,NIAGARA,951A,Niagara St,2.7593,43.08811904,-79.06300679,"(43.08811904, -79.06300679)"
38116,10,SUFFOLK,NY112,Route 112,10.8114,40.9134575,-73.03095661,"(40.9134575, -73.03095661)"
15746,5,ERIE,NY78,Transit Rd,44.1693,42.92571852,-78.69676258,"(42.92571852, -78.69676258)"
24467,7,ST LAWRENCE,NY58,Clinton St,22.6677,44.33903073,-75.47096246,"(44.33903073, -75.47096246)"
27279,8,ORANGE,NY32,Windsor Hwy,11.8621,41.45972085,-74.05414894,"(41.45972085, -74.05414894)"
19713,5, , , ,0.0,42.22728476,-79.48803386,"(42.22728476, -79.48803386)"
38849,10,SUFFOLK,NY25A,Route 25A,67.0915,40.94626961,-72.8955192,"(40.94626961, -72.8955192)"
18527,5,NIAGARA,NY93,Youngstown Lockport Rd,7.285,43.23886133,-78.91070924,"(43.23886133, -78.91070924)"
25984,8,WESTCHESTER,US1,E Boston Post Rd,15.6913,40.9533361,-73.72504613,"(40.9533361, -73.72504613)"
6217,3,TOMPKINS,NY222,E Cortland St,0.0,42.59078914,-76.36775897,"(42.59078914, -76.36775897)"
21113,5, , , ,0.0,42.02695042,-78.33836825,"(42.02695042, -78.33836825)"
1612,1,SCHENECTADY,NY146,Balltown Rd,27.9666,42.81566481,-73.89265243,"(42.81566481, -73.89265243)"
5558,2,HERKIMER,NY51,OTSEGOego St,54.3639,43.01487043,-75.03550188,"(43.01487043, -75.03550188)"
14310,5,ERIE,NY5,Main St,87.7921,42.98059138,-78.59070986,"(42.98059138, -78.59070986)"
35588,10,NASSAU,NY24,Hempstead Tpke,5.448,40.70625108,-73.66141419,"(40.70625108, -73.66141419)"
20404,5,CATTARAUGUS,NY16,S Union St,8.7163,42.07702137,-78.42966984,"(42.07702137, -78.42966984)"
38271,10,SUFFOLK,NY27,Main St,101.5706,40.96070189,-72.18789535,"(40.96070189, -72.18789535)"
25717,7,ST LAWRENCE,NY68,State St,2.2629,44.69228414,-75.48839726,"(44.69228414, -75.48839726)"
5762,2,ONEIDA,NY5,W Seneca St,259.29,43.07887464,-75.54123286,"(43.07887464, -75.54123286)"
40866,10,NASSAU,NY27,Sunrise Hwy,31.2767,40.68075662,-73.43185178,"(40.68075662, -73.43185178)"
17233,5,NIAGARA,NY31E,State St,0.7398,43.21263312,-78.47184664,"(43.21263312, -78.47184664)"
20278,5,CHAUTAUQUA,951C,Washington St,0.6135,42.10734017,-79.24523492,"(42.10734017, -79.24523492)"
2315,1,SARATOGA,NY67,State Hwy 67,51.2209,42.96960887,-73.80652431,"(42.96960887, -73.80652431)"
33976,10,SUFFOLK,NY25,State Hwy 25,32.9904,40.82841907,-73.40810911,"(40.82841907, -73.40810911)"
1107,1,SARATOGA,NY50,Milton Ave,14.4264,43.00803135,-73.84958641,"(43.00803135, -73.84958641)"
16596,5, , , ,0.0,43.01669629,-78.87894146,"(43.01669629, -78.87894146)"
10156,4,WAYNE,NY14,GENESEEeva St,79.077,43.06182816,-76.99177163,"(43.06182816, -76.99177163)"
5886,2,ONEIDA,NY46,Black River Blvd  N,35.8603,43.22136477,-75.44576282,"(43.22136477, -75.44576282)"
38133,10,SUFFOLK,NY112,Route 112,11.5545,40.9206359,-73.04157145,"(40.9206359, -73.04157145)"
19571,5,CHAUTAUQUA,US62,Route 62,16.1426,42.15393154,-79.10086701,"(42.15393154, -79.10086701)"
2060,1,ALBANY,NY5,Central Ave,362.6801,42.73451366,-73.85234613,"(42.73451366, -73.85234613)"
1939,1,ALBANY,NY85A,Maple Rd,3.76,42.64929926,-73.92267251,"(42.64929926, -73.92267251)"
24324,7, , , ,0.0,44.31416707,-74.11859043,"(44.31416707, -74.11859043)"
21988,5, , , ,0.0,43.01224002,-78.79919622,"(43.01224002, -78.79919622)"
6969,3,SENECA,US20,Fall St,175.0624,42.91063436,-76.80202616,"(42.91063436, -76.80202616)"
28979,8,WESTCHESTER,NY133,W Main St,8.2922,41.20913722,-73.73326123,"(41.20913722, -73.73326123)"
36032,10,NASSAU,NY25,Jericho Tpke,20.538,40.75905103,-73.61616764,"(40.75905103, -73.61616764)"
2787,1,ALBANY,US20,Western Ave,338.351,42.68407802,-73.84760222,"(42.68407802, -73.84760222)"
25576,7,FRANKLIN,NY37,CHAUTAUQUAteaugay St,112.2198,44.98825942,-74.49658192,"(44.98825942, -74.49658192)"
31981,9,DELAWARE,NY97,W Main St,69.7535,41.95503608,-75.28301448,"(41.95503608, -75.28301448)"
28758,8,WESTCHESTER,984H,Riverdale Ave,0.6361,40.92214899,-73.90082687,"(40.92214899, -73.90082687)"
22825,6,YATES,NY14A,Water St,9.7644,42.52602848,-76.97698191,"(42.52602848, -76.97698191)"
19221,5, , , ,0.0,42.39004861,-79.43629772,"(42.39004861, -79.43629772)"
21292,5, , , ,0.0,42.72597809,-78.82616297,"(42.72597809, -78.82616297)"
4071,2,HERKIMER,NY51,OTSEGOego St,54.4615,43.01627687,-75.03516066,"(43.01627687, -75.03516066)"
24163,7,FRANKLIN,NY86,Church St,12.3718,44.32427495,-74.12698634,"(44.32427495, -74.12698634)"
6140,2, , , ,0.0,42.97115395,-74.18769266,"(42.97115395, -74.18769266)"
37014,10,SUFFOLK,NY27A,Montauk Hwy,2.5794,40.66767955,-73.39995797,"(40.66767955, -73.39995797)"
32997,10,NASSAU,NY24,Hempstead Tpke,3.5322,40.70716961,-73.69713073,"(40.70716961, -73.69713073)"
15934,5,ERIE,NY78,Transit Rd,48.5522,42.98940494,-78.69677941,"(42.98940494, -78.69677941)"
32726,9,OTSEGO,NY167,Church St,0.0632,42.85419878,-74.98461339,"(42.85419878, -74.98461339)"
3531,1,ALBANY,US20,Western Ave,336.1984,42.69690511,-73.88599452,"(42.69690511, -73.88599452)"
6813,3,OSWEGO,NY3,Scenic Ave,28.1861,43.46271539,-76.23211583,"(43.46271539, -76.23211583)"
29911,8,ORANGE,NY218,Bay View Ave,8.9117,41.44227409,-74.00676451,"(41.44227409, -74.00676451)"
39597,10,SUFFOLK,NY231,Deer Park Ave,3.4717,40.74462883,-73.32246778,"(40.74462883, -73.32246778)"
20456,5, , , ,0.0,42.08290174,-78.43008433,"(42.08290174, -78.43008433)"
8171,3,OSWEGO,NY104,E Bridge St,152.6161,43.458395,-76.50460169,"(43.458395, -76.50460169)"
33984,10,SUFFOLK,NY25,State Hwy 25,33.3596,40.82855879,-73.4012072,"(40.82855879, -73.4012072)"
20412,5,CATTARAUGUS,NY417,W State St,20.8396,42.07739533,-78.42967501,"(42.07739533, -78.42967501)"
12485,4,ONTARIO,US20,US Hwy 20,165.1172,42.86973849,-76.97866607,"(42.86973849, -76.97866607)"
8232,3,SENECA,US20,W Main St,171.5559,42.90437359,-76.86621212,"(42.90437359, -76.86621212)"
887,1,ALBANY,910B,Wolf Rd,1.6972,42.71070497,-73.81939795,"(42.71070497, -73.81939795)"
41496,11, , , ,0.0,40.67794603,-73.80260456,"(40.67794603, -73.80260456)"
3643,1,ESSEX,NY86,Saranac Ave,20.8822,44.2924196,-73.98773454,"(44.2924196, -73.98773454)"
30679,8,DUTCHESS,NY343,Route 22,14.9495,41.84939919,-73.55704152,"(41.84939919, -73.55704152)"
39492,10,SUFFOLK,906D,Sunrise Hwy,5.9139,40.72978061,-73.27966883,"(40.72978061, -73.27966883)"
295,1,RENSSELAER,NY7,Hoosick St,155.6867,42.73792448,-73.66709619,"(42.73792448, -73.66709619)"
3827,1,WARREN,US9,Upper Glen St,192.6348,43.32872234,-73.66970465,"(43.32872234, -73.66970465)"
29205,8,WESTCHESTER,US6,Main St,52.7657,41.29690542,-73.88912456,"(41.29690542, -73.88912456)"
26735,8,WESTCHESTER,US9,N Broadway,15.6131,41.04079488,-73.86446201,"(41.04079488, -73.86446201)"
19440,5, , , ,0.0,42.19466167,-79.25044816,"(42.19466167, -79.25044816)"
27505,8,ORANGE,NY17M,Fulton St,18.8759,41.44183166,-74.42080199,"(41.44183166, -74.42080199)"
10111,4,WAYNE,NY21,Canandaigua St,86.6776,43.06364924,-77.23357888,"(43.06364924, -77.23357888)"
10205,4,WAYNE,NY31,W GENESEEesee St,123.2026,43.08637594,-76.8777863,"(43.08637594, -76.8777863)"
20935,5, , , ,0.0,42.07744589,-78.45053474,"(42.07744589, -78.45053474)"
23501,6,STEUBEN,NY248,Greenwood St,31.0706,42.26565456,-77.60838368,"(42.26565456, -77.60838368)"
14752,5, , , ,0.0,42.93267926,-78.79916484,"(42.93267926, -78.79916484)"
16625,5,ERIE,NY277,Union Rd,15.1553,42.89038674,-78.75434586,"(42.89038674, -78.75434586)"
36849,10,NASSAU,NY24,Fulton Ave,6.9635,40.70617039,-73.63304619,"(40.70617039, -73.63304619)"
33427,10,NASSAU,NY25A,Northern Blvd,15.6324,40.79473766,-73.68394641,"(40.79473766, -73.68394641)"
3,1,GREEN,NY23A,Main St,18.6308,42.19583154,-74.14884144,"(42.19583154, -74.14884144)"
12739,4, , , ,0.0,43.21338447,-77.72710574,"(43.21338447, -77.72710574)"
10940,4,MONROE,NY250,North Ave,12.754,43.21783192,-77.43004769,"(43.21783192, -77.43004769)"
36417,10,NASSAU,NY106,Newbridge Rd,5.3746,40.76623191,-73.52707444,"(40.76623191, -73.52707444)"
31826,9,DELAWARE,NY23,Main St,80.8147,42.41066717,-74.62054759,"(42.41066717, -74.62054759)"
29452,8,ROCKLAND,US202,Orange Ave,0.538,41.11475379,-74.15378327,"(41.11475379, -74.15378327)"
30204,8,ORANGE,NY17M,North St,16.6863,41.45962161,-74.41176413,"(41.45962161, -74.41176413)"
17326,5, , , ,0.0,43.12209991,-79.03621863,"(43.12209991, -79.03621863)"
41803,11, , , ,0.0,40.74259304,-73.82528087,"(40.74259304, -73.82528087)"
9962,4,ONTARIO,NY21,N Main St,50.9129,42.61912909,-77.39994684,"(42.61912909, -77.39994684)"
11013,4,ONTARIO,NY332,ROCKLANDhester Rd,2.4817,42.9094866,-77.29851763,"(42.9094866, -77.29851763)"
16304,5,ERIE,NY179,Milestrip Rd,2.7307,42.78921718,-78.79170623,"(42.78921718, -78.79170623)"
