OBJECTID,ZCTA5CE10,GEOID10,CohortCount,GradCnt,GradRate,Shape__Area,Shape__Length
920.0,48095.0,2648095.0,NaN,NaN,NaN,4.81383747098633E8,107885.825767582
921.0,49639.0,2649639.0,NaN,NaN,NaN,1.69816042330078E9,282176.758126838
922.0,49651.0,2649651.0,NaN,NaN,NaN,6.40367291534863E9,587128.333512236
923.0,48159.0,2648159.0,NaN,NaN,NaN,8.52084857496338E8,231519.764745867
924.0,48144.0,2648144.0,NaN,NaN,NaN,2.12267270054443E8,77795.793336498
925.0,48818.0,2648818.0,NaN,NaN,NaN,7.55817461572754E8,163007.717573353
926.0,48852.0,2648852.0,NaN,NaN,NaN,1.17218808491211E7,20083.3861442876
927.0,48067.0,2648067.0,NaN,NaN,NaN,1.27983712986328E8,51056.1266272727
928.0,48034.0,2648034.0,NaN,NaN,NaN,1.20415624946777E8,50607.3212545769
929.0,48322.0,2648322.0,NaN,NaN,NaN,3.29540868649414E8,86024.7432540484
930.0,48069.0,2648069.0,NaN,NaN,NaN,1.50297944433594E7,17149.7645114558
931.0,49446.0,2649446.0,NaN,NaN,NaN,9.18091565115234E8,262937.381544447
932.0,49929.0,2649929.0,NaN,NaN,NaN,4.94846133378906E8,177612.543225391
933.0,49759.0,2649759.0,NaN,NaN,NaN,4.41142718654688E9,687709.721596776
934.0,48006.0,2648006.0,NaN,NaN,NaN,2.00185376200195E9,190770.154429769
935.0,48032.0,2648032.0,NaN,NaN,NaN,1.04882914198486E9,170290.374881387
936.0,48469.0,2648469.0,NaN,NaN,NaN,2.51870523710938E8,89068.4780890103
937.0,48465.0,2648465.0,NaN,NaN,NaN,1.15954131756152E9,246359.699240857
938.0,48476.0,2648476.0,NaN,NaN,NaN,7615353.02148438,17281.8515039523
939.0,48242.0,2648242.0,NaN,NaN,NaN,1.98006351724854E8,62421.4824988805
940.0,48238.0,2648238.0,NaN,NaN,NaN,1.50407388657471E8,57914.9700620909
941.0,48761.0,2648761.0,NaN,NaN,NaN,2.46965364739746E9,326960.071078793
942.0,48721.0,2648721.0,NaN,NaN,NaN,8.24207599131836E8,154959.817011899
943.0,49747.0,2649747.0,NaN,NaN,NaN,2.70452230764355E9,392070.789813965
944.0,49450.0,2649450.0,NaN,NaN,NaN,8.34415300124512E8,254408.477751367
945.0,49406.0,2649406.0,NaN,NaN,NaN,5.81824835869141E7,67711.7423938615
946.0,49612.0,2649612.0,NaN,NaN,NaN,8.38830971117188E8,247343.866592021
947.0,49676.0,2649676.0,NaN,NaN,NaN,1.49720665415527E9,304844.452378995
948.0,48659.0,2648659.0,NaN,NaN,NaN,2.23092189631348E9,359706.574822467
949.0,49630.0,2649630.0,NaN,NaN,NaN,1.45969878381836E9,241928.33404638
950.0,49101.0,2649101.0,NaN,NaN,NaN,6.09989454687622E8,122657.407865825
951.0,49104.0,2649104.0,NaN,NaN,NaN,4439098.56518555,8589.61041382886
952.0,48822.0,2648822.0,NaN,NaN,NaN,9.09850021723633E8,200586.671617734
953.0,49738.0,2649738.0,NaN,NaN,NaN,8.35320476536621E9,1259847.17061046
954.0,49756.0,2649756.0,NaN,NaN,NaN,4.70974265126563E9,497607.802575756
955.0,49722.0,2649722.0,NaN,NaN,NaN,2.44731581171875E7,33993.7028675875
956.0,48628.0,2648628.0,NaN,NaN,NaN,9.43758448904297E8,148587.484372842
957.0,48806.0,2648806.0,NaN,NaN,NaN,1.81215496348242E9,295712.236321433
958.0,48832.0,2648832.0,NaN,NaN,NaN,7.2721332607373E8,156369.28805469
959.0,49249.0,2649249.0,NaN,NaN,NaN,9.3428933711792E8,209850.804949623
960.0,49967.0,2649967.0,NaN,NaN,NaN,9.70080694902344E9,684093.582700927
961.0,49905.0,2649905.0,NaN,NaN,NaN,2.00081148918555E9,389805.61994298
962.0,49955.0,2649955.0,NaN,NaN,NaN,3.20062983748047E8,126878.432794469
963.0,48865.0,2648865.0,NaN,NaN,NaN,6.36667949610352E8,144703.88533103
964.0,48815.0,2648815.0,NaN,NaN,NaN,7.72613465022949E8,138567.420827506
965.0,49283.0,2649283.0,NaN,NaN,NaN,3.88377171488525E8,119540.215329491
966.0,49261.0,2649261.0,NaN,NaN,NaN,1.63767029787598E7,27644.5884746091
967.0,49302.0,2649302.0,NaN,NaN,NaN,1.38427341437646E9,241024.47670132
968.0,49519.0,2649519.0,NaN,NaN,NaN,2.28373639774414E8,89353.8799986094
969.0,49326.0,2649326.0,NaN,NaN,NaN,7.14528903976074E8,214508.264160273
970.0,49950.0,2649950.0,NaN,NaN,NaN,5.33216530973633E9,652349.046345269
971.0,48440.0,2648440.0,NaN,NaN,NaN,1.99317580385742E7,21158.072224638
972.0,49653.0,2649653.0,NaN,NaN,NaN,8.81418777785156E8,217007.937775698
973.0,48137.0,2648137.0,NaN,NaN,NaN,1.25082424386816E9,275292.722303308
974.0,48094.0,2648094.0,NaN,NaN,NaN,5.13997026E8,108873.878049075
975.0,48050.0,2648050.0,NaN,NaN,NaN,5.19682754852539E8,102835.026279302
976.0,49808.0,2649808.0,NaN,NaN,NaN,6.0910918749668E9,757442.163924676
977.0,49458.0,2649458.0,NaN,NaN,NaN,2.01507271363281E8,95715.1288842833
978.0,49342.0,2649342.0,NaN,NaN,NaN,1.29959528168652E9,284344.777138133
979.0,49874.0,2649874.0,NaN,NaN,NaN,1.10922755363086E9,353520.471590139
980.0,48667.0,2648667.0,NaN,NaN,NaN,9531351.97558594,15064.4879305754
981.0,49322.0,2649322.0,NaN,NaN,NaN,7.37145681263672E8,174958.531648163
982.0,48381.0,2648381.0,NaN,NaN,NaN,5.79241586546387E8,124070.83930605
983.0,48654.0,2648654.0,NaN,NaN,NaN,2.66807929908301E9,363177.343562301
984.0,49460.0,2649460.0,NaN,NaN,NaN,1.71762449020752E9,398576.801691087
985.0,48063.0,2648063.0,NaN,NaN,NaN,1.03269436825439E9,128514.648380371
986.0,48414.0,2648414.0,NaN,NaN,NaN,9.2623793905127E8,195599.892659546
987.0,48701.0,2648701.0,NaN,NaN,NaN,1.31999939914941E9,268727.095082464
988.0,48733.0,2648733.0,NaN,NaN,NaN,1.3971441595498E9,253551.030885448
989.0,48154.0,2648154.0,NaN,NaN,NaN,3.23878045546875E8,93097.8804309595
