met type,date,mean/sum,min,max,%complete,comments
Solar Radiation,10/05/2012,55.0,,,100,
Solar Radiation,11/05/2012,150.75,,,100,
Solar Radiation,12/05/2012,231.54,,,100,
Solar Radiation,13/05/2012,110.08,,,100,
Solar Radiation,14/05/2012,204.0,,,100,
Solar Radiation,15/05/2012,155.0,,,100,
Solar Radiation,16/05/2012,180.63,,,100,
Solar Radiation,17/05/2012,118.29,,,100,
Solar Radiation,18/05/2012,94.375,,,100,
Solar Radiation,19/05/2012,108.88,,,100,
Solar Radiation,20/05/2012,287.17,,,100,
Solar Radiation,21/05/2012,255.25,,,100,
Solar Radiation,22/05/2012,306.88,,,100,
Solar Radiation,23/05/2012,306.63,,,100,
Solar Radiation,24/05/2012,301.0,,,100,
Solar Radiation,25/05/2012,325.92,,,100,
Solar Radiation,26/05/2012,333.08,,,100,
Solar Radiation,27/05/2012,333.0,,,100,
Solar Radiation,28/05/2012,330.71,,,100,
Solar Radiation,29/05/2012,169.54,,,100,
Solar Radiation,30/05/2012,126.67,,,100,
Solar Radiation,31/05/2012,69.667,,,100,
Solar Radiation,01/06/2012,193.08,,,100,
Solar Radiation,02/06/2012,65.375,,,100,
Solar Radiation,03/06/2012,126.38,,,100,
Solar Radiation,04/06/2012,228.17,,,100,
Solar Radiation,05/06/2012,130.58,,,100,
Solar Radiation,06/06/2012,127.04,,,100,
Solar Radiation,07/06/2012,105.13,,,100,
Solar Radiation,08/06/2012,74.792,,,100,
Solar Radiation,09/06/2012,145.29,,,100,
Solar Radiation,10/06/2012,124.38,,,100,
Solar Radiation,11/06/2012,86.375,,,100,
Solar Radiation,12/06/2012,172.29,,,100,
Solar Radiation,13/06/2012,169.63,,,100,
Solar Radiation,14/06/2012,165.29,,,100,
Solar Radiation,15/06/2012,49.417,,,100,
Solar Radiation,16/06/2012,73.083,,,100,
Solar Radiation,17/06/2012,128.04,,,100,
Solar Radiation,18/06/2012,329.54,,,100,
Solar Radiation,19/06/2012,260.71,,,100,
Solar Radiation,20/06/2012,197.13,,,96,
Solar Radiation,21/06/2012,39.167,,,100,
Solar Radiation,22/06/2012,92.75,,,100,
Solar Radiation,23/06/2012,85.042,,,100,
Solar Radiation,24/06/2012,151.21,,,100,
Solar Radiation,25/06/2012,121.92,,,100,
Solar Radiation,26/06/2012,139.54,,,100,
Solar Radiation,27/06/2012,95.583,,,100,
Solar Radiation,28/06/2012,63.458,,,100,
Solar Radiation,29/06/2012,134.92,,,100,
Solar Radiation,30/06/2012,198.04,,,100,
Solar Radiation,01/07/2012,88.042,,,100,
Solar Radiation,02/07/2012,108.08,,,100,
Solar Radiation,03/07/2012,116.08,,,100,
Solar Radiation,04/07/2012,120.88,,,100,
Solar Radiation,05/07/2012,152.29,,,100,
Solar Radiation,06/07/2012,33.708,,,100,
Solar Radiation,07/07/2012,133.21,,,100,
Solar Radiation,08/07/2012,159.54,,,100,
Solar Radiation,09/07/2012,68.375,,,100,
Solar Radiation,10/07/2012,61.875,,,100,
Solar Radiation,11/07/2012,149.33,,,100,
Solar Radiation,12/07/2012,247.75,,,100,
Solar Radiation,13/07/2012,126.67,,,100,
Solar Radiation,14/07/2012,121.17,,,100,
Solar Radiation,15/07/2012,175.58,,,100,
Solar Radiation,16/07/2012,86.5,,,100,
Solar Radiation,17/07/2012,184.04,,,100,
Solar Radiation,18/07/2012,154.67,,,100,
Solar Radiation,19/07/2012,192.67,,,100,
Solar Radiation,20/07/2012,190.46,,,100,
Solar Radiation,21/07/2012,261.79,,,100,
Solar Radiation,22/07/2012,116.63,,,100,
Solar Radiation,23/07/2012,79.167,,,100,
Solar Radiation,24/07/2012,78.0,,,100,
Solar Radiation,25/07/2012,156.25,,,100,
Solar Radiation,26/07/2012,55.625,,,100,
Solar Radiation,27/07/2012,202.0,,,100,
Solar Radiation,28/07/2012,166.58,,,100,
Solar Radiation,29/07/2012,173.92,,,100,
Solar Radiation,30/07/2012,207.25,,,100,
Solar Radiation,31/07/2012,227.5,,,100,
Solar Radiation,01/08/2012,63.792,,,100,
Solar Radiation,02/08/2012,188.08,,,100,
Solar Radiation,03/08/2012,164.67,,,100,
Solar Radiation,04/08/2012,133.13,,,100,
Solar Radiation,05/08/2012,106.08,,,100,
Solar Radiation,06/08/2012,105.25,,,100,
Solar Radiation,07/08/2012,209.33,,,100,
Solar Radiation,08/08/2012,226.0,,,100,
Solar Radiation,09/08/2012,246.79,,,100,
Solar Radiation,10/08/2012,227.63,,,100,
Solar Radiation,11/08/2012,175.67,,,100,
Solar Radiation,12/08/2012,117.58,,,100,
Solar Radiation,13/08/2012,119.38,,,100,
Solar Radiation,14/08/2012,160.88,,,100,
Solar Radiation,15/08/2012,121.21,,,100,
Solar Radiation,16/08/2012,197.33,,,100,
Solar Radiation,17/08/2012,35.625,,,100,
Solar Radiation,18/08/2012,129.88,,,100,
Solar Radiation,19/08/2012,102.08,,,100,
Solar Radiation,20/08/2012,166.96,,,100,
Solar Radiation,21/08/2012,193.33,,,100,
Solar Radiation,22/08/2012,107.04,,,100,
Solar Radiation,23/08/2012,126.92,,,100,
Solar Radiation,24/08/2012,102.67,,,100,
Solar Radiation,25/08/2012,62.167,,,100,
Solar Radiation,26/08/2012,140.21,,,100,
Solar Radiation,27/08/2012,32.708,,,100,
Solar Radiation,28/08/2012,166.88,,,100,
Solar Radiation,29/08/2012,135.42,,,100,
Solar Radiation,30/08/2012,171.33,,,100,
Solar Radiation,31/08/2012,125.92,,,100,
Solar Radiation,01/09/2012,82.5,,,100,
Solar Radiation,02/09/2012,170.67,,,100,
Solar Radiation,03/09/2012,170.33,,,100,
Solar Radiation,04/09/2012,200.83,,,100,
Solar Radiation,05/09/2012,143.29,,,100,
Solar Radiation,06/09/2012,79.583,,,100,
Solar Radiation,07/09/2012,35.583,,,100,
Solar Radiation,08/09/2012,124.71,,,100,
Solar Radiation,09/09/2012,131.67,,,100,
Solar Radiation,10/09/2012,50.417,,,100,
Solar Radiation,11/09/2012,143.25,,,100,
Solar Radiation,12/09/2012,113.67,,,100,
Solar Radiation,13/09/2012,46.292,,,100,
Solar Radiation,14/09/2012,113.75,,,100,
Solar Radiation,15/09/2012,164.54,,,100,
Solar Radiation,16/09/2012,58.458,,,100,
Solar Radiation,17/09/2012,115.54,,,100,
Solar Radiation,18/09/2012,156.46,,,100,
Solar Radiation,19/09/2012,129.54,,,100,
Solar Radiation,20/09/2012,50.292,,,100,
Solar Radiation,21/09/2012,119.46,,,100,
Solar Radiation,22/09/2012,159.54,,,100,
Solar Radiation,23/09/2012,114.46,,,100,
Solar Radiation,24/09/2012,16.125,,,100,
Solar Radiation,25/09/2012,33.875,,,100,
Solar Radiation,26/09/2012,97.125,,,100,
Solar Radiation,27/09/2012,70.25,,,100,
Solar Radiation,28/09/2012,90.292,,,100,
Solar Radiation,29/09/2012,95.792,,,100,
Solar Radiation,30/09/2012,44.417,,,100,
Solar Radiation,01/10/2012,80.792,,,100,
Solar Radiation,02/10/2012,81.333,,,100,
Solar Radiation,03/10/2012,68.0,,,100,
Solar Radiation,04/10/2012,109.04,,,100,
Solar Radiation,05/10/2012,69.708,,,100,
Solar Radiation,06/10/2012,97.208,,,100,
Solar Radiation,07/10/2012,130.71,,,100,
Solar Radiation,08/10/2012,117.38,,,100,
Solar Radiation,09/10/2012,120.71,,,100,
Solar Radiation,10/10/2012,112.42,,,100,
Solar Radiation,11/10/2012,47.542,,,100,
Solar Radiation,12/10/2012,53.542,,,100,
Solar Radiation,13/10/2012,58.25,,,100,
Solar Radiation,14/10/2012,59.292,,,100,
Solar Radiation,15/10/2012,106.83,,,100,
Solar Radiation,16/10/2012,28.458,,,100,
Solar Radiation,17/10/2012,35.0,,,100,
Solar Radiation,18/10/2012,36.375,,,100,
Solar Radiation,19/10/2012,52.917,,,100,
Solar Radiation,20/10/2012,56.083,,,100,
Solar Radiation,21/10/2012,92.375,,,100,
Solar Radiation,22/10/2012,9.875,,,100,
Solar Radiation,23/10/2012,20.625,,,100,
Solar Radiation,24/10/2012,18.417,,,100,
Solar Radiation,25/10/2012,34.042,,,100,
Solar Radiation,26/10/2012,53.875,,,100,
Solar Radiation,27/10/2012,69.667,,,100,
Solar Radiation,28/10/2012,20.583,,,100,
Solar Radiation,29/10/2012,34.292,,,100,
Solar Radiation,30/10/2012,21.583,,,100,
Solar Radiation,31/10/2012,11.333,,,100,
Solar Radiation,01/11/2012,46.833,,,100,
Solar Radiation,02/11/2012,27.583,,,100,
Solar Radiation,03/11/2012,29.875,,,100,
Solar Radiation,04/11/2012,69.25,,,100,
Solar Radiation,05/11/2012,62.042,,,100,
Solar Radiation,06/11/2012,10.875,,,100,
Solar Radiation,07/11/2012,11.292,,,100,
Solar Radiation,08/11/2012,38.542,,,100,
Solar Radiation,09/11/2012,11.625,,,100,
Solar Radiation,10/11/2012,51.417,,,100,
Solar Radiation,11/11/2012,40.667,,,100,
Solar Radiation,12/11/2012,16.667,,,100,
Solar Radiation,13/11/2012,7.7083,,,100,
Solar Radiation,14/11/2012,24.25,,,100,
Solar Radiation,15/11/2012,20.833,,,100,
Solar Radiation,16/11/2012,27.917,,,100,
Solar Radiation,17/11/2012,36.333,,,100,
Solar Radiation,18/11/2012,20.458,,,100,
Solar Radiation,19/11/2012,7.6667,,,100,
Solar Radiation,20/11/2012,8.0,,,100,
Solar Radiation,21/11/2012,15.708,,,100,
Solar Radiation,22/11/2012,5.75,,,100,
Solar Radiation,23/11/2012,30.542,,,100,
Solar Radiation,24/11/2012,24.542,,,100,
Solar Radiation,25/11/2012,10.667,,,100,
Solar Radiation,26/11/2012,7.6667,,,100,
Solar Radiation,27/11/2012,19.0,,,100,
Solar Radiation,28/11/2012,19.0,,,100,
Solar Radiation,29/11/2012,35.875,,,100,
Solar Radiation,30/11/2012,31.417,,,100,
Solar Radiation,01/12/2012,20.458,,,100,
Solar Radiation,02/12/2012,33.417,,,100,
Solar Radiation,03/12/2012,13.417,,,100,
Solar Radiation,04/12/2012,22.292,,,100,
Solar Radiation,05/12/2012,33.0,,,100,
Solar Radiation,06/12/2012,5.7083,,,100,
Solar Radiation,07/12/2012,20.667,,,100,
Solar Radiation,08/12/2012,12.583,,,100,
Solar Radiation,09/12/2012,21.458,,,100,
Solar Radiation,10/12/2012,28.125,,,100,
Solar Radiation,11/12/2012,32.875,,,100,
Solar Radiation,12/12/2012,10.875,,,100,
Solar Radiation,13/12/2012,13.25,,,100,
Solar Radiation,14/12/2012,2.375,,,100,
Solar Radiation,15/12/2012,11.208,,,100,
Solar Radiation,16/12/2012,20.125,,,100,
Solar Radiation,17/12/2012,10.333,,,100,
Solar Radiation,18/12/2012,15.083,,,100,
Solar Radiation,19/12/2012,4.0833,,,100,
Solar Radiation,20/12/2012,2.4167,,,100,
Solar Radiation,21/12/2012,3.5,,,100,
Solar Radiation,22/12/2012,2.125,,,100,
Solar Radiation,23/12/2012,6.25,,,100,
Solar Radiation,24/12/2012,7.9167,,,100,
Solar Radiation,25/12/2012,12.458,,,100,
Solar Radiation,26/12/2012,8.375,,,100,
Solar Radiation,27/12/2012,8.9167,,,100,
Solar Radiation,28/12/2012,4.125,,,100,
Solar Radiation,29/12/2012,7.4583,,,100,
Solar Radiation,30/12/2012,7.0,,,100,
Solar Radiation,31/12/2012,9.4167,,,100,
Solar Radiation,01/01/2013,13.667,,,100,
Solar Radiation,02/01/2013,6.9583,,,100,
Solar Radiation,03/01/2013,5.625,,,100,
Solar Radiation,04/01/2013,6.8333,,,100,
Solar Radiation,05/01/2013,10.0,,,100,
Solar Radiation,06/01/2013,13.458,,,100,
Solar Radiation,07/01/2013,10.75,,,100,
Solar Radiation,08/01/2013,4.9167,,,100,
Solar Radiation,09/01/2013,21.792,,,100,
Solar Radiation,10/01/2013,17.875,,,100,
Solar Radiation,11/01/2013,10.417,,,100,
Solar Radiation,12/01/2013,17.542,,,100,
Solar Radiation,13/01/2013,15.042,,,100,
Solar Radiation,14/01/2013,18.75,,,100,
Solar Radiation,15/01/2013,27.458,,,100,
Solar Radiation,16/01/2013,23.083,,,100,
Solar Radiation,17/01/2013,18.292,,,100,
Solar Radiation,18/01/2013,25.25,,,100,
Solar Radiation,19/01/2013,12.708,,,100,
Solar Radiation,20/01/2013,6.5417,,,100,
Solar Radiation,21/01/2013,13.625,,,100,
Solar Radiation,22/01/2013,37.208,,,100,
Solar Radiation,23/01/2013,13.625,,,100,
Solar Radiation,24/01/2013,27.417,,,100,
Solar Radiation,25/01/2013,9.0833,,,100,
Solar Radiation,26/01/2013,23.792,,,100,
Solar Radiation,27/01/2013,17.5,,,100,
Solar Radiation,28/01/2013,20.708,,,100,
Solar Radiation,29/01/2013,18.083,,,100,
Solar Radiation,30/01/2013,15.667,,,100,
Solar Radiation,31/01/2013,23.833,,,100,
Solar Radiation,01/02/2013,30.583,,,100,
Solar Radiation,02/02/2013,39.708,,,100,
Solar Radiation,03/02/2013,20.167,,,100,
Solar Radiation,04/02/2013,28.292,,,100,
Solar Radiation,05/02/2013,19.25,,,100,
Solar Radiation,06/02/2013,53.208,,,100,
Solar Radiation,07/02/2013,46.708,,,100,
Solar Radiation,08/02/2013,55.375,,,100,
Solar Radiation,09/02/2013,24.208,,,100,
Solar Radiation,10/02/2013,17.917,,,100,
Solar Radiation,11/02/2013,58.667,,,100,
Solar Radiation,12/02/2013,22.917,,,100,
Solar Radiation,13/02/2013,16.542,,,100,
Solar Radiation,14/02/2013,31.167,,,100,
Solar Radiation,15/02/2013,46.042,,,100,
Solar Radiation,16/02/2013,36.5,,,100,
Solar Radiation,17/02/2013,88.667,,,100,
Solar Radiation,18/02/2013,83.667,,,100,
Solar Radiation,19/02/2013,90.333,,,100,
Solar Radiation,20/02/2013,24.042,,,100,
Solar Radiation,21/02/2013,26.917,,,100,
Solar Radiation,22/02/2013,23.042,,,100,
Solar Radiation,23/02/2013,48.417,,,100,
Solar Radiation,24/02/2013,61.042,,,100,
Solar Radiation,25/02/2013,99.667,,,100,
Solar Radiation,26/02/2013,68.625,,,100,
Solar Radiation,27/02/2013,121.08,,,100,
Solar Radiation,28/02/2013,104.96,,,100,
Solar Radiation,01/03/2013,86.125,,,100,
Solar Radiation,02/03/2013,100.0,,,100,
Solar Radiation,03/03/2013,28.833,,,100,
Solar Radiation,04/03/2013,80.708,,,100,
Solar Radiation,05/03/2013,121.96,,,100,
Solar Radiation,06/03/2013,27.25,,,100,
Solar Radiation,07/03/2013,25.083,,,100,
Solar Radiation,08/03/2013,9.6667,,,100,
Solar Radiation,09/03/2013,21.292,,,100,
Solar Radiation,10/03/2013,82.875,,,100,
Solar Radiation,11/03/2013,112.25,,,100,
Solar Radiation,12/03/2013,119.79,,,100,
Solar Radiation,13/03/2013,104.25,,,100,
Solar Radiation,14/03/2013,85.292,,,100,
Solar Radiation,15/03/2013,61.542,,,100,
Solar Radiation,16/03/2013,48.583,,,100,
Solar Radiation,17/03/2013,69.875,,,100,
Solar Radiation,18/03/2013,19.125,,,100,
Solar Radiation,19/03/2013,31.75,,,100,
Solar Radiation,20/03/2013,62.875,,,100,
Solar Radiation,21/03/2013,111.21,,,100,
Solar Radiation,22/03/2013,28.667,,,100,
Solar Radiation,23/03/2013,22.542,,,100,
Solar Radiation,24/03/2013,86.042,,,100,
Solar Radiation,25/03/2013,58.333,,,100,
Solar Radiation,26/03/2013,96.042,,,100,
Solar Radiation,27/03/2013,110.08,,,100,
Solar Radiation,28/03/2013,127.38,,,100,
Solar Radiation,29/03/2013,131.96,,,100,
Solar Radiation,30/03/2013,117.25,,,100,
Solar Radiation,31/03/2013,101.25,,,100,
Solar Radiation,01/04/2013,152.17,,,100,
Solar Radiation,02/04/2013,97.208,,,100,
Solar Radiation,03/04/2013,176.46,,,100,
Solar Radiation,04/04/2013,150.08,,,100,
Solar Radiation,05/04/2013,93.875,,,100,
Solar Radiation,06/04/2013,208.38,,,100,
Solar Radiation,07/04/2013,160.58,,,100,
Solar Radiation,08/04/2013,62.958,,,100,
Solar Radiation,09/04/2013,56.583,,,100,
Solar Radiation,10/04/2013,105.54,,,100,
Solar Radiation,11/04/2013,72.417,,,100,
Solar Radiation,12/04/2013,44.75,,,100,
Solar Radiation,13/04/2013,142.04,,,100,
Solar Radiation,14/04/2013,83.542,,,100,
Solar Radiation,15/04/2013,74.833,,,100,
Solar Radiation,16/04/2013,156.79,,,100,
Solar Radiation,17/04/2013,52.0,,,100,
Solar Radiation,18/04/2013,98.333,,,100,
Solar Radiation,19/04/2013,194.67,,,100,
Solar Radiation,20/04/2013,195.54,,,100,
Solar Radiation,21/04/2013,93.625,,,100,
Solar Radiation,22/04/2013,92.833,,,100,
Solar Radiation,23/04/2013,68.875,,,100,
Solar Radiation,24/04/2013,136.54,,,100,
Solar Radiation,25/04/2013,113.21,,,100,
Solar Radiation,26/04/2013,147.5,,,100,
Solar Radiation,27/04/2013,184.5,,,100,
Solar Radiation,28/04/2013,101.71,,,100,
Solar Radiation,29/04/2013,202.71,,,100,
Solar Radiation,30/04/2013,215.0,,,100,
Solar Radiation,01/05/2013,154.88,,,100,
Solar Radiation,02/05/2013,255.29,,,100,
Solar Radiation,03/05/2013,64.708,,,100,
Solar Radiation,04/05/2013,230.38,,,100,
Solar Radiation,05/05/2013,53.0,,,100,
Solar Radiation,06/05/2013,115.5,,,100,
Solar Radiation,07/05/2013,248.92,,,100,
Solar Radiation,08/05/2013,93.375,,,100,
Solar Radiation,09/05/2013,102.17,,,100,
Solar Radiation,10/05/2013,148.71,,,100,
Solar Radiation,11/05/2013,144.04,,,100,
Solar Radiation,12/05/2013,114.75,,,100,
Solar Radiation,13/05/2013,174.42,,,100,
Solar Radiation,14/05/2013,226.79,,,100,
Solar Radiation,15/05/2013,111.13,,,100,
Solar Radiation,16/05/2013,196.63,,,100,
Solar Radiation,17/05/2013,237.54,,,100,
Solar Radiation,18/05/2013,13.458,,,100,
Solar Radiation,19/05/2013,99.875,,,100,
Solar Radiation,20/05/2013,90.542,,,100,
Solar Radiation,21/05/2013,159.08,,,100,
Solar Radiation,22/05/2013,231.46,,,100,
Solar Radiation,23/05/2013,261.5,,,67,
Solar Radiation,24/05/2013,245.0,,,42,
Solar Radiation,25/05/2013,450.0,,,50,
Solar Radiation,26/05/2013,450.0,,,54,
Solar Radiation,27/05/2013,2.0,,,4,
Solar Radiation,28/05/2013,,,,0,
Solar Radiation,29/05/2013,,,,0,
Solar Radiation,30/05/2013,,,,0,
Solar Radiation,31/05/2013,,,,0,
Solar Radiation,01/06/2013,,,,0,
Solar Radiation,02/06/2013,,,,0,
Solar Radiation,03/06/2013,,,,0,
Solar Radiation,04/06/2013,,,,0,
Solar Radiation,05/06/2013,,,,0,
Solar Radiation,06/06/2013,,,,0,
Solar Radiation,07/06/2013,,,,0,
Solar Radiation,08/06/2013,,,,0,
Solar Radiation,09/06/2013,,,,0,
Solar Radiation,10/06/2013,,,,0,
Solar Radiation,11/06/2013,,,,0,
Solar Radiation,12/06/2013,,,,0,
Solar Radiation,13/06/2013,,,,0,
Solar Radiation,14/06/2013,,,,0,
Solar Radiation,15/06/2013,,,,0,
Solar Radiation,16/06/2013,,,,0,
Solar Radiation,17/06/2013,,,,0,
Solar Radiation,18/06/2013,,,,0,
Solar Radiation,19/06/2013,,,,0,
Solar Radiation,31/01/2014,9.1667,,,50,
Solar Radiation,01/02/2014,22.542,,,100,
Solar Radiation,02/02/2014,28.083,,,100,
Solar Radiation,03/02/2014,39.333,,,100,
Solar Radiation,04/02/2014,31.458,,,100,
Solar Radiation,05/02/2014,15.0,,,100,
Solar Radiation,06/02/2014,16.708,,,100,
Solar Radiation,07/02/2014,30.917,,,100,
Solar Radiation,08/02/2014,28.0,,,100,
Solar Radiation,09/02/2014,21.833,,,100,
Solar Radiation,10/02/2014,81.75,,,67,
Solar Radiation,11/02/2014,,,,0,
Solar Radiation,12/02/2014,,,,0,
Solar Radiation,13/02/2014,,,,0,
Solar Radiation,14/02/2014,,,,0,
Solar Radiation,15/02/2014,,,,0,
Solar Radiation,16/02/2014,,,,0,
Solar Radiation,17/02/2014,,,,0,
Solar Radiation,18/02/2014,,,,0,
Solar Radiation,19/02/2014,,,,0,
Solar Radiation,20/02/2014,,,,0,
Solar Radiation,21/02/2014,,,,0,
Solar Radiation,22/02/2014,,,,0,
Solar Radiation,23/02/2014,,,,0,
Solar Radiation,24/02/2014,,,,0,
Solar Radiation,25/02/2014,,,,0,
Solar Radiation,26/02/2014,,,,0,
Solar Radiation,27/02/2014,,,,0,
Solar Radiation,28/02/2014,,,,0,
Solar Radiation,01/03/2014,,,,0,
Solar Radiation,02/03/2014,,,,0,
Solar Radiation,03/03/2014,,,,0,
Solar Radiation,04/03/2014,,,,0,
Solar Radiation,05/03/2014,,,,0,
Solar Radiation,06/03/2014,,,,0,
Solar Radiation,07/03/2014,,,,0,
Solar Radiation,08/03/2014,,,,0,
Solar Radiation,09/03/2014,,,,0,
Solar Radiation,10/03/2014,,,,0,
Solar Radiation,11/03/2014,,,,0,
Solar Radiation,12/03/2014,,,,0,
Solar Radiation,13/03/2014,,,,0,
Solar Radiation,14/03/2014,,,,0,
Solar Radiation,15/03/2014,6.875,,,33,
Solar Radiation,16/03/2014,36.625,,,100,
Solar Radiation,17/03/2014,45.583,,,100,
Solar Radiation,18/03/2014,38.167,,,100,
Solar Radiation,19/03/2014,54.458,,,100,
Solar Radiation,20/03/2014,27.667,,,100,
Solar Radiation,21/03/2014,81.875,,,100,
Solar Radiation,22/03/2014,96.917,,,100,
Solar Radiation,23/03/2014,134.0,,,100,
Solar Radiation,24/03/2014,158.38,,,100,
Solar Radiation,25/03/2014,34.167,,,100,
Solar Radiation,26/03/2014,93.958,,,100,
Solar Radiation,27/03/2014,48.5,,,100,
Solar Radiation,28/03/2014,15.292,,,100,
Solar Radiation,29/03/2014,26.042,,,100,
Solar Radiation,30/03/2014,29.833,,,100,
Solar Radiation,31/03/2014,40.125,,,100,
Solar Radiation,01/04/2014,81.667,,,100,
Solar Radiation,02/04/2014,31.333,,,100,
Solar Radiation,03/04/2014,23.833,,,100,
Solar Radiation,04/04/2014,40.583,,,100,
Solar Radiation,05/04/2014,65.292,,,100,
Solar Radiation,06/04/2014,46.458,,,100,
Solar Radiation,07/04/2014,48.375,,,100,
Solar Radiation,08/04/2014,112.29,,,100,
Solar Radiation,09/04/2014,65.167,,,100,
Solar Radiation,10/04/2014,82.417,,,100,
Solar Radiation,11/04/2014,118.29,,,100,
Solar Radiation,12/04/2014,81.25,,,100,
Solar Radiation,13/04/2014,57.917,,,100,
Solar Radiation,14/04/2014,181.5,,,100,
Solar Radiation,15/04/2014,199.67,,,100,
Solar Radiation,16/04/2014,173.67,,,100,
Solar Radiation,17/04/2014,96.5,,,100,
Solar Radiation,18/04/2014,218.67,,,100,
Solar Radiation,19/04/2014,220.92,,,100,
Solar Radiation,20/04/2014,174.75,,,100,
Solar Radiation,21/04/2014,180.96,,,100,
Solar Radiation,22/04/2014,23.5,,,100,
Solar Radiation,23/04/2014,110.71,,,100,
Solar Radiation,24/04/2014,115.83,,,100,
Solar Radiation,25/04/2014,34.708,,,100,
Solar Radiation,26/04/2014,94.792,,,100,
Solar Radiation,27/04/2014,48.875,,,100,
Solar Radiation,28/04/2014,69.5,,,100,
Solar Radiation,29/04/2014,127.22,,,96,
Solar Radiation,30/04/2014,39.583,,,100,
Solar Radiation,01/05/2014,37.583,,,100,
Solar Radiation,02/05/2014,154.08,,,100,
Solar Radiation,03/05/2014,100.25,,,100,
Solar Radiation,04/05/2014,97.708,,,100,
Solar Radiation,05/05/2014,105.5,,,100,
Solar Radiation,06/05/2014,170.5,,,100,
Solar Radiation,07/05/2014,79.5,,,100,
Solar Radiation,08/05/2014,111.75,,,100,
Solar Radiation,09/05/2014,110.5,,,100,
Solar Radiation,10/05/2014,115.0,,,100,
Solar Radiation,11/05/2014,111.42,,,100,
Solar Radiation,12/05/2014,85.542,,,100,
Solar Radiation,13/05/2014,194.46,,,100,
Solar Radiation,14/05/2014,241.08,,,100,
Solar Radiation,15/05/2014,121.46,,,100,
Solar Radiation,16/05/2014,215.54,,,100,
Solar Radiation,17/05/2014,236.75,,,100,
Solar Radiation,18/05/2014,199.88,,,100,
Solar Radiation,19/05/2014,247.13,,,100,
Solar Radiation,20/05/2014,72.333,,,100,
Solar Radiation,21/05/2014,249.92,,,100,
Solar Radiation,22/05/2014,68.792,,,100,
Solar Radiation,23/05/2014,83.375,,,100,
Solar Radiation,24/05/2014,43.542,,,100,
Solar Radiation,25/05/2014,183.92,,,100,
Solar Radiation,26/05/2014,176.75,,,100,
Solar Radiation,27/05/2014,195.58,,,100,
Solar Radiation,28/05/2014,44.333,,,100,
Solar Radiation,29/05/2014,64.958,,,100,
Solar Radiation,30/05/2014,145.54,,,100,
Solar Radiation,31/05/2014,162.0,,,100,
Solar Radiation,01/06/2014,226.71,,,100,
Solar Radiation,02/06/2014,98.667,,,100,
Solar Radiation,03/06/2014,182.75,,,100,
Solar Radiation,04/06/2014,60.958,,,100,
Solar Radiation,05/06/2014,79.792,,,100,
Solar Radiation,06/06/2014,278.08,,,100,
Solar Radiation,07/06/2014,91.667,,,100,
Solar Radiation,08/06/2014,188.33,,,100,
Solar Radiation,09/06/2014,108.67,,,100,
Solar Radiation,10/06/2014,213.0,,,100,
