met type,date,mean/sum,min,max,%complete,comments
Solar Radiation,01/06/2011,101.17,,,100,
Solar Radiation,02/06/2011,310.79,,,100,
Solar Radiation,03/06/2011,318.54,,,100,
Solar Radiation,04/06/2011,274.58,,,100,
Solar Radiation,05/06/2011,137.08,,,100,
Solar Radiation,06/06/2011,298.67,,,100,
Solar Radiation,07/06/2011,182.96,,,100,
Solar Radiation,08/06/2011,124.92,,,100,
Solar Radiation,09/06/2011,179.83,,,100,
Solar Radiation,10/06/2011,173.83,,,100,
Solar Radiation,11/06/2011,183.42,,,100,
Solar Radiation,12/06/2011,43.833,,,100,
Solar Radiation,13/06/2011,146.79,,,100,
Solar Radiation,14/06/2011,270.54,,,100,
Solar Radiation,15/06/2011,122.21,,,100,
Solar Radiation,16/06/2011,163.21,,,100,
Solar Radiation,17/06/2011,89.167,,,100,
Solar Radiation,18/06/2011,140.79,,,100,
Solar Radiation,19/06/2011,114.75,,,100,
Solar Radiation,20/06/2011,190.42,,,100,
Solar Radiation,21/06/2011,114.04,,,100,
Solar Radiation,22/06/2011,141.79,,,100,
Solar Radiation,23/06/2011,192.79,,,100,
Solar Radiation,24/06/2011,162.38,,,100,
Solar Radiation,25/06/2011,40.708,,,100,
Solar Radiation,26/06/2011,282.21,,,100,
Solar Radiation,27/06/2011,185.13,,,100,
Solar Radiation,28/06/2011,198.96,,,100,
Solar Radiation,29/06/2011,200.38,,,100,
Solar Radiation,30/06/2011,213.21,,,100,
Solar Radiation,01/07/2011,207.79,,,100,
Solar Radiation,02/07/2011,228.75,,,100,
Solar Radiation,03/07/2011,246.88,,,100,
Solar Radiation,04/07/2011,273.92,,,100,
Solar Radiation,05/07/2011,108.25,,,100,
Solar Radiation,06/07/2011,139.04,,,100,
Solar Radiation,07/07/2011,208.71,,,100,
Solar Radiation,08/07/2011,94.958,,,100,
Solar Radiation,09/07/2011,223.79,,,100,
Solar Radiation,10/07/2011,142.21,,,100,
Solar Radiation,11/07/2011,171.92,,,100,
Solar Radiation,12/07/2011,221.08,,,100,
Solar Radiation,13/07/2011,187.79,,,100,
Solar Radiation,14/07/2011,312.21,,,100,
Solar Radiation,15/07/2011,126.67,,,100,
Solar Radiation,16/07/2011,120.54,,,100,
Solar Radiation,17/07/2011,58.958,,,100,
Solar Radiation,18/07/2011,52.083,,,100,
Solar Radiation,19/07/2011,101.83,,,100,
Solar Radiation,20/07/2011,125.0,,,100,
Solar Radiation,21/07/2011,116.13,,,100,
Solar Radiation,22/07/2011,136.21,,,100,
Solar Radiation,23/07/2011,258.17,,,100,
Solar Radiation,24/07/2011,130.58,,,100,
Solar Radiation,25/07/2011,170.46,,,100,
Solar Radiation,26/07/2011,277.08,,,100,
Solar Radiation,27/07/2011,151.13,,,100,
Solar Radiation,28/07/2011,147.38,,,100,
Solar Radiation,29/07/2011,105.79,,,100,
Solar Radiation,30/07/2011,111.0,,,100,
Solar Radiation,31/07/2011,122.21,,,100,
Solar Radiation,01/08/2011,69.542,,,100,
Solar Radiation,02/08/2011,150.79,,,100,
Solar Radiation,03/08/2011,251.92,,,100,
Solar Radiation,04/08/2011,85.708,,,100,
Solar Radiation,05/08/2011,171.0,,,100,
Solar Radiation,06/08/2011,99.042,,,100,
Solar Radiation,07/08/2011,153.04,,,100,
Solar Radiation,08/08/2011,108.63,,,100,
Solar Radiation,09/08/2011,149.0,,,100,
Solar Radiation,10/08/2011,57.958,,,100,
Solar Radiation,11/08/2011,96.5,,,100,
Solar Radiation,12/08/2011,83.875,,,100,
Solar Radiation,13/08/2011,85.792,,,100,
Solar Radiation,14/08/2011,162.0,,,100,
Solar Radiation,15/08/2011,101.33,,,100,
Solar Radiation,16/08/2011,93.125,,,100,
Solar Radiation,17/08/2011,184.08,,,100,
Solar Radiation,18/08/2011,167.79,,,100,
Solar Radiation,19/08/2011,175.42,,,100,
Solar Radiation,20/08/2011,74.208,,,100,
Solar Radiation,21/08/2011,150.79,,,100,
Solar Radiation,22/08/2011,204.5,,,100,
Solar Radiation,23/08/2011,179.67,,,100,
Solar Radiation,24/08/2011,114.38,,,100,
Solar Radiation,25/08/2011,153.58,,,100,
Solar Radiation,26/08/2011,104.46,,,100,
Solar Radiation,27/08/2011,116.63,,,100,
Solar Radiation,28/08/2011,115.29,,,100,
Solar Radiation,29/08/2011,84.917,,,100,
Solar Radiation,30/08/2011,68.458,,,100,
Solar Radiation,31/08/2011,124.79,,,100,
Solar Radiation,01/09/2011,214.54,,,100,
Solar Radiation,02/09/2011,63.833,,,100,
Solar Radiation,03/09/2011,41.625,,,100,
Solar Radiation,04/09/2011,129.29,,,100,
Solar Radiation,05/09/2011,95.125,,,100,
Solar Radiation,06/09/2011,40.167,,,100,
Solar Radiation,07/09/2011,68.167,,,100,
Solar Radiation,08/09/2011,43.125,,,100,
Solar Radiation,09/09/2011,50.167,,,100,
Solar Radiation,10/09/2011,48.708,,,100,
Solar Radiation,11/09/2011,99.625,,,100,
Solar Radiation,12/09/2011,79.417,,,100,
Solar Radiation,13/09/2011,121.83,,,100,
Solar Radiation,14/09/2011,100.25,,,100,
Solar Radiation,15/09/2011,112.08,,,100,
Solar Radiation,16/09/2011,63.167,,,100,
Solar Radiation,17/09/2011,75.167,,,100,
Solar Radiation,18/09/2011,67.0,,,100,
Solar Radiation,19/09/2011,26.083,,,100,
Solar Radiation,20/09/2011,33.083,,,100,
Solar Radiation,21/09/2011,67.042,,,100,
Solar Radiation,22/09/2011,51.375,,,100,
Solar Radiation,23/09/2011,81.583,,,100,
Solar Radiation,24/09/2011,37.833,,,100,
Solar Radiation,25/09/2011,66.833,,,100,
Solar Radiation,26/09/2011,101.71,,,100,
Solar Radiation,27/09/2011,133.0,,,100,
Solar Radiation,28/09/2011,151.42,,,100,
Solar Radiation,29/09/2011,143.33,,,100,
Solar Radiation,30/09/2011,151.17,,,100,
Solar Radiation,01/10/2011,140.33,,,100,
Solar Radiation,02/10/2011,62.583,,,100,
Solar Radiation,03/10/2011,77.667,,,100,
Solar Radiation,04/10/2011,54.917,,,100,
Solar Radiation,05/10/2011,13.667,,,100,
Solar Radiation,06/10/2011,84.958,,,100,
Solar Radiation,07/10/2011,60.083,,,100,
Solar Radiation,08/10/2011,25.5,,,100,
Solar Radiation,09/10/2011,17.792,,,100,
Solar Radiation,10/10/2011,13.958,,,100,
Solar Radiation,11/10/2011,23.667,,,100,
Solar Radiation,12/10/2011,31.458,,,100,
Solar Radiation,13/10/2011,43.125,,,100,
Solar Radiation,14/10/2011,53.458,,,100,
Solar Radiation,15/10/2011,101.5,,,100,
Solar Radiation,16/10/2011,55.417,,,100,
Solar Radiation,17/10/2011,33.333,,,100,
Solar Radiation,18/10/2011,80.042,,,100,
Solar Radiation,19/10/2011,58.333,,,100,
Solar Radiation,20/10/2011,54.417,,,100,
Solar Radiation,21/10/2011,33.125,,,100,
Solar Radiation,22/10/2011,85.25,,,100,
Solar Radiation,23/10/2011,31.5,,,100,
Solar Radiation,24/10/2011,11.458,,,100,
Solar Radiation,25/10/2011,60.042,,,100,
Solar Radiation,26/10/2011,42.292,,,100,
Solar Radiation,27/10/2011,18.792,,,100,
Solar Radiation,28/10/2011,86.25,,,100,
Solar Radiation,29/10/2011,16.417,,,100,
Solar Radiation,30/10/2011,43.208,,,100,
Solar Radiation,31/10/2011,14.417,,,100,
Solar Radiation,01/11/2011,40.333,,,100,
Solar Radiation,02/11/2011,27.958,,,100,
Solar Radiation,03/11/2011,23.5,,,100,
Solar Radiation,04/11/2011,27.125,,,100,
Solar Radiation,05/11/2011,68.875,,,100,
Solar Radiation,06/11/2011,72.083,,,100,
Solar Radiation,07/11/2011,19.042,,,100,
Solar Radiation,08/11/2011,8.4583,,,100,
Solar Radiation,09/11/2011,4.875,,,100,
Solar Radiation,10/11/2011,46.208,,,100,
Solar Radiation,11/11/2011,10.667,,,100,
Solar Radiation,12/11/2011,36.125,,,100,
Solar Radiation,13/11/2011,54.542,,,100,
Solar Radiation,14/11/2011,26.333,,,100,
Solar Radiation,15/11/2011,52.417,,,100,
Solar Radiation,16/11/2011,20.125,,,100,
Solar Radiation,17/11/2011,27.75,,,100,
Solar Radiation,18/11/2011,14.917,,,100,
Solar Radiation,19/11/2011,20.5,,,100,
Solar Radiation,20/11/2011,32.125,,,100,
Solar Radiation,21/11/2011,12.667,,,100,
Solar Radiation,22/11/2011,23.417,,,100,
Solar Radiation,23/11/2011,13.833,,,100,
Solar Radiation,24/11/2011,13.167,,,100,
Solar Radiation,25/11/2011,27.5,,,100,
Solar Radiation,26/11/2011,5.6667,,,100,
Solar Radiation,27/11/2011,39.042,,,100,
Solar Radiation,28/11/2011,20.917,,,100,
Solar Radiation,29/11/2011,5.3333,,,100,
Solar Radiation,30/11/2011,13.167,,,100,
Solar Radiation,01/12/2011,35.75,,,100,
Solar Radiation,02/12/2011,15.833,,,100,
Solar Radiation,03/12/2011,19.125,,,100,
Solar Radiation,04/12/2011,9.25,,,100,
Solar Radiation,05/12/2011,24.542,,,100,
Solar Radiation,06/12/2011,12.292,,,100,
Solar Radiation,07/12/2011,27.292,,,100,
Solar Radiation,08/12/2011,3.0833,,,100,
Solar Radiation,09/12/2011,23.958,,,100,
Solar Radiation,10/12/2011,19.958,,,100,
Solar Radiation,11/12/2011,4.75,,,100,
Solar Radiation,12/12/2011,24.125,,,100,
Solar Radiation,13/12/2011,19.375,,,100,
Solar Radiation,14/12/2011,13.375,,,100,
Solar Radiation,15/12/2011,12.125,,,100,
Solar Radiation,16/12/2011,22.958,,,100,
Solar Radiation,17/12/2011,17.333,,,100,
Solar Radiation,18/12/2011,15.958,,,100,
Solar Radiation,19/12/2011,7.5417,,,100,
Solar Radiation,20/12/2011,11.125,,,100,
Solar Radiation,21/12/2011,7.875,,,100,
Solar Radiation,22/12/2011,11.917,,,100,
Solar Radiation,23/12/2011,5.4583,,,100,
Solar Radiation,24/12/2011,13.958,,,100,
Solar Radiation,25/12/2011,5.2917,,,100,
Solar Radiation,26/12/2011,6.0833,,,100,
Solar Radiation,27/12/2011,6.875,,,100,
Solar Radiation,28/12/2011,16.875,,,100,
Solar Radiation,29/12/2011,9.3333,,,100,
Solar Radiation,30/12/2011,6.7917,,,100,
Solar Radiation,31/12/2011,7.0435,,,96,
Solar Radiation,01/01/2012,3.0833,,,100,
Solar Radiation,02/01/2012,27.667,,,100,
Solar Radiation,03/01/2012,13.375,,,100,
Solar Radiation,04/01/2012,10.958,,,100,
Solar Radiation,05/01/2012,10.875,,,100,
Solar Radiation,06/01/2012,15.5,,,100,
Solar Radiation,07/01/2012,19.75,,,100,
Solar Radiation,08/01/2012,9.4167,,,100,
Solar Radiation,09/01/2012,9.0,,,100,
Solar Radiation,10/01/2012,9.9167,,,100,
Solar Radiation,11/01/2012,9.6667,,,100,
Solar Radiation,12/01/2012,15.458,,,100,
Solar Radiation,13/01/2012,38.75,,,100,
Solar Radiation,14/01/2012,29.333,,,100,
Solar Radiation,15/01/2012,37.25,,,100,
Solar Radiation,16/01/2012,42.0,,,100,
Solar Radiation,17/01/2012,20.667,,,100,
Solar Radiation,18/01/2012,8.7917,,,100,
Solar Radiation,19/01/2012,20.083,,,100,
Solar Radiation,20/01/2012,12.792,,,100,
Solar Radiation,21/01/2012,14.792,,,100,
Solar Radiation,22/01/2012,37.75,,,100,
Solar Radiation,23/01/2012,14.292,,,100,
Solar Radiation,24/01/2012,9.4167,,,100,
Solar Radiation,25/01/2012,11.292,,,100,
Solar Radiation,26/01/2012,22.875,,,100,
Solar Radiation,27/01/2012,26.417,,,100,
Solar Radiation,28/01/2012,50.0,,,100,
Solar Radiation,29/01/2012,16.5,,,100,
Solar Radiation,30/01/2012,18.875,,,100,
Solar Radiation,31/01/2012,15.625,,,100,
Solar Radiation,01/02/2012,59.458,,,100,
Solar Radiation,02/02/2012,66.208,,,100,
Solar Radiation,03/02/2012,70.0,,,100,
Solar Radiation,04/02/2012,16.083,,,100,
Solar Radiation,05/02/2012,38.083,,,100,
Solar Radiation,06/02/2012,26.167,,,100,
Solar Radiation,07/02/2012,44.458,,,100,
Solar Radiation,08/02/2012,76.875,,,100,
Solar Radiation,09/02/2012,37.0,,,100,
Solar Radiation,10/02/2012,18.625,,,100,
Solar Radiation,11/02/2012,47.625,,,100,
Solar Radiation,12/02/2012,23.875,,,100,
Solar Radiation,13/02/2012,20.0,,,100,
Solar Radiation,14/02/2012,46.25,,,100,
Solar Radiation,15/02/2012,21.417,,,100,
Solar Radiation,16/02/2012,34.75,,,100,
Solar Radiation,17/02/2012,27.875,,,100,
Solar Radiation,18/02/2012,44.417,,,100,
Solar Radiation,19/02/2012,66.792,,,100,
Solar Radiation,20/02/2012,21.875,,,100,
Solar Radiation,21/02/2012,16.292,,,100,
Solar Radiation,22/02/2012,8.0833,,,100,
Solar Radiation,23/02/2012,26.583,,,100,
Solar Radiation,24/02/2012,18.542,,,100,
Solar Radiation,25/02/2012,76.875,,,100,
Solar Radiation,26/02/2012,102.96,,,100,
Solar Radiation,27/02/2012,20.25,,,100,
Solar Radiation,28/02/2012,44.25,,,100,
Solar Radiation,29/02/2012,61.167,,,100,
Solar Radiation,01/03/2012,43.75,,,100,
Solar Radiation,02/03/2012,105.13,,,100,
Solar Radiation,03/03/2012,46.917,,,100,
Solar Radiation,04/03/2012,82.583,,,100,
Solar Radiation,05/03/2012,72.417,,,100,
Solar Radiation,06/03/2012,92.542,,,100,
Solar Radiation,07/03/2012,63.625,,,100,
Solar Radiation,08/03/2012,77.917,,,100,
Solar Radiation,09/03/2012,23.375,,,100,
Solar Radiation,10/03/2012,39.958,,,100,
Solar Radiation,11/03/2012,140.96,,,100,
Solar Radiation,12/03/2012,155.17,,,100,
Solar Radiation,13/03/2012,156.71,,,100,
Solar Radiation,14/03/2012,155.63,,,100,
Solar Radiation,15/03/2012,45.5,,,100,
Solar Radiation,16/03/2012,44.833,,,100,
Solar Radiation,17/03/2012,74.542,,,100,
Solar Radiation,18/03/2012,103.04,,,100,
Solar Radiation,19/03/2012,98.25,,,100,
Solar Radiation,20/03/2012,69.75,,,100,
Solar Radiation,21/03/2012,82.542,,,100,
Solar Radiation,22/03/2012,112.79,,,100,
Solar Radiation,23/03/2012,174.17,,,100,
Solar Radiation,24/03/2012,183.13,,,100,
Solar Radiation,25/03/2012,193.21,,,100,
Solar Radiation,26/03/2012,203.83,,,100,
Solar Radiation,27/03/2012,211.13,,,100,
Solar Radiation,28/03/2012,210.13,,,100,
Solar Radiation,29/03/2012,212.25,,,100,
Solar Radiation,30/03/2012,121.21,,,100,
Solar Radiation,31/03/2012,72.542,,,100,
Solar Radiation,01/04/2012,197.33,,,100,
Solar Radiation,02/04/2012,163.17,,,100,
Solar Radiation,03/04/2012,93.667,,,100,
Solar Radiation,04/04/2012,92.167,,,100,
Solar Radiation,05/04/2012,169.33,,,100,
Solar Radiation,06/04/2012,77.833,,,100,
Solar Radiation,07/04/2012,78.792,,,100,
Solar Radiation,08/04/2012,53.167,,,100,
Solar Radiation,09/04/2012,32.5,,,100,
Solar Radiation,10/04/2012,199.33,,,100,
Solar Radiation,11/04/2012,151.0,,,100,
Solar Radiation,12/04/2012,199.46,,,100,
Solar Radiation,13/04/2012,100.04,,,100,
Solar Radiation,14/04/2012,110.17,,,100,
Solar Radiation,15/04/2012,149.67,,,100,
Solar Radiation,16/04/2012,149.71,,,100,
Solar Radiation,17/04/2012,135.75,,,100,
Solar Radiation,18/04/2012,74.375,,,100,
Solar Radiation,19/04/2012,86.25,,,100,
Solar Radiation,20/04/2012,212.88,,,100,
Solar Radiation,21/04/2012,159.04,,,100,
Solar Radiation,22/04/2012,148.5,,,100,
Solar Radiation,23/04/2012,138.17,,,100,
Solar Radiation,24/04/2012,132.67,,,100,
Solar Radiation,25/04/2012,93.917,,,100,
Solar Radiation,26/04/2012,61.458,,,100,
Solar Radiation,27/04/2012,86.458,,,100,
Solar Radiation,28/04/2012,176.88,,,100,
Solar Radiation,29/04/2012,39.417,,,100,
Solar Radiation,30/04/2012,169.46,,,100,
Solar Radiation,01/05/2012,34.25,,,100,
Solar Radiation,02/05/2012,125.29,,,100,
Solar Radiation,03/05/2012,48.083,,,100,
Solar Radiation,04/05/2012,96.042,,,100,
Solar Radiation,05/05/2012,200.42,,,100,
Solar Radiation,06/05/2012,129.63,,,100,
Solar Radiation,07/05/2012,72.042,,,100,
Solar Radiation,08/05/2012,170.42,,,100,
Solar Radiation,09/05/2012,94.917,,,100,
Solar Radiation,10/05/2012,36.25,,,100,
Solar Radiation,11/05/2012,184.17,,,100,
Solar Radiation,12/05/2012,303.63,,,100,
Solar Radiation,13/05/2012,258.79,,,100,
Solar Radiation,14/05/2012,205.5,,,100,
Solar Radiation,15/05/2012,225.79,,,100,
Solar Radiation,16/05/2012,298.96,,,100,
Solar Radiation,17/05/2012,155.67,,,100,
Solar Radiation,18/05/2012,164.54,,,100,
Solar Radiation,19/05/2012,89.458,,,100,
Solar Radiation,20/05/2012,203.08,,,100,
Solar Radiation,21/05/2012,250.79,,,100,
Solar Radiation,22/05/2012,335.71,,,100,
Solar Radiation,23/05/2012,313.13,,,100,
Solar Radiation,24/05/2012,320.38,,,100,
Solar Radiation,25/05/2012,309.83,,,100,
Solar Radiation,26/05/2012,343.17,,,100,
Solar Radiation,27/05/2012,270.92,,,100,
Solar Radiation,28/05/2012,327.25,,,100,
Solar Radiation,29/05/2012,316.13,,,100,
Solar Radiation,30/05/2012,189.88,,,100,
Solar Radiation,31/05/2012,63.125,,,100,
Solar Radiation,01/06/2012,145.71,,,100,
Solar Radiation,02/06/2012,96.458,,,100,
Solar Radiation,03/06/2012,53.625,,,100,
Solar Radiation,04/06/2012,170.88,,,100,
Solar Radiation,05/06/2012,65.792,,,100,
Solar Radiation,06/06/2012,,,,0,
Solar Radiation,07/06/2012,44.167,,,100,
Solar Radiation,08/06/2012,40.125,,,100,
Solar Radiation,09/06/2012,,,,0,
Solar Radiation,10/06/2012,168.42,,,100,
Solar Radiation,11/06/2012,183.54,,,100,
Solar Radiation,12/06/2012,174.58,,,100,
Solar Radiation,13/06/2012,137.17,,,100,
Solar Radiation,14/06/2012,120.25,,,100,
Solar Radiation,15/06/2012,51.375,,,100,
Solar Radiation,16/06/2012,46.875,,,100,
Solar Radiation,17/06/2012,147.88,,,100,
Solar Radiation,18/06/2012,279.04,,,100,
Solar Radiation,19/06/2012,222.67,,,100,
Solar Radiation,20/06/2012,220.83,,,100,
Solar Radiation,21/06/2012,66.333,,,100,
Solar Radiation,22/06/2012,56.417,,,100,
Solar Radiation,23/06/2012,135.13,,,100,
Solar Radiation,24/06/2012,193.46,,,100,
Solar Radiation,25/06/2012,246.5,,,100,
Solar Radiation,26/06/2012,102.71,,,100,
Solar Radiation,27/06/2012,193.5,,,100,
Solar Radiation,28/06/2012,106.21,,,100,
Solar Radiation,29/06/2012,64.208,,,100,
Solar Radiation,30/06/2012,,,,0,
Solar Radiation,01/07/2012,150.54,,,100,
Solar Radiation,02/07/2012,68.125,,,100,
Solar Radiation,03/07/2012,70.125,,,100,
Solar Radiation,04/07/2012,101.0,,,100,
Solar Radiation,05/07/2012,188.92,,,100,
Solar Radiation,06/07/2012,39.542,,,100,
Solar Radiation,07/07/2012,162.13,,,100,
Solar Radiation,08/07/2012,212.08,,,100,
Solar Radiation,09/07/2012,102.63,,,100,
Solar Radiation,10/07/2012,100.96,,,100,
Solar Radiation,11/07/2012,172.88,,,100,
Solar Radiation,12/07/2012,161.67,,,100,
Solar Radiation,13/07/2012,143.13,,,100,
Solar Radiation,14/07/2012,,,,0,
Solar Radiation,15/07/2012,170.67,,,100,
Solar Radiation,16/07/2012,50.458,,,100,
Solar Radiation,17/07/2012,45.167,,,100,
Solar Radiation,18/07/2012,107.75,,,100,
Solar Radiation,19/07/2012,174.96,,,100,
Solar Radiation,20/07/2012,256.79,,,100,
Solar Radiation,21/07/2012,221.13,,,100,
Solar Radiation,22/07/2012,311.88,,,100,
Solar Radiation,23/07/2012,256.54,,,100,
Solar Radiation,24/07/2012,332.33,,,100,
Solar Radiation,25/07/2012,184.17,,,100,
Solar Radiation,26/07/2012,192.58,,,100,
Solar Radiation,27/07/2012,196.29,,,100,
Solar Radiation,28/07/2012,206.46,,,100,
Solar Radiation,29/07/2012,222.46,,,100,
Solar Radiation,30/07/2012,168.21,,,100,
Solar Radiation,31/07/2012,76.042,,,100,
Solar Radiation,01/08/2012,63.417,,,100,
Solar Radiation,02/08/2012,200.58,,,100,
Solar Radiation,03/08/2012,136.58,,,100,
Solar Radiation,04/08/2012,163.79,,,100,
Solar Radiation,05/08/2012,127.79,,,100,
Solar Radiation,06/08/2012,125.79,,,100,
Solar Radiation,07/08/2012,83.958,,,100,
Solar Radiation,08/08/2012,181.08,,,100,
Solar Radiation,09/08/2012,236.79,,,100,
Solar Radiation,10/08/2012,278.29,,,100,
Solar Radiation,11/08/2012,225.33,,,100,
Solar Radiation,12/08/2012,116.33,,,100,
Solar Radiation,13/08/2012,92.167,,,100,
Solar Radiation,14/08/2012,199.42,,,100,
Solar Radiation,15/08/2012,89.792,,,100,
Solar Radiation,16/08/2012,126.63,,,100,
Solar Radiation,17/08/2012,29.208,,,100,
Solar Radiation,18/08/2012,153.33,,,100,
Solar Radiation,19/08/2012,89.208,,,100,
Solar Radiation,20/08/2012,128.04,,,100,
Solar Radiation,21/08/2012,94.125,,,100,
Solar Radiation,22/08/2012,141.13,,,100,
Solar Radiation,23/08/2012,118.83,,,100,
Solar Radiation,24/08/2012,74.583,,,100,
Solar Radiation,25/08/2012,90.333,,,100,
Solar Radiation,26/08/2012,159.96,,,100,
Solar Radiation,27/08/2012,33.708,,,100,
Solar Radiation,28/08/2012,182.79,,,100,
Solar Radiation,29/08/2012,87.583,,,100,
Solar Radiation,30/08/2012,149.75,,,100,
Solar Radiation,31/08/2012,145.38,,,100,
Solar Radiation,01/09/2012,172.67,,,100,
Solar Radiation,02/09/2012,113.38,,,100,
Solar Radiation,03/09/2012,213.5,,,100,
Solar Radiation,04/09/2012,125.71,,,100,
Solar Radiation,05/09/2012,237.42,,,100,
Solar Radiation,06/09/2012,200.88,,,100,
Solar Radiation,07/09/2012,214.25,,,100,
Solar Radiation,08/09/2012,207.29,,,100,
Solar Radiation,09/09/2012,87.417,,,100,
Solar Radiation,10/09/2012,46.875,,,100,
Solar Radiation,11/09/2012,160.75,,,100,
Solar Radiation,12/09/2012,87.5,,,100,
Solar Radiation,13/09/2012,125.88,,,100,
Solar Radiation,14/09/2012,104.83,,,100,
Solar Radiation,15/09/2012,74.792,,,100,
Solar Radiation,16/09/2012,37.625,,,100,
Solar Radiation,17/09/2012,99.042,,,100,
Solar Radiation,18/09/2012,148.67,,,100,
Solar Radiation,19/09/2012,151.63,,,100,
Solar Radiation,20/09/2012,43.375,,,100,
Solar Radiation,21/09/2012,97.417,,,100,
Solar Radiation,22/09/2012,172.58,,,100,
Solar Radiation,23/09/2012,47.375,,,100,
Solar Radiation,24/09/2012,33.0,,,100,
Solar Radiation,25/09/2012,29.333,,,100,
Solar Radiation,26/09/2012,75.375,,,100,
Solar Radiation,27/09/2012,91.458,,,100,
Solar Radiation,28/09/2012,75.542,,,100,
Solar Radiation,29/09/2012,139.17,,,100,
Solar Radiation,30/09/2012,17.625,,,100,
Solar Radiation,01/10/2012,63.042,,,100,
Solar Radiation,02/10/2012,31.458,,,100,
Solar Radiation,03/10/2012,108.5,,,100,
Solar Radiation,04/10/2012,88.375,,,100,
Solar Radiation,05/10/2012,56.917,,,100,
Solar Radiation,06/10/2012,147.38,,,100,
Solar Radiation,07/10/2012,111.75,,,100,
Solar Radiation,08/10/2012,37.083,,,100,
Solar Radiation,09/10/2012,53.375,,,100,
Solar Radiation,10/10/2012,44.458,,,100,
Solar Radiation,11/10/2012,27.75,,,100,
Solar Radiation,12/10/2012,97.583,,,100,
Solar Radiation,13/10/2012,54.75,,,100,
Solar Radiation,14/10/2012,114.67,,,100,
Solar Radiation,15/10/2012,53.958,,,100,
Solar Radiation,16/10/2012,86.667,,,100,
Solar Radiation,17/10/2012,74.958,,,100,
Solar Radiation,18/10/2012,33.458,,,100,
Solar Radiation,19/10/2012,75.417,,,100,
Solar Radiation,20/10/2012,51.917,,,100,
Solar Radiation,21/10/2012,93.167,,,100,
Solar Radiation,22/10/2012,30.792,,,100,
Solar Radiation,23/10/2012,25.083,,,100,
Solar Radiation,24/10/2012,28.083,,,100,
Solar Radiation,25/10/2012,30.5,,,100,
Solar Radiation,26/10/2012,78.833,,,100,
Solar Radiation,27/10/2012,92.667,,,100,
Solar Radiation,28/10/2012,17.333,,,100,
Solar Radiation,29/10/2012,34.25,,,100,
Solar Radiation,30/10/2012,32.333,,,100,
Solar Radiation,31/10/2012,15.292,,,100,
Solar Radiation,01/11/2012,29.542,,,100,
Solar Radiation,02/11/2012,68.75,,,100,
Solar Radiation,03/11/2012,58.333,,,100,
Solar Radiation,04/11/2012,40.5,,,100,
Solar Radiation,05/11/2012,78.917,,,100,
Solar Radiation,06/11/2012,15.208,,,100,
Solar Radiation,07/11/2012,18.375,,,100,
Solar Radiation,08/11/2012,34.667,,,100,
Solar Radiation,09/11/2012,17.208,,,100,
Solar Radiation,10/11/2012,55.583,,,100,
Solar Radiation,11/11/2012,46.375,,,100,
Solar Radiation,12/11/2012,16.125,,,100,
Solar Radiation,13/11/2012,21.875,,,100,
