Series_reference,Period,Data_value,STATUS,UNITS,MAGNTUDE,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
GFSA.SLS01G02991,2010.06,652.0,FINAL,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Income,Capital grants,?,?,?,?
GFSA.SLS01G02991,2011.06,703.0,FINAL,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Income,Capital grants,?,?,?,?
GFSA.SLS01G02991,2012.06,957.0,FINAL,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Income,Capital grants,?,?,?,?
GFSA.SLS01G02991,2013.06,1103.0,FINAL,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Income,Capital grants,?,?,?,?
GFSA.SLS01G02991,2014.06,699.0,FINAL,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Income,Capital grants,?,?,?,?
GFSA.SLS01G02991,2015.06,783.0,FINAL,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Income,Capital grants,?,?,?,?
GFSA.SLS01G02991,2016.06,743.0,FINAL,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Income,Capital grants,?,?,?,?
GFSA.SLS01G02991,2017.06,677.0,FINAL,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Income,Capital grants,?,?,?,?
GFSA.SLS01G02991,2018.06,730.0,FINAL,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Income,Capital grants,?,?,?,?
GFSA.SLS01G02991,2019.06,838.0,REVISED,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Income,Capital grants,?,?,?,?
GFSA.SLS01G02991,2020.06,902.0,PROVISIONAL,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Income,Capital grants,?,?,?,?
GFSA.SLS01G02992,2009.06,338.0,FINAL,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Income,Other capital transfers,?,?,?,?
GFSA.SLS01G02992,2010.06,395.0,FINAL,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Income,Other capital transfers,?,?,?,?
GFSA.SLS01G02992,2011.06,241.0,FINAL,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Income,Other capital transfers,?,?,?,?
GFSA.SLS01G02992,2012.06,200.0,FINAL,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Income,Other capital transfers,?,?,?,?
GFSA.SLS01G02992,2013.06,275.0,FINAL,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Income,Other capital transfers,?,?,?,?
GFSA.SLS01G02992,2014.06,349.0,FINAL,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Income,Other capital transfers,?,?,?,?
GFSA.SLS01G02992,2015.06,595.0,FINAL,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Income,Other capital transfers,?,?,?,?
GFSA.SLS01G02992,2016.06,619.0,FINAL,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Income,Other capital transfers,?,?,?,?
GFSA.SLS01G02992,2017.06,575.0,FINAL,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Income,Other capital transfers,?,?,?,?
GFSA.SLS01G02992,2018.06,903.0,REVISED,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Income,Other capital transfers,?,?,?,?
GFSA.SLS01G02992,2019.06,847.0,REVISED,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Income,Other capital transfers,?,?,?,?
GFSA.SLS01G02992,2020.06,919.0,PROVISIONAL,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Income,Other capital transfers,?,?,?,?
GFSA.SLS01G02998,2009.06,4097.0,FINAL,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Income,Taxation revenue,?,?,?,?
GFSA.SLS01G02998,2010.06,4289.0,FINAL,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Income,Taxation revenue,?,?,?,?
GFSA.SLS01G02998,2011.06,4473.0,FINAL,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Income,Taxation revenue,?,?,?,?
GFSA.SLS01G02998,2012.06,4653.0,FINAL,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Income,Taxation revenue,?,?,?,?
GFSA.SLS01G02998,2013.06,4814.0,FINAL,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Income,Taxation revenue,?,?,?,?
GFSA.SLS01G02998,2014.06,5107.0,FINAL,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Income,Taxation revenue,?,?,?,?
GFSA.SLS01G02998,2015.06,5389.0,FINAL,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Income,Taxation revenue,?,?,?,?
GFSA.SLS01G02998,2016.06,5749.0,FINAL,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Income,Taxation revenue,?,?,?,?
GFSA.SLS01G02998,2017.06,6051.0,FINAL,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Income,Taxation revenue,?,?,?,?
GFSA.SLS01G02998,2018.06,6360.0,REVISED,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Income,Taxation revenue,?,?,?,?
GFSA.SLS01G02998,2019.06,6874.0,REVISED,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Income,Taxation revenue,?,?,?,?
GFSA.SLS01G02998,2020.06,7297.0,PROVISIONAL,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Income,Taxation revenue,?,?,?,?
GFSA.SLS01G02Z99,2009.06,7620.0,FINAL,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Income,Total,?,?,?,?
GFSA.SLS01G02Z99,2010.06,8122.0,FINAL,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Income,Total,?,?,?,?
GFSA.SLS01G02Z99,2011.06,8301.0,REVISED,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Income,Total,?,?,?,?
GFSA.SLS01G02Z99,2012.06,8826.0,REVISED,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Income,Total,?,?,?,?
GFSA.SLS01G02Z99,2013.06,9094.0,REVISED,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Income,Total,?,?,?,?
GFSA.SLS01G02Z99,2014.06,9157.0,REVISED,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Income,Total,?,?,?,?
GFSA.SLS01G02Z99,2015.06,9772.0,REVISED,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Income,Total,?,?,?,?
GFSA.SLS01G02Z99,2016.06,10310.0,REVISED,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Income,Total,?,?,?,?
GFSA.SLS01G02Z99,2017.06,10823.0,REVISED,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Income,Total,?,?,?,?
GFSA.SLS01G02Z99,2018.06,11682.0,REVISED,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Income,Total,?,?,?,?
GFSA.SLS01G02Z99,2019.06,12545.0,REVISED,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Income,Total,?,?,?,?
GFSA.SLS01G02Z99,2020.06,13073.0,PROVISIONAL,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Income,Total,?,?,?,?
GFSA.SLS01G03210,2009.06,1555.0,FINAL,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Expenses,Employee expenses,?,?,?,?
GFSA.SLS01G03210,2010.06,1641.0,FINAL,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Expenses,Employee expenses,?,?,?,?
GFSA.SLS01G03210,2011.06,1741.0,REVISED,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Expenses,Employee expenses,?,?,?,?
GFSA.SLS01G03210,2012.06,1805.0,REVISED,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Expenses,Employee expenses,?,?,?,?
GFSA.SLS01G03210,2013.06,1865.0,REVISED,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Expenses,Employee expenses,?,?,?,?
GFSA.SLS01G03210,2014.06,1945.0,REVISED,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Expenses,Employee expenses,?,?,?,?
GFSA.SLS01G03210,2015.06,2054.0,REVISED,Dollars,6.0,Government Financial Statistics - GFS,Local Government, Operating Statement, Operating Expenses,Employee expenses,?,?,?,?
