countrycode,countryname,year,SH_UHC_NOP1_CG,SH_UHC_NOP1_TO,SH_UHC_NOP1_ZG,SH_UHC_NOP1_ZS,SH_UHC_NOP2_CG,SH_UHC_NOP2_TO,SH_UHC_NOP2_ZG,SH_UHC_NOP2_ZS,SH_UHC_OOPC_10_TO,SH_UHC_OOPC_10_ZS,SH_UHC_OOPC_25_TO,SH_UHC_OOPC_25_ZS,SH_UHC_SRVS_CV_XD
MKD,North Macedonia,1998.0,7.251999923028E-4,0.0,0.0381699986755847,0.0,0.0041360999457538,12000.0,0.1334200054407119,0.5854551196098328,29000.0,1.4198620319366455,4000.0,0.2122991979122162,NaN
MKD,North Macedonia,1999.0,7.03900004737E-4,4000.0,0.0370500013232231,0.2209078073501587,0.0055149002000689,20000.0,0.1779000014066696,0.9763616919517516,30000.0,1.4629470109939575,0.0,0.0,NaN
MKD,North Macedonia,2000.0,0.0039842999540269,30000.0,0.2097000032663345,1.479766011238098,0.0147617002949118,19000.0,0.4761799871921539,0.9349513053894044,40000.0,1.9857590198516848,11000.0,0.5196086168289185,NaN
MKD,North Macedonia,2002.0,8.015999919734E-4,3000.0,0.0421900004148483,0.136694997549057,0.0055527999065816,12000.0,0.1791200041770935,0.6065781712532043,135000.0,6.57850980758667,17000.0,0.8125489950180054,NaN
MKD,North Macedonia,2003.0,4.348999937064E-4,2000.0,0.0228899996727705,0.1059395968914032,0.0061906999908387,16000.0,0.1996999979019165,0.7614470720291138,138000.0,6.726123809814453,23000.0,1.1136540174484253,NaN
MKD,North Macedonia,2004.0,8.37399973534E-4,3000.0,0.0440800003707408,0.136694997549057,0.0059210998006165,14000.0,0.1909999996423721,0.6824980974197388,148000.0,7.186944961547852,17000.0,0.838832676410675,NaN
MKD,North Macedonia,2005.0,5.891000037081E-4,4000.0,0.0310100000351667,0.2144948989152908,0.0054135001264512,14000.0,0.1746300011873245,0.686894416809082,145000.0,7.061340808868408,14000.0,0.694309413433075,NaN
MKD,North Macedonia,2006.0,0.0022048999089747,6000.0,0.1160499975085258,0.2767351865768432,0.0063534998334944,10000.0,0.2049500048160553,0.478219985961914,162000.0,7.843985080718994,16000.0,0.7775549292564392,NaN
MKD,North Macedonia,2008.0,9.247999987564E-4,2000.0,0.0486700013279914,0.0948676019906997,0.003787700086832,6000.0,0.1221799999475479,0.2787255048751831,112000.0,5.436445236206055,12000.0,0.5727806091308594,NaN
MLI,Mali,2001.0,0.0127494996413588,125000.0,0.6710299849510193,1.1062970161437988,0.026401599869132,126000.0,0.8516600131988525,1.1136720180511477,405000.0,3.5844008922576904,83000.0,0.7375311255455017,NaN
MLI,Mali,2006.0,0.0113962003961205,252000.0,0.5997999906539917,1.90631902217865,0.0239784996956586,125000.0,0.7735000252723694,0.9451302289962769,446000.0,3.375375986099243,12000.0,0.0925182998180389,NaN
MLT,Malta,2010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66000.0,15.931389808654783,12000.0,2.805558919906616,NaN
MNE,Montenegro,2005.0,2.2099999608116147E-10,0.0,1.1600000071609884E-8,0.0,7.289000204764E-4,1000.0,0.0235099997371435,0.2121915072202682,53000.0,8.56664752960205,9000.0,1.5130720138549805,NaN
MNE,Montenegro,2006.0,5.479999890667386E-5,1000.0,0.0028899998869746,0.0883712023496627,3.271999885328E-4,0.0,0.0105600003153085,0.0,40000.0,6.500245094299316,4000.0,0.6946424245834351,NaN
MNE,Montenegro,2007.0,0.0013077999465167,0.0,0.0688299983739852,0.0444982014596462,0.0017715999856591,0.0,0.0571499988436698,0.0,47000.0,7.643967151641846,9000.0,1.480885028839111,NaN
MNE,Montenegro,2008.0,0.0,0.0,0.0,0.0,4.199999966658652E-5,0.0,0.0013500000350177,0.0219307001680135,42000.0,6.856132984161377,7000.0,1.1205940246582031,NaN
MNE,Montenegro,2009.0,0.0,0.0,0.0,0.0,2.166000049328E-4,0.0,0.0069900001399219,0.0,46000.0,7.418197154998779,4000.0,0.6428208947181702,NaN
MNE,Montenegro,2010.0,0.0,0.0,0.0,0.0,5.133000086061E-4,1000.0,0.01655999943614,0.2369780987501144,44000.0,7.028286933898926,4000.0,0.7203143835067749,NaN
MNE,Montenegro,2011.0,3.355999942868E-4,0.0,0.0176599994301795,0.0,0.0013239999534562,0.0,0.0427099987864494,0.0,58000.0,9.306002616882324,5000.0,0.752195417881012,NaN
MNE,Montenegro,2014.0,0.0,0.0,0.0,0.0,4.246000025887E-4,2000.0,0.0137000000104308,0.2571949958801269,55000.0,8.86137580871582,6000.0,0.9618834853172302,NaN
MNG,Mongolia,2002.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,31000.0,1.2845040559768677,2000.0,0.0755918994545936,NaN
MNG,Mongolia,2007.0,3.148000105284E-4,3000.0,0.0165699999779462,0.1192461997270584,0.0043052998371422,14000.0,0.1388799995183944,0.5506793856620789,32000.0,1.2322930097579956,0.0,0.0112324003130197,NaN
MNG,Mongolia,2010.0,8.64000030560419E-5,1000.0,0.0045500001870095,0.0482633002102375,0.0023793000727891,10000.0,0.0767500028014183,0.3818720877170563,34000.0,1.2472939491271973,5000.0,0.1830876022577285,NaN
MNG,Mongolia,2011.0,1.179000028059E-4,2000.0,0.0062000001780688,0.0601616986095905,0.001775600016117,7000.0,0.0572800002992153,0.2535448968410492,47000.0,1.6993759870529177,7000.0,0.2470757961273193,NaN
MNG,Mongolia,2012.0,1.207000022986E-4,0.0,0.006349999923259,0.0169210005551576,9.532999829389E-4,4000.0,0.0307500008493661,0.1518115997314453,67000.0,2.393589973449707,13000.0,0.4609934091567993,NaN
MOZ,Mozambique,2002.0,0.0099686002358794,132000.0,0.5246599912643433,0.6895989179611206,0.013464099727571,32000.0,0.4343299865722656,0.1681662052869796,428000.0,2.23716688156128,121000.0,0.6348053216934204,NaN
MOZ,Mozambique,2008.0,0.0046888999640941,52000.0,0.2467799931764602,0.2287247031927108,0.0070322998799383,28000.0,0.2268500030040741,0.1237166002392768,273000.0,1.1935629844665527,70000.0,0.3073858916759491,NaN
MRT,Mauritania,2004.0,0.0029945999849587,20000.0,0.1576099991798401,0.649675190448761,0.0151522997766733,37000.0,0.4887799918651581,1.209962010383606,321000.0,10.537409782409668,55000.0,1.807731032371521,NaN
MUS,Mauritius,1996.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,77000.0,6.78671407699585,12000.0,1.015089988708496,NaN
MWI,Malawi,1997.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,171000.0,1.6480929851531982,21000.0,0.2027661949396133,NaN
MWI,Malawi,2010.0,0.0086182001978158,78000.0,0.4535900056362152,0.5173689126968384,0.014143000356853,49000.0,0.4562300145626068,0.3253051042556762,249000.0,1.6445200443267822,15000.0,0.0956557989120483,NaN
MYS,Malaysia,1993.0,3.713000041898E-4,36000.0,0.019540000706911,0.1855071932077407,0.0029545000288635,83000.0,0.0953100025653839,0.4232609868049621,336000.0,1.720965027809143,60000.0,0.3090375959873199,NaN
MYS,Malaysia,1998.0,2.224000054411E-4,4000.0,0.0116999996826052,0.0160226002335548,0.0020359999034553,44000.0,0.0656799972057342,0.1999875009059906,360000.0,1.6272209882736206,75000.0,0.3372173011302948,NaN
MYS,Malaysia,2004.0,1.614000066183E-4,22000.0,0.0084899999201297,0.0854668989777565,0.0013335000257939,58000.0,0.0430199988186359,0.2284573018550872,186000.0,0.7402412295341492,9000.0,0.036048300564289,NaN
NAC,North America,2000.0,NaN,24000.0,NaN,0.00765365594998,NaN,10000.0,NaN,0.0031310992781072,1.7248E7,5.500145435333252,3145000.0,1.0049394369125366,NaN
NAC,North America,2005.0,NaN,8000.0,NaN,NaN,NaN,22000.0,NaN,0.0068246708251535,1.7367E7,5.311130523681641,2993000.0,0.9127281308174132,NaN
NAC,North America,2010.0,NaN,11000.0,NaN,NaN,NaN,13000.0,NaN,0.0038999675307422,1.5602E7,4.55320405960083,2621000.0,0.7631320953369141,NaN
NER,Niger,2005.0,0.0136537998914718,100000.0,0.7186200022697449,0.7318583130836487,0.0213652998208999,62000.0,0.6891999840736389,0.4553236067295074,510000.0,3.74275803565979,23000.0,0.1658480018377304,NaN
NER,Niger,2007.0,0.0157903004437685,181000.0,0.8310700058937073,1.2339750528335571,0.0305585004389286,122000.0,0.985759973526001,0.8310624957084656,542000.0,3.694416999816896,93000.0,0.6324923038482666,NaN
NER,Niger,2011.0,0.0150520000606775,281000.0,0.7922099828720093,1.644942045211792,0.0321274995803833,169000.0,1.036370038986206,0.9901131987571716,706000.0,4.138521194458008,62000.0,0.3632881045341491,NaN
NGA,Nigeria,2003.0,0.0223855003714561,3050000.0,1.1781799793243408,2.311337947845459,0.0535543002188205,3343000.0,1.727560043334961,2.533231019973755,1.92E7,14.513629913330078,5058000.0,3.832751989364624,NaN
NGA,Nigeria,2009.0,0.0333491005003452,5746000.0,1.7552200555801392,3.721553087234497,0.0787077993154525,5606000.0,2.5389599800109863,3.630728006362915,3.82E7,24.769699096679688,1.38E7,8.92005920410156,NaN
NIC,Nicaragua,1993.0,0.0083472998812794,48000.0,0.4393300116062164,1.0739010572433472,0.0249988008290529,71000.0,0.806410014629364,1.6108520030975342,411000.0,9.274173736572266,97000.0,2.1996140480041504,NaN
NIC,Nicaragua,1998.0,0.0108326002955436,91000.0,0.57014000415802,1.8736250400543213,0.0357751995325088,120000.0,1.154039978981018,2.467971086502075,601000.0,12.347999572753906,102000.0,2.09352707862854,NaN
NIC,Nicaragua,2001.0,0.0116491001099348,94000.0,0.6131100058555603,1.8417949676513672,0.0419487990438938,152000.0,1.3531899452209473,2.9791970252990723,814000.0,15.949950218200684,165000.0,3.228384017944336,NaN
NIC,Nicaragua,2009.0,0.0062536997720599,77000.0,0.3291400074958801,1.3545830249786377,0.0337020009756088,139000.0,1.0871599912643433,2.4518730640411377,917000.0,16.175729751586914,140000.0,2.4673409461975098,NaN
NIC,Nicaragua,2014.0,0.0534861981868743,185000.0,2.815069913864136,3.0787689685821533,0.1008417978882789,313000.0,3.252959966659546,5.19973087310791,1668000.0,27.735450744628903,535000.0,8.894209861755371,NaN
NOR,Norway,1996.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,213000.0,4.852691173553467,40000.0,0.9191697239875792,NaN
NOR,Norway,1997.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,190000.0,4.318696975708008,19000.0,0.4281395971775055,NaN
NOR,Norway,1998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226000.0,5.091020107269287,22000.0,0.498489499092102,NaN
NPL,Nepal,1995.0,0.018699400126934,311000.0,0.9841799736022948,1.4531949758529663,0.0331503003835678,152000.0,1.0693600177764893,0.7106868028640747,1205000.0,5.632458209991455,188000.0,0.8804031014442444,NaN
NPL,Nepal,2003.0,0.0229176003485918,970000.0,1.20618999004364,3.885896921157837,0.0554671995341777,521000.0,1.7892600297927856,2.090017080307007,2488000.0,9.97028636932373,200000.0,0.7997099757194519,NaN
NPL,Nepal,2010.0,0.0099974004551768,501000.0,0.5261800289154053,1.8546570539474487,0.0610890984535217,1521000.0,1.970620036125183,5.62880277633667,7407000.0,27.41056060791016,895000.0,3.3104679584503174,NaN
OMN,Oman,1999.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14000.0,0.6270993947982788,2000.0,0.0979091003537178,NaN
PAK,Pakistan,1991.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.66E7,33.08395004272461,1.26E7,11.34963035583496,NaN
PAK,Pakistan,2001.0,0.0150589998811483,4264000.0,0.7925800085067749,3.0114850997924805,0.0547498986124992,3679000.0,1.766129970550537,2.5983829498291016,8433000.0,5.955645084381104,120000.0,0.0846275016665458,NaN
PAK,Pakistan,2004.0,0.0088194999843835,2888000.0,0.4641799926757812,1.915513038635254,0.0463128983974456,4813000.0,1.4939600229263306,3.191917896270752,5083000.0,3.3710711002349854,100000.0,0.0661541000008583,NaN
PAK,Pakistan,2007.0,0.0046700001694262,2390000.0,0.2457900047302246,1.4906820058822632,0.0351280011236667,4823000.0,1.1331599950790403,3.008220911026001,4344000.0,2.709296941757202,61000.0,0.0378252007067203,NaN
PAK,Pakistan,2010.0,0.0028335999231785,1704000.0,0.1491300016641616,0.9989646077156068,0.0253372006118297,4158000.0,0.817330002784729,2.437779903411865,1754000.0,1.0283470153808594,36000.0,0.0210151001811027,NaN
PAN,Panama,1997.0,0.0050912001170217,15000.0,0.2679600119590759,0.5252892971038818,0.0136503996327519,24000.0,0.4403299987316131,0.8367193937301636,264000.0,9.25471305847168,53000.0,1.8397289514541624,NaN
PAN,Panama,2008.0,1.553000038256E-4,1000.0,0.0081799998879432,0.0364774987101554,8.542999858036E-4,1000.0,0.0275599993765354,0.0380086004734039,50000.0,1.4089909791946411,8000.0,0.2227077931165695,NaN
PER,Peru,2000.0,0.0098200002685189,320000.0,0.5168399810791016,1.2354010343551636,0.0362281017005443,590000.0,1.1686500310897827,2.2780630588531494,3063000.0,11.817859649658203,749000.0,2.8913159370422363,NaN
PER,Peru,2006.0,0.0032011000439524,203000.0,0.1684799939393997,0.7249543070793152,0.0147967999801039,354000.0,0.477319985628128,1.268218994140625,3002000.0,10.740949630737305,374000.0,1.3377970457077026,NaN
PER,Peru,2007.0,0.0024496999103575,125000.0,0.128930002450943,0.4420951902866363,0.0123415002599358,355000.0,0.3981100022792816,1.2549079656600952,3207000.0,11.33572006225586,396000.0,1.400338053703308,NaN
PER,Peru,2008.0,0.0020097999367862,99000.0,0.1057799980044364,0.3443315923213959,0.0106696998700499,265000.0,0.3441799879074096,0.9240607023239136,3315000.0,11.57394027709961,448000.0,1.5635579824447632,NaN
PER,Peru,2009.0,0.0018000999698415,105000.0,0.0947400033473968,0.3630531132221222,0.0096877999603748,279000.0,0.3125100135803222,0.9604507088661194,3085000.0,10.63675022125244,392000.0,1.351438045501709,NaN
PER,Peru,2010.0,0.0011926000006496,74000.0,0.0627700015902519,0.2502461969852447,0.0076370001770555,245000.0,0.2463600039482116,0.8329209089279175,3370000.0,11.474410057067873,446000.0,1.5198849439620972,NaN
PER,Peru,2011.0,0.0011357000330463,86000.0,0.0597699992358684,0.2899028062820434,0.007076600100845,244000.0,0.2282799929380417,0.818753182888031,3376000.0,11.345589637756348,386000.0,1.2980860471725464,NaN
PER,Peru,2012.0,8.156999829225E-4,77000.0,0.0429299995303154,0.2568300068378448,0.005931599996984,216000.0,0.1913399994373321,0.7177693843841553,3532000.0,11.712320327758787,445000.0,1.4751659631729126,NaN
PER,Peru,2014.0,4.360000020824E-4,36000.0,0.0229499991983175,0.117604099214077,0.004004499875009,175000.0,0.1291799992322921,0.5665228962898254,2842000.0,9.174357414245604,386000.0,1.2467149496078491,NaN
PER,Peru,2015.0,8.689999958733097E-5,16000.0,0.0045699998736381,0.0517263002693653,0.0014986000023782,63000.0,0.0483400002121925,0.202292799949646,2600000.0,8.286404609680176,380000.0,1.209678053855896,78.0
PHL,Philippines,1997.0,0.0017431000014767,288000.0,0.091739997267723,0.3946995139122009,0.0090142004191875,574000.0,0.2907800078392029,0.7858936190605164,2319000.0,3.17399001121521,454000.0,0.621101975440979,NaN
PHL,Philippines,2000.0,0.00259770010598,354000.0,0.1367200016975402,0.4538955092430115,0.0096490001305937,528000.0,0.3112600147724151,0.6775060296058655,2209000.0,2.832638025283813,478000.0,0.6134781241416931,NaN
PHL,Philippines,2003.0,0.0027640999760478,448000.0,0.1454800069332122,0.5401085019111633,0.0112509997561573,722000.0,0.3629299998283386,0.868948221206665,2643000.0,3.183577060699463,544000.0,0.6557387113571167,NaN
PHL,Philippines,2006.0,0.0030193999409675,511000.0,0.1589200049638748,0.5819584131240845,0.0124824000522494,816000.0,0.4026600122451782,0.9288542866706848,3858000.0,4.393698215484619,856000.0,0.975386083126068,NaN
PHL,Philippines,2009.0,0.002195700071752,513000.0,0.1155600026249885,0.5557605028152466,0.0112384995445609,802000.0,0.362529993057251,0.8701316118240356,4149000.0,4.498511791229248,932000.0,1.0105079412460327,NaN
PHL,Philippines,2012.0,0.0029782999772578,673000.0,0.1567499935626983,0.6951931715011597,0.0153914000838994,1162000.0,0.4964999854564667,1.199810028076172,5935000.0,6.127439022064209,1253000.0,1.2936899662017822,NaN
PHL,Philippines,2015.0,0.0041109998710453,843000.0,0.2163700014352798,0.8290112018585205,0.0186372008174657,1469000.0,0.6011999845504761,1.443943977355957,6419000.0,6.310225009918213,1439000.0,1.4147770404815674,58.0
POL,Poland,1998.0,2.7100000806967728E-5,3000.0,0.0014299999456852,0.0075766998343169,6.070000235922E-4,50000.0,0.0195799991488456,0.1290751993656158,4254000.0,11.001970291137695,425000.0,1.0991690158843994,NaN
POL,Poland,1999.0,2.9799999538226984E-5,2000.0,0.0015699999639764,0.0040147001855075,7.311999797821E-4,60000.0,0.0235900003463029,0.154699295759201,4588000.0,11.868760108947754,472000.0,1.2201980352401731,NaN
POL,Poland,2000.0,3.629999991972E-5,3000.0,0.0019099999917671,0.0079987002536654,8.311999845318E-4,77000.0,0.0268099997192621,0.2007347047328949,4742000.0,12.394740104675291,559000.0,1.461298942565918,NaN
POL,Poland,2001.0,8.540000271750614E-5,4000.0,0.0044900001958012,0.01073809992522,9.607999818399E-4,49000.0,0.0309900008141994,0.128221794962883,4742000.0,12.398309707641602,486000.0,1.270792007446289,NaN
POL,Poland,2002.0,2.630000017234124E-5,6000.0,0.0013800000306218,0.0152334999293088,8.850999874994E-4,72000.0,0.0285500008612871,0.1871013045310974,4700000.0,12.294429779052734,500000.0,1.30860698223114,NaN
POL,Poland,2003.0,3.809999907389283E-5,7000.0,0.0020099999383091,0.0170926991850137,7.148999720811E-4,51000.0,0.0230599995702505,0.1342563033103943,4481000.0,11.728190422058104,424000.0,1.1105140447616575,NaN
POL,Poland,2004.0,2.42000005528098E-5,3000.0,0.0012700000079348,0.0082384999841451,8.618999854661E-4,53000.0,0.0277999993413686,0.1388151943683624,4864000.0,12.73766040802002,578000.0,1.5143320560455322,NaN
POL,Poland,2005.0,5.859999873791821E-5,10000.0,0.0030900000128895,0.0270515996962785,8.511000196449E-4,51000.0,0.0274599995464086,0.1323695033788681,5577000.0,14.613140106201172,746000.0,1.955788016319275,NaN
POL,Poland,2006.0,1.2999999853491316E-5,2000.0,6.830000202171E-4,0.0048071998171508,4.091000009793E-4,38000.0,0.0131999999284744,0.0991260036826133,5269000.0,13.815059661865234,682000.0,1.7873059511184692,NaN
POL,Poland,2007.0,2.7300000056129647E-6,1000.0,1.440000050934E-4,0.0017773000290617,3.608000115491E-4,23000.0,0.0116400001570582,0.060233898460865,5406000.0,14.181659698486328,694000.0,1.8212430477142327,NaN
POL,Poland,2008.0,1.3400000398178236E-6,0.0,7.069999992381781E-5,0.0,1.957000058609E-4,10000.0,0.0063100000843405,0.0266896001994609,5339000.0,14.00409984588623,620000.0,1.6267640590667725,NaN
POL,Poland,2009.0,4.11000019084895E-6,0.0,2.160000003641E-4,0.0011483000125735,1.660999987507E-4,20000.0,0.0053599998354911,0.0526470988988876,5492000.0,14.3951997756958,633000.0,1.6594849824905396,NaN
POL,Poland,2010.0,0.0,0.0,0.0,0.0,1.757999998517E-4,11000.0,0.0056699998676776,0.0277676992118358,5120000.0,13.459480285644531,547000.0,1.4368720054626465,NaN
POL,Poland,2011.0,1.829999973779195E-6,2000.0,9.649999992689118E-5,0.0040462999604642,2.583999885246E-4,27000.0,0.0083400001749396,0.0721098035573959,5290000.0,13.897939682006836,540000.0,1.4175039529800415,NaN
POL,Poland,2012.0,1.3300000318849923E-5,1000.0,7.00999982655E-4,0.0025903999339789,2.901999978348E-4,33000.0,0.0093599995598196,0.0860034972429275,5301000.0,13.927789688110352,613000.0,1.6105769872665403,NaN
PRT,Portugal,1990.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,810000.0,8.118148803710938,180000.0,1.8055649995803835,NaN
PRT,Portugal,1994.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1512000.0,15.131549835205078,251000.0,2.509758949279785,NaN
PRT,Portugal,2010.0,0.0,0.0,0.0,0.0,5.129999863129342E-6,0.0,1.650000049266E-4,0.0,1943000.0,18.3775691986084,350000.0,3.3110790252685547,NaN
PRY,Paraguay,1996.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,622000.0,12.76222038269043,111000.0,2.280237913131714,NaN
PRY,Paraguay,2000.0,6.059000152163E-4,5000.0,0.0318900011479854,0.0855256021022796,0.007305699866265,29000.0,0.2356700003147125,0.5479429960250854,547000.0,10.318719863891602,108000.0,2.043808937072754,NaN
PRY,Paraguay,2001.0,7.800000021234E-4,17000.0,0.0410499982535839,0.3074173033237457,0.0076219998300075,28000.0,0.2458699941635131,0.5096176862716675,558000.0,10.318719863891602,111000.0,2.043808937072754,NaN
ROU,Romania,1998.0,6.084999768063E-4,26000.0,0.0320199988782405,0.1173086017370224,0.0067762001417577,214000.0,0.2185900062322616,0.9499074220657348,1322000.0,5.872714042663574,229000.0,1.0177340507507324,NaN
ROU,Romania,1999.0,0.0012983999913558,89000.0,0.068340003490448,0.3941633105278015,0.0105186002328991,294000.0,0.3393099904060364,1.3088229894638062,1557000.0,6.9307708740234375,266000.0,1.1815810203552246,NaN
ROU,Romania,2000.0,0.0016596999485045,85000.0,0.0873500034213066,0.3803598880767822,0.0102597996592521,284000.0,0.3309600055217743,1.2640169858932495,1577000.0,7.027927875518799,269000.0,1.199345946311951,NaN
ROU,Romania,2001.0,8.407999994233E-4,51000.0,0.0442500002682209,0.2290372997522354,0.0077307000756263,218000.0,0.2493800073862075,0.9841256737709044,1550000.0,7.003146171569824,278000.0,1.25804603099823,NaN
ROU,Romania,2002.0,0.001062799943611,54000.0,0.0559399984776973,0.2478249073028564,0.0084333000704646,226000.0,0.2720400094985962,1.0399789810180664,1653000.0,7.607285976409912,337000.0,1.550462007522583,NaN
ROU,Romania,2003.0,7.911999709904E-4,44000.0,0.0416399985551834,0.2039784044027328,0.0078096999786794,230000.0,0.2519299983978271,1.068248987197876,1715000.0,7.9501261711120605,314000.0,1.455135941505432,NaN
ROU,Romania,2004.0,4.654999938793E-4,65000.0,0.02449999935925,0.3043248951435089,0.0072564999572932,203000.0,0.2340800017118454,0.944024384021759,2064000.0,9.61964511871338,444000.0,2.0709009170532227,NaN
ROU,Romania,2005.0,3.640000068116E-4,41000.0,0.0191600006073713,0.1918023973703384,0.0056866998784244,193000.0,0.1834399998188018,0.9070250988006592,2145000.0,10.06198024749756,514000.0,2.412386894226074,NaN
ROU,Romania,2006.0,3.104000061284E-4,68000.0,0.0163400005549192,0.3193393051624298,0.005384599789977,171000.0,0.1737000048160553,0.8088781833648682,2250000.0,10.618550300598145,518000.0,2.443617105484009,NaN
ROU,Romania,2007.0,0.0,0.0,0.0,0.0,0.0039327000267803,112000.0,0.1268599927425384,0.5360558032989502,2208000.0,10.5729398727417,505000.0,2.4192240238189697,NaN
ROU,Romania,2008.0,0.0,0.0,0.0,0.0,0.0016397000290453,56000.0,0.0528899990022182,0.2741175889968872,2357000.0,11.475709915161133,485000.0,2.360893964767456,NaN
ROU,Romania,2009.0,0.0,0.0,0.0,0.0,0.001562500023283,75000.0,0.0504000000655651,0.3696834146976471,2474000.0,12.147170066833496,550000.0,2.7014079093933105,NaN
ROU,Romania,2010.0,0.0,0.0,0.0,0.0,0.0028373000677675,77000.0,0.0915300026535987,0.3794215023517608,2483000.0,12.264670372009276,527000.0,2.601478099822998,NaN
ROU,Romania,2011.0,0.0,0.0,0.0,0.0,0.0017387999687343,63000.0,0.0560900010168552,0.3105014860630035,2623000.0,13.017029762268066,482000.0,2.3940329551696777,NaN
ROU,Romania,2012.0,0.0,0.0,0.0,0.0,0.0013815000420436,60000.0,0.0445699989795684,0.2979021966457367,2405000.0,11.991629600524902,460000.0,2.293111085891724,NaN
RUS,Russian Federation,1997.0,1.434000005247E-4,83000.0,0.0075500002130866,0.0559400990605354,0.0010991999879479,236000.0,0.0354599989950656,0.1596174985170364,3440000.0,2.3255059719085693,418000.0,0.2827591896057129,NaN
RUS,Russian Federation,1998.0,1.347999932477E-4,56000.0,0.0071000000461936,0.0377648994326591,0.0013257999671623,252000.0,0.0427699983119964,0.1705451011657714,4239000.0,2.870910882949829,383000.0,0.2595424950122833,NaN
RUS,Russian Federation,1999.0,2.954000083263E-4,155000.0,0.0155499996617436,0.1055283024907112,0.0025651999749243,484000.0,0.0827500000596046,0.3285455107688904,3060000.0,2.078289031982422,462000.0,0.3135091066360473,NaN
RUS,Russian Federation,2000.0,1.983999973163E-4,57000.0,0.0104400003328919,0.0389375984668731,0.0020061999093741,393000.0,0.0647099986672401,0.2683500945568084,4713000.0,3.215178966522217,425000.0,0.2896682918071747,NaN
RUS,Russian Federation,2001.0,4.719999924418517E-5,25000.0,0.0024800000246614,0.0169066004455089,9.594999719411E-4,165000.0,0.0309500005096197,0.1129233017563819,2819000.0,1.9311039447784424,567000.0,0.3881596028804779,NaN
RUS,Russian Federation,2002.0,2.479999966453761E-5,4000.0,0.0013099999632686,0.0030143000185489,6.237999768927E-4,165000.0,0.0201200004667043,0.113826498389244,4593000.0,3.1607699394226074,909000.0,0.6258624792098999,NaN
RUS,Russian Federation,2003.0,4.379999882075936E-5,19000.0,0.0023099998943507,0.0131398001685738,6.79199991282E-4,146000.0,0.0219100005924701,0.1007940992712974,2039000.0,1.409371018409729,189000.0,0.1304945945739746,NaN
RUS,Russian Federation,2004.0,4.990000161342323E-5,64000.0,0.0026199999265372,0.0440806001424789,5.756000173278E-4,144000.0,0.0185700003057718,0.10013909637928,3513000.0,2.438724994659424,256000.0,0.1778064966201782,NaN
RUS,Russian Federation,2010.0,2.8899999051645864E-6,2000.0,1.519999932497E-4,0.0011198000283911,9.29000016185455E-5,28000.0,0.003000000026077,0.0193227007985115,4852000.0,3.3965489864349365,641000.0,0.4485988914966583,NaN
RUS,Russian Federation,2011.0,0.0013729999773204,22000.0,0.0722599998116493,0.0154825001955032,0.0016091000288724,34000.0,0.051910001784563,0.0234853997826576,5596000.0,3.914119958877564,714000.0,0.4994404017925262,NaN
RUS,Russian Federation,2012.0,2.394000039203E-4,7000.0,0.0126000000163912,0.0050496999174356,3.000000142492E-4,7000.0,0.0096800001338124,0.0050496999174356,4365000.0,3.048183917999268,243000.0,0.1698527932167053,NaN
RUS,Russian Federation,2013.0,5.322999786585E-4,9000.0,0.0280200000852346,0.006122900173068,7.209000177681E-4,39000.0,0.0232500005513429,0.0269639007747173,6939000.0,4.8350830078125,948000.0,0.6608133912086487,NaN
RUS,Russian Federation,2014.0,9.77000017883256E-5,1000.0,0.0051400000229477,7.596000214107E-4,1.381000038236E-4,11000.0,0.0044499998912215,0.0076756998896598,7005000.0,4.870790958404541,857000.0,0.5957202911376953,NaN
RWA,Rwanda,2000.0,0.0194678008556365,70000.0,1.0246200561523435,0.8706449270248413,0.0271955002099275,55000.0,0.877269983291626,0.6824082136154175,677000.0,8.440650939941406,107000.0,1.33514404296875,NaN
RWA,Rwanda,2005.0,0.0209833998233079,120000.0,1.104390025138855,1.333541989326477,0.0335717014968395,90000.0,1.08296000957489,1.0011839866638184,679000.0,7.548018932342529,148000.0,1.651419997215271,NaN
RWA,Rwanda,2010.0,0.0180571004748344,96000.0,0.9503700137138368,0.9379339218139648,0.0256149992346763,40000.0,0.8262900114059448,0.3870089054107666,472000.0,4.609839916229248,72000.0,0.6997843980789185,NaN
SAS,South Asia,2000.0,NaN,6.2252E7,NaN,4.49302864074707,NaN,3.7208E7,NaN,2.682948112487793,1.65986E8,11.979605674743652,2.8883E7,2.0794026851654053,NaN
