depcode,deplib,cominsee,comlib,equipementid,equnbequidentique,actcode,actlib,equactivitepraticable,equactivitepratique,equactivitesallespe,actnivlib,equutilperformance,equhauteursurfaceevo,equathnbsauthauteur,equnatureskkmlance,equnateclsub,equaccueillocalrangement,equacceshandimaire,equnatureskaltitudehaute,equacceshandisvestiaire,gestiontypeproprietaireprinclib,equnatcouloir,equathnbsauttotal,equacceshandimvestiaire,equnombatiment,equtravauxrealconformite,equnaturesktotalremontee,equpresencepataugeoir,equconfortbainvapeur,equacceshandisaire,gestiontypegestionnaireprinclib,equnatimhandi,equnom,anneetravauxreallibelle,equnatureacpubmec,equsanitairepublic,equnatureacpubped,equsaenbcouloir,equerppa,equnatprofmini,gestiontypeproprietaireseclib,equipementtir300,equutilformation,equnatureskjardinalpin,equnatureskslalom,equdemarchehqe,equsono,equipementtirautre,equtravauxrealnorme,equdatecreation,equnatureskborder,anneeservicelib,nb_ficheequipement,equnatureskhalfpipe,equnatureacsecmec,equnaturesevoies,equnatureacpubrout,equlongueurevolution,equnaturepdesi,equnatsurv,equsaehauteur,column_202,equnatriviere,equipementtypelib,equeclairage,equvestiairespochauffe,equaccueilaucun,equathnbcouloirligne,equnatlongueurbassin,equconfortbainbouillonant,equsanitairesportif,equnatnbp7,equnatnbptotal,equnatnbp5,equnatnbp3,equipnaturesituationlib,equnatureskaltitudebasse,equnbvestiairearbitre,equdatemaj,equacceshandimsanispo,equnatureloctec,equaccueildopage,equacceshandimtribune,equnatureskdebit,equnatureskjardinnordique,equacceshandimsanipub,equnaturelocped,equipementtypecode,naturesollib,equnatmm,equathnblancertotal,equipementtir10,equtravauxrealdegradation,equnatureacpubnau,equchauffagesolaire,equnatpentaglisse,equnatfm,equerpoa,equerpref,equsurfaceevolution,equathnbsautlongueur,equathnbdisque,equathnbsauttriple,equerpcategorie,equacceshandissanipub,equdatederniertravauxaucun,equaccueilclub,equaccueilsalle,equnaturesknbkmskinordique,equgestiondsp,equnatautre,equipementtir100,equnbvestiairespo,equaccueilautre,equdouche,equtravauxrealvetuste,equnatureacsecped,equhauteurevolution,equacceshandissanispo,equgpsy,equathlonglignedroite,equipementtir200,equathnbmarteaumixte,equproximite,equathriviere,equerpl,equerpo,equerpn,naturelibelle,equnaturesksnowpark,equnatmav,equutilscolaire,equnatnbp10,equnaturealert,equaccueilbuvette,equnatlargeurbassin,equgpsx,equerpx,insnom,equlargeurevolution,equerpp,column_201,equerpr,equconfortautre,equnaturesknbkmskialpin,equconfortsolarium,equipementtir50,equaccueilreception,equaccueilbureau,equchauffagegaz,equsaesurface,equathdev,equtableaufixe,equerpcts,equnatformelib,equacceshandistribune,equgpsy_x,equaccueilinfirmerie,equnatnbttotal,equathnbcouloirhorsligne,equutilindividuel,equutilclub,equnatureclassfedemaxi,column_200,equaccueilmedic,equchauffageautre,equutilautre,equnatureacsecrout,equchauffageelectricite,equerpsg,equipementtir25,equconfortsauna,equanneeservice,equnatureautorise,equnatureshnbpisteneigearti,equconfortaucun,equnatsurfacebassin,equnatnbt3,equnatnbt1,equdatederniertravauxreal,gestiontypegestionnaireseclib,equnbplacetribune,equathnbjavelot,equnaturesignal,equacceshandimaucun,equutilrecreation,equnaturesktremplin,equchauffagenon,equnattobog,equacceshandisaucun,equnbcouloirpiste,equnatureestour,equipementtirplateau,equathnbmarteau,equtravauxrealusager,equnatureclassfedemini,equathnbsautperche,equnatureaetreuil,equathnbpoids,insnumeroinstall,equchauffagefuel,equerprpe,equnatprofmax,equnatureacsecnau,equnatsurfaceplagebassin,equchrono,equnatsonorisationsub,equouvertsaison,equamenagementaucun,insaccessibiliteaucun,inscodepostal,inspartlibelle,insnbcouvert,insarrondissement,instransporttrain,insnbplaceparkinghandi,instransportmetro,insnblit,inslieudit,instransportbateau,insmulticommune,insdatecreation,insnbplaceparking,nb_equipements,instransportautre,insemprisefonciere,instransporttram,insaccessibilitehandimoteur,insnovoie,insgardiennee,inslibellevoie,insinternat,instransportbus,insdatemaj,insaccessibilitehandisens
94,Val-de-Marne,94071,Sucy-en-Brie,154493,1,8104,Tir aux armes reglementaires,-1,-1,0,Competition departementale,1.0,,,,,-1,Oui,,Non-concerne,Commune,,,Non-concerne,,0,,,0,Non,Association(s),,Pas De Tir A 25 Metres,A partir de 2005,,0,,,0,,,0.0,1.0,,,0.0,0,-1.0,0,2005-09-23T00:00:00,,1975-1984,4,,,,,35.0,,,,,,Pas de tir a la cible,-1,0.0,0,,,0,-1,,,,,,,0,2016-04-04T13:52:03,Oui,,0,Non-concerne,,,Non-concerne,,1402,Stabilise/cendree,,,0.0,-1,,0,,,0.0,0,280.0,,,,,Non-concerne,0,0,0,,0.0,,0.0,0,0,0,-1,,,Non,48.76856,,0.0,,0,,0,0.0,0.0,Decouvert,,,,,,-1,,2.53152,0,Cercle De Tir Sucy En Brie,8.0,0.0,,0,0,,0,0.0,0,-1,0,,,0,0,,Non-concerne,"48.76856, 2.53152",0,,,,1.0,,,0,0,1.0,,0,0,0.0,0,1977.0,,,-1,,,,2012.0,,0,,,Non,1.0,,-1,,Oui,10.0,,0.0,,-1,,,,,940710012,0,0,,,,0,,0.0,-1,0,94370,Non,0,,1,0,0,0,Fort De Sucy En Brie,0,0.0,2005-09-23T00:00:00,50,5,0,0,0,1,,Non,Allee Sere De Rivieres,0.0,1,2016-04-04T13:52:02,0
94,Val-de-Marne,94071,Sucy-en-Brie,154493,1,8101,Carabine (hors 300m) / Pistolet / Plateaux,-1,-1,0,Entrainement,1.0,,,,,-1,Oui,,Non-concerne,Commune,,,Non-concerne,,0,,,0,Non,Association(s),,Pas De Tir A 25 Metres,A partir de 2005,,0,,,0,,,0.0,1.0,,,0.0,0,-1.0,0,2005-09-23T00:00:00,,1975-1984,4,,,,,35.0,,,,,,Pas de tir a la cible,-1,0.0,0,,,0,-1,,,,,,,0,2016-04-04T13:52:03,Oui,,0,Non-concerne,,,Non-concerne,,1402,Stabilise/cendree,,,0.0,-1,,0,,,0.0,0,280.0,,,,,Non-concerne,0,0,0,,0.0,,0.0,0,0,0,-1,,,Non,48.76856,,0.0,,0,,0,0.0,0.0,Decouvert,,,,,,-1,,2.53152,0,Cercle De Tir Sucy En Brie,8.0,0.0,,0,0,,0,0.0,0,-1,0,,,0,0,,Non-concerne,"48.76856, 2.53152",0,,,,1.0,,,0,0,1.0,,0,0,0.0,0,1977.0,,,-1,,,,2012.0,,0,,,Non,1.0,,-1,,Oui,10.0,,0.0,,-1,,,,,940710012,0,0,,,,0,,0.0,-1,0,94370,Non,0,,1,0,0,0,Fort De Sucy En Brie,0,0.0,2005-09-23T00:00:00,50,5,0,0,0,1,,Non,Allee Sere De Rivieres,0.0,1,2016-04-04T13:52:02,0
94,Val-de-Marne,94071,Sucy-en-Brie,154500,1,3602,Musculation,-1,-1,0,Loisir - Entretien - Remise en forme,,,,,,-1,Oui,,Non,Commune,,,Oui,,0,,,0,Non,Commune,,Salle De Musculation,,,-1,,,0,,,,,,,0.0,0,,0,2005-09-23T00:00:00,,1995-2004,2,,,,,16.0,,,,,,Salle de musculation/cardiotraining,-1,-1.0,0,,,0,-1,,,,,,,1,2016-03-08T17:01:28,Oui,,0,Non-concerne,,,Oui,,802,Synthetique (hors gazon),,,,0,,0,,,0.0,0,160.0,,,,,Non,-1,0,0,,0.0,,,4,0,-1,0,,3.0,Non,48.75999,,,,0,,0,0.0,0.0,Interieur,,,1.0,,,-1,,2.52593,-1,Gymnase Du Piple,10.0,0.0,,0,0,,0,,-1,0,-1,,,0,0,,Non-concerne,"48.75999, 2.52593",0,,,,1.0,,,0,0,1.0,,0,0,,0,1996.0,,,-1,,,,,,0,,,Non,1.0,,0,,Oui,,,,,0,,,,,940710016,0,0,,,,0,,0.0,-1,0,94370,Non,0,,0,2,0,0,,0,0.0,2005-09-23T00:00:00,20,2,0,0,0,1,152 Bis,Avec logement de gardien,Rue De Boissy,0.0,1,2016-03-08T17:01:28,0
94,Val-de-Marne,94071,Sucy-en-Brie,154501,1,3701,Handball / Mini hand / Handball de plage,-1,-1,0,Competition departementale,1.0,,,,,-1,Oui,,Non,Commune,,,Oui,,0,,,0,Non,Commune,,Le Gymnase,,,-1,,,0,,,,1.0,,,0.0,-1,,0,2005-09-23T00:00:00,,1995-2004,2,,,,,44.0,,,,,,Salle multisports,-1,-1.0,0,,,0,-1,,,,,,,1,2016-03-08T17:01:28,Oui,,0,Non,,,Oui,,1901,Synthetique (hors gazon),,,,0,,0,,,0.0,0,800.0,,,,,Non,-1,0,0,,0.0,,,4,0,-1,0,,7.0,Non,48.75997,,,,0,,0,0.0,0.0,Interieur,,,1.0,,,-1,,2.52598,-1,Gymnase Du Piple,18.0,0.0,,0,0,,0,,-1,0,-1,,,-1,0,,Non,"48.75997, 2.52598",0,,,,1.0,,,0,0,1.0,,0,0,,0,1996.0,,,-1,,,,,,210,,,Non,1.0,,0,,Oui,,,,,0,,,,,940710016,0,0,,,,0,,0.0,0,0,94370,Non,0,,0,2,0,0,,0,0.0,2005-09-23T00:00:00,20,2,0,0,0,1,152 Bis,Avec logement de gardien,Rue De Boissy,0.0,1,2016-03-08T17:01:28,0
94,Val-de-Marne,94071,Sucy-en-Brie,154501,1,1101,Basket-Ball,-1,-1,0,Entrainement,1.0,,,,,-1,Oui,,Non,Commune,,,Oui,,0,,,0,Non,Commune,,Le Gymnase,,,-1,,,0,,,,1.0,,,0.0,-1,,0,2005-09-23T00:00:00,,1995-2004,2,,,,,44.0,,,,,,Salle multisports,-1,-1.0,0,,,0,-1,,,,,,,1,2016-03-08T17:01:28,Oui,,0,Non,,,Oui,,1901,Synthetique (hors gazon),,,,0,,0,,,0.0,0,800.0,,,,,Non,-1,0,0,,0.0,,,4,0,-1,0,,7.0,Non,48.75997,,,,0,,0,0.0,0.0,Interieur,,,1.0,,,-1,,2.52598,-1,Gymnase Du Piple,18.0,0.0,,0,0,,0,,-1,0,-1,,,-1,0,,Non,"48.75997, 2.52598",0,,,,1.0,,,0,0,1.0,,0,0,,0,1996.0,,,-1,,,,,,210,,,Non,1.0,,0,,Oui,,,,,0,,,,,940710016,0,0,,,,0,,0.0,0,0,94370,Non,0,,0,2,0,0,,0,0.0,2005-09-23T00:00:00,20,2,0,0,0,1,152 Bis,Avec logement de gardien,Rue De Boissy,0.0,1,2016-03-08T17:01:28,0
94,Val-de-Marne,94071,Sucy-en-Brie,154507,1,501,Saut,-1,-1,0,Entrainement,,,1.0,,,0,Non,,Non,Commune,,4.0,Non,,0,,,0,Non,Commune,,Stade D'Athletisme,,,-1,,,-1,,,,1.0,,,0.0,0,,0,2005-09-23T00:00:00,,1965-1974,16,,,,,,,,,,,Stade dathletisme,0,-1.0,0,6.0,,0,-1,,,,,,,4,2016-03-08T12:10:16,Non,,0,Non,,,Non,,1001,Stabilise/cendree,,4.0,,0,,0,,,0.0,0,,2.0,1.0,0.0,3.0,Non,-1,0,0,,0.0,,,4,0,-1,0,,,Non,48.75911,150.0,,0.0,0,0.0,0,0.0,0.0,Decouvert,,,1.0,,,0,,2.53288,0,Parc Des Sports De Sucy En Brie,,0.0,,0,0,,0,,0,0,0,,400.0,0,0,,Non,"48.75911, 2.53288",0,,6.0,1.0,1.0,,,0,0,,,0,0,,0,1969.0,,,-1,,,,,,580,1.0,,Oui,1.0,,-1,,Oui,,,,1.0,0,,1.0,,1.0,940710018,0,0,,,,0,,0.0,-1,1,94370,Complexe sportif,0,,0,3,0,0,,0,0.0,2005-09-23T00:00:00,100,24,0,480000,0,0,,Avec logement de gardien,Route De La Queue En Brie,0.0,1,2016-03-08T12:10:16,0
94,Val-de-Marne,94071,Sucy-en-Brie,154512,1,6401,Rugby a 15 / Rugby a 7,-1,-1,0,Entrainement,1.0,,,,,0,Non,,Non,Commune,,,Non,,0,,,0,Non,Commune,,Terrain De Football Honneur,,,-1,,,-1,,,,1.0,,,0.0,0,,0,2005-09-23T00:00:00,,1965-1974,16,,,,,105.0,,,,,,Terrain de football,-1,-1.0,-1,,,0,-1,,,,,,,4,2016-03-08T12:10:17,Non,,0,Non,,,Non,,2802,Gazon naturel,,,,0,,0,,,0.0,0,6930.0,,,,3.0,Non,-1,0,0,,0.0,,,4,0,-1,0,,,Non,48.75868,,,,0,,0,0.0,0.0,Decouvert,,,,,,0,,2.5337,0,Parc Des Sports De Sucy En Brie,66.0,0.0,,0,0,,0,,0,0,0,,,0,0,,Non,"48.75868, 2.5337",0,,,,1.0,,,0,0,1.0,,0,0,,0,1971.0,,,-1,,,,,,580,,,Oui,1.0,,-1,,Oui,,,,,0,,,,,940710018,0,0,,,,0,,0.0,-1,1,94370,Complexe sportif,0,,0,3,0,0,,0,0.0,2005-09-23T00:00:00,100,24,0,480000,0,0,,Avec logement de gardien,Route De La Queue En Brie,0.0,1,2016-03-08T12:10:16,0
94,Val-de-Marne,94071,Sucy-en-Brie,154513,2,7901,Tennis,-1,-1,0,Entrainement,,,,,,0,Non,,Non,Commune,,,Non,,0,,,0,Non,Commune,,2 Courts De Tennis Exterieurs 8 Et 9,1995-2004,,-1,,,-1,,,,1.0,,,0.0,0,,0,2005-09-23T00:00:00,,1975-1984,16,,,,,36.0,,,,,,Court de tennis,0,-1.0,0,,,0,-1,,,,,,,0,2016-03-08T12:10:17,Non,,0,Non-concerne,,,Non,,501,Synthetique (hors gazon),,,,0,,0,,,0.0,0,648.0,,,,5.0,Non,0,-1,0,,0.0,,,2,0,-1,0,,,Non,48.75917,,,,0,,0,0.0,0.0,Decouvert,,,1.0,,,-1,,2.53767,0,Parc Des Sports De Sucy En Brie,18.0,0.0,,0,0,,0,,0,0,0,,,0,0,,Non-concerne,"48.75917, 2.53767",0,,,1.0,1.0,,,0,0,1.0,,0,0,,0,1980.0,,,-1,,,,2003.0,,0,,,Oui,1.0,,-1,,Oui,,,,,0,,,,,940710018,0,0,,,,0,,0.0,-1,1,94370,Complexe sportif,0,,0,3,0,0,,0,0.0,2005-09-23T00:00:00,100,24,0,480000,0,0,,Avec logement de gardien,Route De La Queue En Brie,0.0,1,2016-03-08T12:10:16,0
94,Val-de-Marne,94071,Sucy-en-Brie,154516,3,7901,Tennis,-1,-1,0,Entrainement,,,,,,0,Non,,Non,Commune,,,Non,,0,,,0,Non,Commune,,"3 Courts De Tennis Couverts 3, 4 Et 5",1995-2004,,-1,,,0,,,,1.0,,,0.0,0,,0,2005-09-23T00:00:00,,1995-2004,16,,,,,36.0,,,,,,Court de tennis,-1,-1.0,0,,,0,-1,,,,,,,0,2016-03-08T12:10:17,Non,,0,Non-concerne,,,Non,,501,Synthetique (hors gazon),,,,0,,0,,,0.0,0,648.0,,,,5.0,Non,0,-1,0,,0.0,,,2,0,-1,0,,10.0,Non,48.75839,,,,0,,0,0.0,0.0,Interieur,,,,,,-1,,2.5357,-1,Parc Des Sports De Sucy En Brie,18.0,0.0,,0,0,,0,,0,0,0,,,0,0,,Non-concerne,"48.75839, 2.5357",0,,,1.0,1.0,,,0,0,1.0,,0,0,,0,2001.0,,,-1,,,,2004.0,,0,,,Oui,1.0,,-1,,Oui,,,,,0,,,,,940710018,0,0,,,,0,,0.0,-1,1,94370,Complexe sportif,0,,0,3,0,0,,0,0.0,2005-09-23T00:00:00,100,24,0,480000,0,0,,Avec logement de gardien,Route De La Queue En Brie,0.0,1,2016-03-08T12:10:16,0
94,Val-de-Marne,94071,Sucy-en-Brie,154521,1,2604,Saut d'obstacle,-1,-1,-1,Entrainement,,,,,,-1,Non,,Non-concerne,Etablissement prive commercial,,,Non-concerne,,0,,,0,Non,Etablissement prive commercial,,Manege 2,1995-2004,,-1,,,0,,,,1.0,,,0.0,0,,0,2005-09-23T00:00:00,,1965-1974,4,,,,,25.0,,,,,,Manage,-1,0.0,0,,,0,-1,,,,,,,0,2016-02-18T14:01:02,Non,,0,Non-concerne,,,Non,,903,Sable,,,,0,,0,,,0.0,0,425.0,,,,,Non,0,-1,0,,0.0,,,0,0,0,0,,7.0,Non,48.75499,,,,0,,0,0.0,0.0,Interieur,,,,,,-1,,2.554,0,Poney Club De Sucy,17.0,0.0,,0,0,,0,,0,-1,0,,,0,0,,Non-concerne,"48.75499, 2.554",0,,,1.0,1.0,,,0,0,1.0,,0,0,,0,1968.0,,,-1,,,,2004.0,,0,,,Oui,1.0,,-1,,Oui,,,,,0,,,,,940710019,0,0,,,,0,,0.0,-1,0,94370,Non,0,,0,0,0,0,,0,0.0,2005-09-23T00:00:00,0,4,0,5067,0,1,16-18,Non,Allee Des Blancs,0.0,1,2016-02-18T14:01:02,0
94,Val-de-Marne,94071,Sucy-en-Brie,154522,1,2604,Saut d'obstacle,-1,-1,0,Entrainement,,,,,,-1,Non,,Non-concerne,Etablissement prive commercial,,,Non-concerne,,0,,,0,Non,Etablissement prive commercial,,Carriere,1995-2004,,-1,,,-1,,,,1.0,,,0.0,0,,0,2005-09-23T00:00:00,,1965-1974,4,,,,,40.0,,,,,,Carriare,-1,0.0,0,,,0,-1,,,,,,,0,2016-02-18T14:01:02,Non,,0,Non-concerne,,,Non,,901,Sable,,,,0,,0,,,0.0,0,1200.0,,,,5.0,Non,0,-1,0,,0.0,,,0,0,0,0,,,Non,48.755,,,,0,,0,0.0,0.0,Decouvert,,,,,,-1,,2.55308,0,Poney Club De Sucy,30.0,0.0,,0,0,,0,,0,-1,0,,,0,0,,Non-concerne,"48.755, 2.55308",0,,,1.0,1.0,,,0,0,1.0,,0,0,,0,1972.0,,,-1,,,,2001.0,,0,,,Oui,1.0,,-1,,Oui,,,,,0,,,,,940710019,0,0,,,,0,,0.0,-1,0,94370,Non,0,,0,0,0,0,,0,0.0,2005-09-23T00:00:00,0,4,0,5067,0,1,16-18,Non,Allee Des Blancs,0.0,1,2016-02-18T14:01:02,0
94,Val-de-Marne,94071,Sucy-en-Brie,154523,1,2604,Saut d'obstacle,-1,-1,0,Entrainement,,,,,,-1,Non,,Non-concerne,Etablissement prive commercial,,,Non-concerne,,0,,,0,Non,Etablissement prive commercial,,Manege 1,,,-1,,,0,,,,1.0,,,0.0,0,,0,2005-09-23T00:00:00,,1995-2004,4,,,,,22.0,,,,,,Manage,-1,0.0,0,,,0,-1,,,,,,,0,2016-02-18T14:01:02,Non,,0,Non-concerne,,,Non,,903,Sable,,,,0,,0,,,0.0,0,440.0,,,,,Non,-1,-1,0,,0.0,,,0,0,0,0,,7.0,Non,48.75499,,,,0,,0,0.0,0.0,Interieur,,,,,,-1,,2.55403,0,Poney Club De Sucy,20.0,0.0,,0,0,,0,,0,-1,0,,,0,0,,Non-concerne,"48.75499, 2.55403",0,,,1.0,1.0,,,0,0,1.0,,0,0,,0,1998.0,,,-1,,,,,,0,,,Oui,1.0,,-1,,Oui,,,,,0,,,,,940710019,0,0,,,,0,,0.0,-1,0,94370,Non,0,,0,0,0,0,,0,0.0,2005-09-23T00:00:00,0,4,0,5067,0,1,16-18,Non,Allee Des Blancs,0.0,1,2016-02-18T14:01:02,0
94,Val-de-Marne,94071,Sucy-en-Brie,309760,1,3501,Gymnastique volontaire,-1,-1,0,Loisir - Entretien - Remise en forme,,,,,,0,Non,,Non,Commune,,,Oui,,0,,,0,Non,Commune,,Salle De Danse,,,0,,,0,,,,,,,0.0,0,,0,2010-07-07T00:00:00,,A partir de 2005,2,,,,,30.0,,,,,,Salles polyvalentes / des fates / non specialisees,-1,-1.0,0,,,0,-1,,,,,,,0,2016-03-07T12:05:39,Oui,,0,Non-concerne,,,Non-concerne,,2201,Parquet,,,,0,,0,,,,0,453.0,,,,5.0,Non-concerne,-1,0,0,,0.0,,,1,0,0,0,,3.0,Non,48.7721,,,,0,,-1,,,Interieur,,,,,,0,,2.51737,0,Maison Des Seniors - Club Montaleau,15.0,,,0,0,,0,,-1,0,0,,,0,0,,Non-concerne,"48.7721, 2.51737",0,,,,1.0,,,0,-1,1.0,,0,0,,0,2009.0,,,-1,,,,,,0,,,Non,1.0,,0,,Oui,,,,,0,,,,,940710026,0,0,,,,0,,0.0,-1,1,94370,Non,0,,1,0,0,0,,0,0.0,2010-07-07T00:00:00,0,2,0,0,0,0,,Non,Rue Des Fontaines,0.0,1,2016-03-07T12:05:39,0
94,Val-de-Marne,94071,Sucy-en-Brie,356798,1,2901,Football / Football en salle (Futsal),-1,-1,0,Competition departementale,1.0,,,,,0,Non,,Non,Commune,,,Oui,,0,,,0,Non,Commune,,Terrain De Football C Eclaire,,,-1,,,0,,,,1.0,,,,0,,0,2016-02-17T15:46:04,,1975-1984,16,,,,,105.0,,,,,,Terrain de football,-1,-1.0,0,,,0,-1,,,,,,,2,,Non,,0,Non-concerne,,,Non,,2802,Gazon naturel,,,,0,,0,,,0.0,0,6825.0,,,,,Non,-1,0,0,,0.0,,,16,0,-1,0,,,Non,48.77464,,,,0,,0,0.0,0.0,Decouvert,,,1.0,,,0,,2.50658,0,Stade Paul Meyer,65.0,0.0,,0,0,,0,,0,0,0,,,0,0,,Non-concerne,"48.77464, 2.50658",0,,,,1.0,,,0,0,1.0,,0,0,,0,1980.0,,,0,,,,,,0,,,Non,1.0,,-1,,Oui,,,,,0,,,,,940710002,0,0,,,,0,,,0,0,94370,Non,70,,1,6,0,0,,0,0.0,2005-09-23T00:00:00,120,33,0,200000,0,1,39,Avec logement de gardien,Rue De Paris,0.0,1,2016-02-17T15:46:04,0
94,Val-de-Marne,94071,Sucy-en-Brie,154460,1,3404,Expression gymnique,-1,-1,0,Loisir - Entretien - Remise en forme,,,,,,0,Non,,Non,Etablissement prive commercial,,,Non,,0,,,0,Non,Etablissement prive commercial,,Salle Cardiotraining,1995-2004,,0,,,0,,,,1.0,,,0.0,-1,,0,2005-09-23T00:00:00,,1985-1994,3,,,,,6.0,,,,,,Salle de musculation/cardiotraining,-1,-1.0,-1,,,0,-1,,,,,,,0,2016-02-17T15:48:47,Non,,0,Non-concerne,,,Non-concerne,,802,Parquet,,,,0,,0,,,0.0,0,36.0,,,,5.0,Non-concerne,0,0,0,,0.0,,,2,0,-1,0,,3.0,Non,48.77316,,,,0,,0,0.0,0.0,Interieur,,,,,,0,,2.50373,-1,Magic Form Sucy-En-Brie,6.0,0.0,,0,0,,0,,0,0,0,,,0,0,,Non-concerne,"48.77316, 2.50373",0,,,1.0,,,,0,0,,,-1,0,,0,1989.0,,,-1,,,,2004.0,,0,,,Oui,1.0,,0,,Oui,,,,,0,,,,,940710001,0,0,,,,0,,0.0,0,1,94370,Non,0,,1,0,0,0,,0,0.0,2005-09-23T00:00:00,4,3,0,350,0,0,6,Non,Allee Du Pacifique,0.0,1,2016-02-17T15:48:47,0
94,Val-de-Marne,94071,Sucy-en-Brie,154475,1,2901,Football / Football en salle (Futsal),-1,-1,0,Loisir - Entretien - Remise en forme,,,,,,0,Oui,,Non-concerne,Commune,,,Non-concerne,,0,,,0,Non,Commune,,City Stade,,,0,,,0,,,,,,,0.0,0,,0,2005-09-23T00:00:00,,1995-2004,2,,,,,26.0,,,,,,Plateau EPS/Multisports/city-stades,-1,0.0,-1,,,0,0,,,,,,,0,2016-03-09T09:36:28,Non-concerne,,0,Non-concerne,,,Non-concerne,,1701,Synthetique (hors gazon),,,,0,,0,,,0.0,0,364.0,,,,,Non-concerne,-1,0,0,,0.0,,,0,0,0,0,,,Non-concerne,48.77929,,,,-1,,0,0.0,0.0,Decouvert,,,,,,0,,2.50918,0,Aire De Proximite Des Noyers,14.0,0.0,,0,0,,0,,0,0,0,,,0,0,,Non-concerne,"48.77929, 2.50918",0,,,1.0,,,,0,0,,,0,0,,0,1999.0,,,-1,,,,,,0,,,Non,1.0,,-1,,Oui,,,,,0,,,,,940710003,0,0,,,,0,,0.0,-1,1,94370,Non,0,,1,0,0,0,,0,0.0,2005-09-23T00:00:00,0,2,0,0,0,0,,Non,Rue Du Moulin Bateau,0.0,1,2016-03-09T09:36:28,0
94,Val-de-Marne,94071,Sucy-en-Brie,154480,1,8801,Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley,-1,-1,0,Entrainement,,,,,,0,Oui,,Non,Commune,,,Non,,0,,,0,Non,Commune,,La Grande Salle,1995-2004,,-1,,,0,,,,1.0,,,0.0,0,,0,2005-09-23T00:00:00,,1965-1974,2,,,,,40.0,,,,,,Salle multisports,-1,-1.0,0,,,0,-1,,,,,,,0,2016-03-09T09:35:18,Non,,0,Non-concerne,,,Non,,1901,Synthetique (hors gazon),,,,0,,0,,,0.0,0,800.0,,,,3.0,Non,0,0,0,,0.0,,,3,0,-1,-1,,5.0,Non,48.77174,,,,0,,-1,0.0,0.0,Interieur,,,1.0,,,0,,2.51494,-1,Gymnase Montaleau,20.0,0.0,,0,0,,0,,0,-1,-1,,,0,0,,Non-concerne,"48.77174, 2.51494",0,,,,1.0,,,0,0,1.0,,0,0,,0,1965.0,,,-1,,,,2001.0,,0,,,Non,1.0,,0,,Oui,,,,,0,,,,,940710006,0,0,,,,0,,0.0,-1,0,94370,Non,0,,1,0,0,0,,0,0.0,2005-09-23T00:00:00,0,2,0,0,0,1,,Avec logement de gardien,Rue De Montaleau,0.0,1,2016-03-09T09:35:18,0
94,Val-de-Marne,94071,Sucy-en-Brie,154486,1,3602,Musculation,-1,-1,0,Loisir - Entretien - Remise en forme,,,,,,0,Oui,,Non,Commune,,,Non,,0,,,0,Non,Commune,,Salle De Cardiotraining,,,-1,,,0,,,,,,,0.0,0,,0,2005-09-23T00:00:00,,1995-2004,3,,,,,5.4,,,,,,Salle de musculation/cardiotraining,-1,-1.0,-1,,,0,-1,,,,,,,0,2016-03-09T09:32:34,Oui,,0,Non-concerne,,,Oui,,802,Synthetique (hors gazon),,,,0,,0,,,0.0,0,22.9,,,,5.0,Non,-1,0,0,,0.0,,,2,0,-1,0,,2.55,Non,48.77509,,,,0,,0,0.0,0.0,Interieur,,,,,,0,,2.52617,-1,Anim'Sport,4.24,0.0,,0,0,,0,,0,0,-1,,,0,0,,Non-concerne,"48.77509, 2.52617",0,,,1.0,1.0,,,0,0,1.0,,0,0,,0,2003.0,,,-1,,,,,,0,,,Non,1.0,,0,,Oui,,,,,0,,,,,940710009,0,0,,,,0,,0.0,-1,1,94370,Non,0,,0,0,0,0,Le Rond D'Or,0,0.0,2005-09-23T00:00:00,20,3,0,300,0,0,,Non,Place De La Fraternite,0.0,1,2016-03-09T09:32:34,0
94,Val-de-Marne,94071,Sucy-en-Brie,154488,1,4301,Judo / Jujitsu / Taiso,-1,-1,0,Entrainement,,,,,,0,Non,,Non,Commune,,,Non,,0,,,0,Non,Commune,,Dojo / Ring De Boxe,,,-1,,,0,,,,1.0,,,0.0,0,,0,2005-09-23T00:00:00,,1995-2004,3,,,,,11.22,,,,,,Dojo / Salle d'arts martiaux,-1,-1.0,-1,,,0,-1,,,,,,,0,2016-03-09T09:32:34,Oui,,0,Non-concerne,,,Oui,,1801,Synthetique (hors gazon),,,,0,,0,,,0.0,0,77.3,,,,5.0,Non,-1,0,0,,0.0,,,2,0,-1,0,,3.0,Non,48.7751,,,,0,,0,0.0,0.0,Interieur,,,1.0,,,0,,2.52617,-1,Anim'Sport,6.89,0.0,,0,0,,0,,0,0,-1,,,0,0,,Non-concerne,"48.7751, 2.52617",0,,,,1.0,,,0,0,1.0,,0,0,,0,2003.0,,,-1,,,,,,0,,,Non,1.0,,0,,Oui,,,,,0,,,,,940710009,0,0,,,,0,,0.0,-1,1,94370,Non,0,,0,0,0,0,Le Rond D'Or,0,0.0,2005-09-23T00:00:00,20,3,0,300,0,0,,Non,Place De La Fraternite,0.0,1,2016-03-09T09:32:34,0
