,Code région INSEE,Libellé région,Code département INSEE,Libellé département,Code EPCI INSEE,Libellé EPCI,Identifiant logement dans SI bailleur,Identifiant logement dans Répertoire RPLS,Code type de droit immobilier,Code commune INSEE,Code postal,Numéro de voirie,Indice de répétition,Type de voie,Nom de voie,Complément d’identification du logement : N° appartement,Complément d'identification du logement: N° boîte aux lettres,Complément d'identification du logement: N° escalier,Complément d'identification du logement: Couloir,Complément d’identification du logement : Etage,Complément d’identification du bâtiment autre,Complément d’identification du bâtiment : Entrée,Complément d’identification du bâtiment : Bâtiment,Complément d’identification du bâtiment : Immeuble,Complément d’identification du logement autre,Lieu dit,Code logement situé en Zone Urbaine Sensible,Code type de construction,Code nombre de pièces,Surface habitable (m²) - pour calcul,Année d'achèvement de la construction,Année de première mise en location,Année d'entrée du logement dans patrimoine locatif du bailleur,Code origine du patrimoine,Code financement initial,Code conventionnement,Numéro de la convention,Année d'expiration de la convention,Date de prise d'effet de la convention,Date de réalisation du DPE,Classe DPE - consommation d'énergie,Classe DPE - impact sur effet de serre,Code Alinéa SRU,Code financement au titre de la CUS
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,5272010036,0004066347,1,94058,94170,139,,,B AVENUE LAMARTINE,03,,01,,2,LE PERREUX SUR MARNE Lamartine,,Batiment 5272 / 01,,,,2,C,3,64,1995,1995,2008,3,12,1,94/1/02/1994/851231/1/092060/963,2027,01/11/1995,sans objet,sans objet,sans objet,1,13
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,5272010037,0004066355,1,94058,94170,139,,,A AVENUE LAMARTINE,01,,02,,0,LE PERREUX SUR MARNE Lamartine,,Batiment 5272 / 01,,,,2,C,1,30,1995,1995,2008,3,12,1,94/1/02/1994/851231/1/092060/963,2027,01/11/1995,sans objet,sans objet,sans objet,1,13
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,5272010038,0004066363,1,94058,94170,139,,,A AVENUE LAMARTINE,02,,02,,0,LE PERREUX SUR MARNE Lamartine,,Batiment 5272 / 01,,,,2,C,1,30,1995,1995,2008,3,12,1,94/1/02/1994/851231/1/092060/963,2027,01/11/1995,sans objet,sans objet,sans objet,1,13
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,5272010039,0004066371,1,94058,94170,139,,,A AVENUE LAMARTINE,03,,02,,0,LE PERREUX SUR MARNE Lamartine,,Batiment 5272 / 01,,,,2,C,2,55,1995,1995,2008,3,12,1,94/1/02/1994/851231/1/092060/963,2027,01/11/1995,sans objet,sans objet,sans objet,1,13
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,5272010041,0004066389,1,94058,94170,139,,,A AVENUE LAMARTINE,04,,02,,0,LE PERREUX SUR MARNE Lamartine,,Batiment 5272 / 01,,,,2,C,1,33,1995,1995,2008,3,12,1,94/1/02/1994/851231/1/092060/963,2027,01/11/1995,sans objet,sans objet,sans objet,1,13
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,5272010042,0004066397,1,94058,94170,139,,,A AVENUE LAMARTINE,01,,02,,1,LE PERREUX SUR MARNE Lamartine,,Batiment 5272 / 01,,,,2,C,3,64,1995,1995,2008,3,12,1,94/1/02/1994/851231/1/092060/963,2027,01/11/1995,sans objet,sans objet,sans objet,1,13
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,5272010043,0004066404,1,94058,94170,139,,,A AVENUE LAMARTINE,02,,02,,1,LE PERREUX SUR MARNE Lamartine,,Batiment 5272 / 01,,,,2,C,2,47,1995,1995,2008,3,12,1,94/1/02/1994/851231/1/092060/963,2027,01/11/1995,sans objet,sans objet,sans objet,1,13
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,5272010044,0004066412,1,94058,94170,139,,,A AVENUE LAMARTINE,03,,02,,1,LE PERREUX SUR MARNE Lamartine,,Batiment 5272 / 01,,,,2,C,3,63,1995,1995,2008,3,12,1,94/1/02/1994/851231/1/092060/963,2027,01/11/1995,sans objet,sans objet,sans objet,1,13
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,5272010045,0004066420,1,94058,94170,139,,,A AVENUE LAMARTINE,01,,02,,2,LE PERREUX SUR MARNE Lamartine,,Batiment 5272 / 01,,,,2,C,3,64,1995,1995,2008,3,12,1,94/1/02/1994/851231/1/092060/963,2027,01/11/1995,sans objet,sans objet,sans objet,1,13
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,5272010046,0004066438,1,94058,94170,139,,,A AVENUE LAMARTINE,02,,02,,2,LE PERREUX SUR MARNE Lamartine,,Batiment 5272 / 01,,,,2,C,5,101,1995,1995,2008,3,12,1,94/1/02/1994/851231/1/092060/963,2027,01/11/1995,sans objet,sans objet,sans objet,1,13
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,5272010047,0004066446,1,94058,94170,139,,,A AVENUE LAMARTINE,03,,02,,2,LE PERREUX SUR MARNE Lamartine,,Batiment 5272 / 01,,,,2,C,3,63,1995,1995,2008,3,12,1,94/1/02/1994/851231/1/092060/963,2027,01/11/1995,sans objet,sans objet,sans objet,1,13
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,5273010001,0004066660,1,94058,94170,22,,,AVENUE DU GENERAL DE,01,,01,,0,LE PERREUX SUR MARNE Aurélie,,Batiment 5273 / 01,,,,2,C,3,59,1991,1991,2008,3,16,2,,non renseigné,non renseigné,01/2009,Consommation d¿énergie E,Impact sur l¿effet de serre C,0,16
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,5273010002,0004066678,1,94058,94170,22,,,AVENUE DU GENERAL DE,01,,01,,1,LE PERREUX SUR MARNE Aurélie,,Batiment 5273 / 01,,,,2,C,3,60,1991,1991,2008,3,16,2,,non renseigné,non renseigné,01/2009,Consommation d¿énergie E,Impact sur l¿effet de serre C,0,16
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,5273010003,0004066686,1,94058,94170,22,,,AVENUE DU GENERAL DE,02,,01,,1,LE PERREUX SUR MARNE Aurélie,,Batiment 5273 / 01,,,,2,C,3,60,1991,1991,2008,3,16,2,,non renseigné,non renseigné,01/2009,Consommation d¿énergie E,Impact sur l¿effet de serre C,0,16
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,5273010004,0004066694,1,94058,94170,22,,,AVENUE DU GENERAL DE,01,,01,,2,LE PERREUX SUR MARNE Aurélie,,Batiment 5273 / 01,,,,2,C,3,60,1991,1991,2008,3,16,2,,non renseigné,non renseigné,01/2009,Consommation d¿énergie E,Impact sur l¿effet de serre C,0,16
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,5273010005,0004066701,1,94058,94170,22,,,AVENUE DU GENERAL DE,02,,01,,2,LE PERREUX SUR MARNE Aurélie,,Batiment 5273 / 01,,,,2,C,3,60,1991,1991,2008,3,16,2,,non renseigné,non renseigné,01/2009,Consommation d¿énergie E,Impact sur l¿effet de serre C,0,16
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,5273010006,0004066719,1,94058,94170,22,,,AVENUE DU GENERAL DE,01,,01,,3,LE PERREUX SUR MARNE Aurélie,,Batiment 5273 / 01,,,,2,C,3,60,1991,1991,2008,3,16,2,,non renseigné,non renseigné,01/2009,Consommation d¿énergie E,Impact sur l¿effet de serre C,0,16
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,5273010007,0004066727,1,94058,94170,22,,,AVENUE DU GENERAL DE,02,,01,,3,LE PERREUX SUR MARNE Aurélie,,Batiment 5273 / 01,,,,2,C,3,60,1991,1991,2008,3,16,2,,non renseigné,non renseigné,01/2009,Consommation d¿énergie E,Impact sur l¿effet de serre C,0,16
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,5273010008,0004066735,1,94058,94170,22,,,AVENUE DU GENERAL DE,01,,01,,4,LE PERREUX SUR MARNE Aurélie,,Batiment 5273 / 01,,,,2,C,3,56,1991,1991,2008,3,16,2,,non renseigné,non renseigné,01/2009,Consommation d¿énergie E,Impact sur l¿effet de serre C,0,16
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,5273010009,0004066743,1,94058,94170,22,,,AVENUE DU GENERAL DE,02,,01,,4,LE PERREUX SUR MARNE Aurélie,,Batiment 5273 / 01,,,,2,C,3,56,1991,1991,2008,3,16,2,,non renseigné,non renseigné,01/2009,Consommation d¿énergie E,Impact sur l¿effet de serre C,0,16
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,5274010001,0004066751,1,94058,94170,11,,,RUE DES FRATELLINI,01,,01,,0,LE PERREUX SUR MARNE Fratellini,,Batiment 5274 / 01,,,,2,C,2,50,2004,2004,2008,3,13,1,94/103/2003/851231/1092-060/1638,2053,01/11/2004,01/2009,Consommation d¿énergie C,Impact sur l¿effet de serre D,1,13
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,5274010002,0004066769,1,94058,94170,11,,,RUE DES FRATELLINI,02,,01,,0,LE PERREUX SUR MARNE Fratellini,,Batiment 5274 / 01,,,,2,C,1,33,2004,2004,2008,3,11,1,94/103/2003/851231/1092-060/1638,2053,01/11/2004,01/2009,Consommation d¿énergie C,Impact sur l¿effet de serre D,1,10
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,5274010003,0004066777,1,94058,94170,11,,,RUE DES FRATELLINI,03,,01,,0,LE PERREUX SUR MARNE Fratellini,,Batiment 5274 / 01,,,,2,C,2,45,2004,2004,2008,3,13,1,94/103/2003/851231/1092-060/1638,2053,01/11/2004,01/2009,Consommation d¿énergie C,Impact sur l¿effet de serre D,1,13
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,5274010004,0004066785,1,94058,94170,11,,,RUE DES FRATELLINI,01,,01,,1,LE PERREUX SUR MARNE Fratellini,,Batiment 5274 / 01,,,,2,C,2,50,2004,2004,2008,3,13,1,94/103/2003/851231/1092-060/1638,2053,01/11/2004,01/2009,Consommation d¿énergie C,Impact sur l¿effet de serre D,1,13
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,5274010005,0004066793,1,94058,94170,11,,,RUE DES FRATELLINI,02,,01,,1,LE PERREUX SUR MARNE Fratellini,,Batiment 5274 / 01,,,,2,C,1,33,2004,2004,2008,3,13,1,94/103/2003/851231/1092-060/1638,2053,01/11/2004,01/2009,Consommation d¿énergie C,Impact sur l¿effet de serre D,1,13
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,5274010006,0004066800,1,94058,94170,11,,,RUE DES FRATELLINI,03,,01,,1,LE PERREUX SUR MARNE Fratellini,,Batiment 5274 / 01,,,,2,C,2,45,2004,2004,2008,3,13,1,94/103/2003/851231/1092-060/1638,2053,01/11/2004,01/2009,Consommation d¿énergie C,Impact sur l¿effet de serre D,1,13
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,5274010007,0004066818,1,94058,94170,11,,,RUE DES FRATELLINI,04,,01,,1,LE PERREUX SUR MARNE Fratellini,,Batiment 5274 / 01,,,,2,C,3,66,2004,2004,2008,3,13,1,94/103/2003/851231/1092-060/1638,2053,01/11/2004,01/2009,Consommation d¿énergie C,Impact sur l¿effet de serre D,1,13
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,5274010008,0004066826,1,94058,94170,11,,,RUE DES FRATELLINI,01,,01,,2,LE PERREUX SUR MARNE Fratellini,,Batiment 5274 / 01,,,,2,C,4,84,2004,2004,2008,3,13,1,94/103/2003/851231/1092-060/1638,2053,01/11/2004,01/2009,Consommation d¿énergie C,Impact sur l¿effet de serre D,1,13
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,5274010009,0004066834,1,94058,94170,11,,,RUE DES FRATELLINI,02,,01,,2,LE PERREUX SUR MARNE Fratellini,,Batiment 5274 / 01,,,,2,C,2,45,2004,2004,2008,3,13,1,94/103/2003/851231/1092-060/1638,2053,01/11/2004,01/2009,Consommation d¿énergie C,Impact sur l¿effet de serre D,1,13
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,5274010010,0004066842,1,94058,94170,11,,,RUE DES FRATELLINI,03,,01,,2,LE PERREUX SUR MARNE Fratellini,,Batiment 5274 / 01,,,,2,C,3,66,2004,2004,2008,3,13,1,94/103/2003/851231/1092-060/1638,2053,01/11/2004,01/2009,Consommation d¿énergie C,Impact sur l¿effet de serre D,1,13
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,5274010011,0004066850,1,94058,94170,11,,,RUE DES FRATELLINI,01,,01,,3,LE PERREUX SUR MARNE Fratellini,,Batiment 5274 / 01,,,,2,C,4,84,2004,2004,2008,3,13,1,94/103/2003/851231/1092-060/1638,2053,01/11/2004,01/2009,Consommation d¿énergie C,Impact sur l¿effet de serre D,1,13
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,5274010012,0004066868,1,94058,94170,11,,,RUE DES FRATELLINI,02,,01,,3,LE PERREUX SUR MARNE Fratellini,,Batiment 5274 / 01,,,,2,C,2,45,2004,2004,2008,3,13,1,94/103/2003/851231/1092-060/1638 (P,2053,01/11/2004,01/2009,Consommation d¿énergie C,Impact sur l¿effet de serre D,1,13
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,5274010013,0004066876,1,94058,94170,11,,,RUE DES FRATELLINI,03,,01,,3,LE PERREUX SUR MARNE Fratellini,,Batiment 5274 / 01,,,,2,C,3,66,2004,2004,2008,3,13,1,94/103/2003/851231/1092-060/1638,2053,01/11/2004,01/2009,Consommation d¿énergie C,Impact sur l¿effet de serre D,1,13
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,5274010014,0004066884,1,94058,94170,11,,,RUE DES FRATELLINI,01,,01,,4,LE PERREUX SUR MARNE Fratellini,,Batiment 5274 / 01,,,,2,C,4,84,2004,2004,2008,3,13,1,94/103/2003/851231/1092-060/1638,2053,01/11/2004,01/2009,Consommation d¿énergie C,Impact sur l¿effet de serre D,1,13
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,5274010015,0004066892,1,94058,94170,11,,,RUE DES FRATELLINI,02,,01,,4,LE PERREUX SUR MARNE Fratellini,,Batiment 5274 / 01,,,,2,C,2,45,2004,2004,2008,3,13,1,94/103/2003/851231/1092-060/1638,2053,01/11/2004,01/2009,Consommation d¿énergie C,Impact sur l¿effet de serre D,1,13
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,5274010016,0004066909,1,94058,94170,11,,,RUE DES FRATELLINI,03,,01,,4,LE PERREUX SUR MARNE Fratellini,,Batiment 5274 / 01,,,,2,C,3,66,2004,2004,2008,3,13,1,94/103/2003/851231/1092-060/1638,2053,01/11/2004,01/2009,Consommation d¿énergie C,Impact sur l¿effet de serre D,1,13
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,59201A0001,,1,94058,94170,134,,,AVENUE PIERRE BROSSOLETTE,1,,A,,0,LE PERREUX SUR MARNE A.PIERRE BROSSOLETT,,BATIMENT A,,,,2,C,4,80,2013,2014,2014,1,14,1,94 A BIS 07 2012 99864 1 2462,2026,16/10/2013,07/2013,Consommation d¿énergie B,Impact sur l¿effet de serre C,2,0
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,59201A0101,,1,94058,94170,134,,,AVENUE PIERRE BROSSOLETTE,101,,A,,1,LE PERREUX SUR MARNE A.PIERRE BROSSOLETT,,BATIMENT A,,,,2,C,3,62,2013,2014,2014,1,14,1,94 A BIS 07 2012 99864 1 2462,2026,16/10/2013,07/2013,Consommation d¿énergie B,Impact sur l¿effet de serre C,2,0
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,59201A0102,,1,94058,94170,134,,,AVENUE PIERRE BROSSOLETTE,102,,A,,1,LE PERREUX SUR MARNE A.PIERRE BROSSOLETT,,BATIMENT A,,,,2,C,2,38,2013,2014,2014,1,14,1,94 A BIS 07 2012 99864 1 2462,2026,16/10/2013,07/2013,Consommation d¿énergie A,Impact sur l¿effet de serre B,2,0
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,59201A0103,,1,94058,94170,134,,,AVENUE PIERRE BROSSOLETTE,103,,A,,1,LE PERREUX SUR MARNE A.PIERRE BROSSOLETT,,BATIMENT A,,,,2,C,3,64,2013,2014,2014,1,14,1,94 A BIS 07 2012 99864 1 2462,2026,16/10/2013,07/2013,Consommation d¿énergie B,Impact sur l¿effet de serre C,2,0
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,59201A0201,,1,94058,94170,134,,,AVENUE PIERRE BROSSOLETTE,201,,A,,2,LE PERREUX SUR MARNE A.PIERRE BROSSOLETT,,BATIMENT A,,,,2,C,3,61,2013,2014,2014,1,14,1,94 A BIS 07 2012 99864 1 2462,2026,16/10/2013,07/2013,Consommation d¿énergie B,Impact sur l¿effet de serre C,2,0
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,59201A0202,,1,94058,94170,134,,,AVENUE PIERRE BROSSOLETTE,202,,A,,2,LE PERREUX SUR MARNE A.PIERRE BROSSOLETT,,BATIMENT A,,,,2,C,2,38,2013,2014,2014,1,14,1,94 A BIS 07 2012 99864 1 2462,2026,16/10/2013,07/2013,Consommation d¿énergie A,Impact sur l¿effet de serre B,2,0
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,59201A0203,,1,94058,94170,134,,,AVENUE PIERRE BROSSOLETTE,203,,A,,2,LE PERREUX SUR MARNE A.PIERRE BROSSOLETT,,BATIMENT A,,,,2,C,3,64,2013,2014,2014,1,14,1,94 A BIS 07 2012 99864 1 2462,2026,16/10/2013,07/2013,Consommation d¿énergie B,Impact sur l¿effet de serre C,2,0
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,59201A0301,,1,94058,94170,134,,,AVENUE PIERRE BROSSOLETTE,301,,A,,3,LE PERREUX SUR MARNE A.PIERRE BROSSOLETT,,BATIMENT A,,,,2,C,3,61,2013,2014,2014,1,14,1,94 A BIS 07 2012 99864 1 2462,2026,16/10/2013,07/2013,Consommation d¿énergie B,Impact sur l¿effet de serre C,2,0
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,59201A0302,,1,94058,94170,134,,,AVENUE PIERRE BROSSOLETTE,302,,A,,3,LE PERREUX SUR MARNE A.PIERRE BROSSOLETT,,BATIMENT A,,,,2,C,2,38,2013,2014,2014,1,14,1,94 A BIS 07 2012 99864 1 2462,2026,16/10/2013,07/2013,Consommation d¿énergie A,Impact sur l¿effet de serre B,2,0
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,59201A0303,,1,94058,94170,134,,,AVENUE PIERRE BROSSOLETTE,303,,A,,3,LE PERREUX SUR MARNE A.PIERRE BROSSOLETT,,BATIMENT A,,,,2,C,3,63,2013,2014,2014,1,14,1,94 A BIS 07 2012 99864 1 2462,2026,16/10/2013,07/2013,Consommation d¿énergie B,Impact sur l¿effet de serre C,2,0
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,59201A0401,,1,94058,94170,134,,,AVENUE PIERRE BROSSOLETTE,401,,A,,4,LE PERREUX SUR MARNE A.PIERRE BROSSOLETT,,BATIMENT A,,,,2,C,2,45,2013,2014,2014,1,14,1,94 A BIS 07 2012 99864 1 2462,2026,16/10/2013,07/2013,Consommation d¿énergie B,Impact sur l¿effet de serre C,2,0
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,59201A0402,,1,94058,94170,134,,,AVENUE PIERRE BROSSOLETTE,402,,A,,4,LE PERREUX SUR MARNE A.PIERRE BROSSOLETT,,BATIMENT A,,,,2,C,4,72,2013,2014,2014,1,14,1,94 A BIS 07 2012 99864 1 2462,2026,16/10/2013,07/2013,Consommation d¿énergie B,Impact sur l¿effet de serre C,2,0
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,592P1A0001,,1,94058,94170,136,,,AVENUE PIERRE BROSSOLETTE,01,,P,,0,LE PERREUX SUR MARNE A.PIERRE BROSSOLETT,,PAVILLONS,,,,2,C,3,71,2013,2014,2014,1,14,1,94 A BIS 07 2012 99864 1 2462,2026,16/10/2013,07/2013,Consommation d¿énergie B,Impact sur l¿effet de serre C,2,0
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,592P1A0002,,1,94058,94170,136,,,AVENUE PIERRE BROSSOLETTE,2,,P,,0,LE PERREUX SUR MARNE A.PIERRE BROSSOLETT,,PAVILLONS,,,,2,C,3,68,2013,2014,2014,1,14,1,94 A BIS 07 2012 99864 1 2462,2026,16/10/2013,07/2013,Consommation d¿énergie B,Impact sur l¿effet de serre C,2,0
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,73701A0101,0042215849,1,94058,94170,46,,,RUE DU BOIS,,,A,,0,LE PERREUX SUR MARNE - 46 R. DU BOIS,,Batiment 1,,,,2,C,1,35,1994,1994,2011,1,12,1,94/1/121993/851231/1/075028/917,2026,07/12/1993,08/2009,Consommation d¿énergie D,Impact sur l¿effet de serre C,2,0
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,73701A0102,0042215865,1,94058,94170,46,,,RUE DU BOIS,,,A,,0,LE PERREUX SUR MARNE - 46 R. DU BOIS,,Batiment 1,,,,2,C,3,69,1994,1994,2011,1,12,1,94/1/121993/851231/1/075028/917,2026,07/12/1993,08/2009,Consommation d¿énergie D,Impact sur l¿effet de serre C,2,0
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,73701A0103,0042215881,1,94058,94170,46,,,RUE DU BOIS,,,A,,0,LE PERREUX SUR MARNE - 46 R. DU BOIS,,Batiment 1,,,,2,C,2,50,1994,1994,2011,1,12,1,94/1/121993/851231/1/075028/917,2026,07/12/1993,11/2007,Consommation d¿énergie D,Impact sur l¿effet de serre D,2,0
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,73701A0104,0042215906,1,94058,94170,46,,,RUE DU BOIS,,,A,,0,LE PERREUX SUR MARNE - 46 R. DU BOIS,,Batiment 1,,,,2,C,2,49,1994,1994,2011,1,12,1,94/1/121993/851231/1/075028/917,2026,07/12/1993,11/2008,Consommation d¿énergie E,Impact sur l¿effet de serre D,2,0
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,73701A0105,0042215922,1,94058,94170,46,,,RUE DU BOIS,,,A,,0,LE PERREUX SUR MARNE - 46 R. DU BOIS,,Batiment 1,,,,2,C,3,67,1994,1994,2011,1,12,1,94/1/121993/851231/1/075028/917,2026,07/12/1993,08/2009,Consommation d¿énergie D,Impact sur l¿effet de serre C,2,0
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,73701A0201,0042215948,1,94058,94170,46,,,RUE DU BOIS,,,A,,0,LE PERREUX SUR MARNE - 46 R. DU BOIS,,Batiment 1,,,,2,C,3,66,1994,1994,2011,1,12,1,94/1/121993/851231/1/075028/917,2026,07/12/1993,08/2009,Consommation d¿énergie D,Impact sur l¿effet de serre C,2,0
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,73701A0202,0042215964,1,94058,94170,46,,,RUE DU BOIS,,,A,,0,LE PERREUX SUR MARNE - 46 R. DU BOIS,,Batiment 1,,,,2,C,2,51,1994,1994,2011,1,12,1,94/1/121993/851231/1/075028/917,2026,07/12/1993,08/2009,Consommation d¿énergie D,Impact sur l¿effet de serre C,2,0
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,73701A1111,0042216342,1,94058,94170,46,,,RUE DU BOIS,,,A,,1,LE PERREUX SUR MARNE - 46 R. DU BOIS,,Batiment 1,,,,2,C,3,68,1994,1994,2011,1,12,1,94/1/121993/851231/1/075028/917,2026,07/12/1993,08/2009,Consommation d¿énergie D,Impact sur l¿effet de serre C,2,0
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,73701A1112,0042216368,1,94058,94170,46,,,RUE DU BOIS,,,A,,1,LE PERREUX SUR MARNE - 46 R. DU BOIS,,Batiment 1,,,,2,C,3,67,1994,1994,2011,1,12,1,94/1/121993/851231/1/075028/917,2026,07/12/1993,08/2009,Consommation d¿énergie D,Impact sur l¿effet de serre C,2,0
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,73701A1113,0042216376,1,94058,94170,46,,,RUE DU BOIS,,,A,,1,LE PERREUX SUR MARNE - 46 R. DU BOIS,,Batiment 1,,,,2,C,2,52,1994,1994,2011,1,12,1,94/1/121993/851231/1/075028/917,2026,07/12/1993,08/2009,Consommation d¿énergie D,Impact sur l¿effet de serre C,2,0
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,73701A1114,0042216392,1,94058,94170,46,,,RUE DU BOIS,,,A,,1,LE PERREUX SUR MARNE - 46 R. DU BOIS,,Batiment 1,,,,2,C,4,83,1994,1994,2011,1,12,1,94/1/121993/851231/1/075028/917,2026,07/12/1993,08/2009,Consommation d¿énergie D,Impact sur l¿effet de serre C,2,0
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,73701A1211,0042216409,1,94058,94170,46,,,RUE DU BOIS,,,A,,1,LE PERREUX SUR MARNE - 46 R. DU BOIS,,Batiment 1,,,,2,C,3,64,1994,1994,2011,1,12,1,94/1/121993/851231/1/075028/917,2026,07/12/1993,08/2009,Consommation d¿énergie D,Impact sur l¿effet de serre C,2,0
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,73701A1212,0042216425,1,94058,94170,46,,,RUE DU BOIS,,,A,,1,LE PERREUX SUR MARNE - 46 R. DU BOIS,,Batiment 1,,,,2,C,3,65,1994,1994,2011,1,12,1,94/1/121993/851231/1/075028/917,2026,07/12/1993,08/2009,Consommation d¿énergie D,Impact sur l¿effet de serre C,2,0
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,73701A2121,0042216748,1,94058,94170,46,,,RUE DU BOIS,,,A,,2,LE PERREUX SUR MARNE - 46 R. DU BOIS,,Batiment 1,,,,2,C,3,68,1994,1994,2011,1,12,1,94/1/121993/851231/1/075028/917,2026,07/12/1993,06/2009,Consommation d¿énergie E,Impact sur l¿effet de serre D,2,0
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,73701A2122,0042216764,1,94058,94170,46,,,RUE DU BOIS,,,A,,2,LE PERREUX SUR MARNE - 46 R. DU BOIS,,Batiment 1,,,,2,C,3,67,1994,1994,2011,1,12,1,94/1/121993/851231/1/075028/917,2026,07/12/1993,08/2009,Consommation d¿énergie D,Impact sur l¿effet de serre C,2,0
,11,Ile-de-France,94,VAL DE MARNE,249400078,CA Vallée de la Marne,73701A2123,0042216780,1,94058,94170,46,,,RUE DU BOIS,,,A,,2,LE PERREUX SUR MARNE - 46 R. DU BOIS,,Batiment 1,,,,2,C,2,52,1994,1994,2011,1,12,1,94/1/121993/851231/1/075028/917,2026,07/12/1993,08/2009,Consommation d¿énergie D,Impact sur l¿effet de serre C,2,0
