"reg_""Semaine""_""cl_age90""_""NewAdmHospit"""
"01;""2021-S06"";""29"";0"
"01;""2021-S07"";""29"";0"
"01;""2021-S08"";""29"";0"
"01;""2021-S09"";""29"";0"
"01;""2021-S10"";""29"";0"
"01;""2021-S11"";""29"";1"
"01;""2021-S12"";""29"";0"
"01;""2021-S13"";""29"";0"
"01;""2021-S14"";""29"";0"
"01;""2021-S15"";""29"";0"
"01;""2021-S16"";""29"";2"
"01;""2021-S17"";""29"";1"
"01;""2021-S18"";""29"";0"
"01;""2021-S19"";""29"";3"
"01;""2021-S20"";""29"";1"
"01;""2021-S21"";""29"";0"
"01;""2021-S22"";""29"";1"
"01;""2021-S23"";""29"";0"
"01;""2021-S24"";""29"";0"
"01;""2021-S25"";""29"";1"
"01;""2021-S26"";""29"";1"
"01;""2021-S27"";""29"";2"
"01;""2021-S28"";""29"";1"
"01;""2021-S29"";""29"";5"
"01;""2021-S30"";""29"";4"
"01;""2021-S31"";""29"";11"
"01;""2021-S32"";""29"";17"
"01;""2021-S33"";""29"";16"
"01;""2021-S34"";""29"";11"
"01;""2021-S35"";""29"";11"
"01;""2020-S09"";""39"";0"
"01;""2020-S10"";""39"";0"
"01;""2020-S11"";""39"";0"
"01;""2020-S12"";""39"";3"
"01;""2020-S13"";""39"";0"
"01;""2020-S14"";""39"";1"
"01;""2020-S15"";""39"";0"
"01;""2020-S16"";""39"";0"
"01;""2020-S17"";""39"";0"
"01;""2020-S18"";""39"";0"
"01;""2020-S19"";""39"";0"
"01;""2020-S20"";""39"";0"
"01;""2020-S21"";""39"";0"
"01;""2020-S22"";""39"";0"
"01;""2020-S23"";""39"";0"
"01;""2020-S24"";""39"";0"
"01;""2020-S25"";""39"";0"
"01;""2020-S26"";""39"";1"
"01;""2020-S27"";""39"";0"
"01;""2020-S28"";""39"";0"
"01;""2020-S29"";""39"";0"
"01;""2020-S30"";""39"";0"
"01;""2020-S31"";""39"";0"
"01;""2020-S32"";""39"";0"
"01;""2020-S33"";""39"";1"
"01;""2020-S34"";""39"";4"
"01;""2020-S35"";""39"";1"
"01;""2020-S36"";""39"";4"
"01;""2020-S37"";""39"";7"
"01;""2020-S38"";""39"";5"
"01;""2020-S39"";""39"";7"
"01;""2020-S40"";""39"";5"
"01;""2020-S41"";""39"";4"
"01;""2020-S42"";""39"";2"
"01;""2020-S43"";""39"";4"
"01;""2020-S44"";""39"";3"
"01;""2020-S45"";""39"";4"
"01;""2020-S46"";""39"";3"
"01;""2020-S47"";""39"";1"
"01;""2020-S48"";""39"";1"
"01;""2020-S49"";""39"";0"
"01;""2020-S50"";""39"";1"
"01;""2020-S51"";""39"";0"
"01;""2020-S52"";""39"";0"
"01;""2020-S53"";""39"";1"
"01;""2021-S01"";""39"";1"
"01;""2021-S02"";""39"";1"
"01;""2021-S03"";""39"";1"
"01;""2021-S04"";""39"";0"
"01;""2021-S05"";""39"";1"
"01;""2021-S06"";""39"";1"
"01;""2021-S07"";""39"";2"
"01;""2021-S08"";""39"";1"
"01;""2021-S09"";""39"";0"
"01;""2021-S10"";""39"";0"
"01;""2021-S11"";""39"";1"
"01;""2021-S12"";""39"";3"
"01;""2021-S13"";""39"";2"
"01;""2021-S14"";""39"";1"
"01;""2021-S15"";""39"";4"
"01;""2021-S16"";""39"";2"
"01;""2021-S17"";""39"";5"
"01;""2021-S18"";""39"";3"
"01;""2021-S19"";""39"";2"
"01;""2021-S20"";""39"";1"
"01;""2021-S21"";""39"";3"
"01;""2021-S22"";""39"";5"
"01;""2021-S23"";""39"";4"
"01;""2021-S24"";""39"";1"
"01;""2021-S25"";""39"";0"
"01;""2021-S26"";""39"";1"
"01;""2021-S27"";""39"";0"
"01;""2021-S28"";""39"";3"
"01;""2021-S29"";""39"";3"
"01;""2021-S30"";""39"";15"
"01;""2021-S31"";""39"";12"
"01;""2021-S32"";""39"";42"
"01;""2021-S33"";""39"";26"
"01;""2021-S34"";""39"";23"
"01;""2021-S35"";""39"";15"
"01;""2020-S09"";""49"";0"
"01;""2020-S10"";""49"";0"
"01;""2020-S11"";""49"";0"
"01;""2020-S12"";""49"";1"
"01;""2020-S13"";""49"";2"
"01;""2020-S14"";""49"";3"
