cle_interop_numero_suffixe_voie_nom_commune_nom_position_source_date_der_maj_uid_adresse_x_y_long_lat_lieudit_complement_nom_commune_insee_commune_deleguee_insee_commune_deleguee_nom_cad_parcelles
05032_x011_02695;2695;;Route des Borels;CHAMPOLEON;entrée;commune;2020-02-25;;958523.996773938;6406799.25812264;6.2649494376146;44.7122059344431;Les Gubias;05032;;;0500320000G0092
05032_x011_02716;2716;;Route des Borels;CHAMPOLEON;entrée;commune;2020-02-25;;958573.3;6406860.76;6.26560349190522;44.7127408072525;Les Gubias;05032;;;0500320000G0098
05032_x011_02718;2718;;Route des Borels;CHAMPOLEON;entrée;commune;2020-02-25;;958483.31;6406867.48;6.26447178134006;44.7128347455809;Les Gubias;05032;;;0500320000G0101
05032_x011_03710;3710;;Route des Borels;CHAMPOLEON;entrée;commune;2020-02-25;;958107.61;6407627.54;6.2601284259932;44.7198113728392;Les Juliens;05032;;;0500320000F0765
05032_x011_03712;3712;;Route des Borels;CHAMPOLEON;entrée;commune;2020-02-25;;958076.748237622;6407636.14969592;6.25974354408371;44.7199002868754;Les Juliens;05032;;;0500320000F0762
05032_x011_03730;3730;;Route des Borels;CHAMPOLEON;entrée;commune;2020-02-25;;958035.961862169;6407651.14674806;6.25923677439803;44.7200503426074;Les Borels;05032;;;0500320000F0550
05032_x011_03745;3745;;Route des Borels;CHAMPOLEON;entrée;commune;2020-02-25;;958015.218276029;6407640.63479563;6.25896958399165;44.7199634906316;Les Borels;05032;;;0500320000F0722
05032_x011_03820;3820;;Route des Borels;CHAMPOLEON;entrée;commune;2020-02-25;;958048.4;6407710.92;6.25942484837329;44.720583398294;Les Borels;05032;;;0500320000F0590
05032_x011_03822;3822;;Route des Borels;CHAMPOLEON;entrée;commune;2020-02-25;;958046.193495874;6407724.45009639;6.25940405989822;44.7207059249339;Les Borels;05032;;;0500320000F0587
05032_x011_03852;3852;;Route des Borels;CHAMPOLEON;entrée;commune;2020-02-25;;958033.93;6407736.6;6.2592556653782;44.7208197726109;Les Borels;05032;;;0500320000F0725
05032_x011_03904;3904;;Route des Borels;CHAMPOLEON;entrée;commune;2020-02-25;;958019.03;6407790.25;6.25909562928768;44.7213079042479;Les Borels;05032;;;0500320000F0600
05032_x011_03920;3920;;Route des Borels;CHAMPOLEON;entrée;commune;2020-02-25;;958018.64;6407805.13;6.25909846185839;44.7214418988161;Les Borels;05032;;;0500320000F0601
05032_x011_03954;3954;;Route des Borels;CHAMPOLEON;entrée;commune;2020-02-25;;958025.800308148;6407830.27041758;6.25920190257246;44.7216653838222;Les Borels;05032;;;0500320000F0602
05032_x011_04080;4080;;Route des Borels;CHAMPOLEON;entrée;commune;2020-02-25;;957973.661024065;6407922.8456787;6.25859229177447;44.7225174916665;Les Couates;05032;;;0500320000F0464
05032_x012_00583;583;;Route des Clapiers;CHAMPOLEON;entrée;commune;2020-02-25;;958310.864297771;6405661.29272821;6.2616675059534;44.7020489752245;La Vigne;05032;;;0500320000A0241
05032_x012_00729;729;;Route des Clapiers;CHAMPOLEON;entrée;commune;2020-02-25;;958320.680339447;6405815.98798878;6.26187195546508;44.7034368407807;La Vigne;05032;;;0500320000A0536
05032_x012_00805;805;;Route des Clapiers;CHAMPOLEON;entrée;commune;2020-02-25;;958325.588360285;6405863.49392633;6.26195862623441;44.7038623415543;La Vigne;05032;;;0500320000A0535
05032_x012_00923;923;;Route des Clapiers;CHAMPOLEON;entrée;commune;2020-02-25;;958291.787839418;6405937.94767641;6.26157111289679;44.7045446348589;Le Clapier;05032;;;0500320000A0155
05032_x012_01077;1077;;Route des Clapiers;CHAMPOLEON;entrée;commune;2020-02-25;;958255.394401881;6405983.41632229;6.26113577734999;44.704967163649;Le Clapier;05032;;;0500320000A0520
05032_x012_01104;1104;;Route des Clapiers;CHAMPOLEON;entrée;commune;2020-02-25;;958223.816381016;6406000.45548897;6.26074635724205;44.7051321718077;Le Clapier;05032;;;0500320000B0546
05032_x012_01127;1127;;Route des Clapiers;CHAMPOLEON;entrée;commune;2020-02-25;;958233.817631026;6405958.32059309;6.26085054579029;44.704749442241;Le Clapier;05032;;;0500320000A0158
05032_x012_01161;1161;;Route des Clapiers;CHAMPOLEON;entrée;commune;2020-02-25;;958201.591380993;6405979.98996812;6.26045536295794;44.7049563400058;Le Clapier;05032;;;0500320000A0139
05032_x012_01173;1173;;Route des Clapiers;CHAMPOLEON;entrée;commune;2020-02-25;;958201.961797661;6405990.45423896;6.26046548816208;44.7050503307108;Le Clapier;05032;;;0500320000A0138
05032_x013_00056;56;;Route des Clots;CHAMPOLEON;entrée;commune;2020-02-25;;957173.42112494;6409550.14847547;6.24934087087406;44.7374524201642;Les Beaumes;05032;;;0500320000B0459
05032_x013_00102;102;;Route des Clots;CHAMPOLEON;entrée;commune;2020-02-25;;957147.81;6409586.13;6.2490363394693;44.737785572648;Les Beaumes;05032;;;0500320000D0395
05032_x013_00104;104;;Route des Clots;CHAMPOLEON;entrée;commune;2020-02-25;;957145.3;6409602.95;6.24901340109411;44.737937804408;Les Beaumes;05032;;;0500320000D0395
